INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	LOWER_BOUND	UPPER_BOUND	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	6.4	PT	Percent	3.7	10.9	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	12.9	PT	Percent	7.8	20.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	13.2	PT	Percent	8.8	19.5	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	4.4	PT	Percent	2.2	8.5	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	583	Micronesia (Federated States of)	FSM	158.225216	6.880670092	Oceania, exc. Australia and New Zealand	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	21.1	PT	Percent	11.5	35.8	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	584	Marshall Islands	MHL	171.0839119	7.110213497	Oceania, exc. Australia and New Zealand	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	19.3	PT	Percent	11.2	31.6	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	585	Palau	PLW	134.5733878	7.502307591	Oceania, exc. Australia and New Zealand	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	13.8	PT	Percent	7.0	25.5	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	16.2	PT	Percent	10.0	25.1	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	7.8	PT	Percent	4.5	13.2	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	598	Papua New Guinea	PNG	145.8587761	-6.756057077	Oceania, exc. Australia and New Zealand	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	30.6	PT	Percent	18.9	45.2	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	5.5	PT	Percent	3.1	9.5	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	11.1	PT	Percent	8.0	15.0	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	5.9	PT	Percent	3.8	9.2	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	616	Poland	POL	19.40660158	52.1226733	Europe and Northern America	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	3.1	PT	Percent	1.7	5.8	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	620	Portugal	PRT	-7.961599811	39.68509315	Europe and Northern America	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	4.4	PT	Percent	2.2	8.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	626	Timor-Leste	TLS	125.9451052	-8.797497247	Eastern and South-Eastern Asia	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	28.2	PT	Percent	19.1	39.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	6.9	PT	Percent	3.9	11.9	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	646	Rwanda	RWA	29.92310194	-1.999842114	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	23.5	PT	Percent	15.5	33.5	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	678	Sao Tome and Principe	STP	6.609772265	0.241554875	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	18.1	PT	Percent	10.0	30.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	686	Senegal	SEN	-14.46636926	14.35920905	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	12.4	PT	Percent	6.9	21.2	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	3.9	PT	Percent	2.0	7.4	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	694	Sierra Leone	SLE	-11.78306584	8.568604164	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	19.8	PT	Percent	11.4	32.4	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	702	Singapore	SGP	103.8107883	1.361009155	Eastern and South-Eastern Asia	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	2.4	PT	Percent	1.0	5.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	703	Slovakia	SVK	19.48495604	48.70741446	Europe and Northern America	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	5.9	PT	Percent	2.9	11.5	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	9.5	PT	Percent	5.1	17.4	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	705	Slovenia	SVN	14.82209486	46.11958061	Europe and Northern America	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	3.4	PT	Percent	1.7	6.5	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	13.1	PT	Percent	7.1	22.6	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	18.2	PT	Percent	12.0	26.4	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	2.9	PT	Percent	1.8	4.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	728	South Sudan	SSD	30.32618773	7.290839152	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	26.7	PT	Percent	12.7	47.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	729	Sudan	SDN	29.95650159	16.02643066	Northern Africa and Western Asia	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	16.7	PT	Percent	8.5	29.9	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	740	Suriname	SUR	-55.90626394	4.132603197	Latin America and the Caribbean	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	7.7	PT	Percent	4.0	14.0	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	748	Eswatini	SWZ	31.50149288	-26.56471011	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	17.7	PT	Percent	9.8	29.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	6.3	PT	Percent	3.4	11.4	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	1.7	PT	Percent	0.8	3.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
