INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_DETAIL_URL	SOURCE_YEAR
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2013		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	2.8	PT	Percent	CA	Country Adjusted	G	Global	~ENDIREH methodology; women aged 15+; partner includes male and female partners; sexual violence definition differs from standard;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	543	Oceania (exc. Australia and New Zealand)					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	34.7	PT	Percent	E	Estimated	G	Global	Based on 10 countries with a population coverage of 20 per cent; caution is advised when interpreting this figure as it is not fully representative of the population in this region.;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	9	Oceania					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	34.7	PT	Percent	E	Estimated	G	Global	Based on 10 countries with a population coverage of 6 per cent; caution is advised when interpreting this figure as it is not fully representative of the population in this region.;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	1	World					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	17.8	PT	Percent	E	Estimated	G	Global	Based on 106 countries with a population coverage of 50 per cent;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	419	Latin America and the Caribbean					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	11.8	PT	Percent	E	Estimated	G	Global	Based on 16 countries with a population coverage of 50 percent;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	722	Small island developing States (SIDS)					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	15.5	PT	Percent	E	Estimated	G	Global	Based on 19 countries with a population coverage of 51 per cent;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	143	Central Asia					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	18.2	PT	Percent	E	Estimated	G	Global	Based on 2 countries with a population coverage of 21 per cent; caution is advised when interpreting this figure as it is not fully representative of the population in this region.;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	432	Landlocked developing countries (LLDCs)					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	21.8	PT	Percent	E	Estimated	G	Global	Based on 22 countries with a population coverage of 80 per cent;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	226	Equatorial Guinea	GNQ	10.46535826	1.565792376	Sub-Saharan Africa	2011		F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	56.1	PT	Percent	C	Country Data	G	Global	Based on 25-49 unweighted cases;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	516	Namibia	NAM	17.21907885	-22.13817068	Sub-Saharan Africa	2013		F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	52.0	PT	Percent	C	Country Data	G	Global	Based on 25-49 unweighted cases;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	513	Europe and Northern America					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	6.1	PT	Percent	E	Estimated	G	Global	Based on 29 countries with a population coverage of 49 per cent; caution is advised when interpreting this figure as it is not fully representative of the population in this region.;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	150	Europe					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	6.1	PT	Percent	E	Estimated	G	Global	Based on 29 countries with a population coverage of 74 per cent;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	202	Sub-Saharan Africa					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	21.5	PT	Percent	E	Estimated	G	Global	Based on 31 countries with a population coverage of 82 per cent;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	199	Least Developed Countries (LDCs)					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	24.3	PT	Percent	E	Estimated	G	Global	Based on 34 countries with a population coverage of 83 per cent;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	145	Western Asia					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	10.9	PT	Percent	E	Estimated	G	Global	Based on 5 countries with a population coverage of 41 per cent; caution is advised when interpreting this figure as it is not fully representative of the population in this region.;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	34	Southern Asia					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	23.0	PT	Percent	E	Estimated	G	Global	Based on 5 countries with a population coverage of 84 per cent;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	747	Northern Africa and Western Asia					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	12.3	PT	Percent	E	Estimated	G	Global	Based on 6 countries with a population coverage of 41 per cent; caution is advised when interpreting this figure as it is not fully representative of the population in this region.;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	35	South-Eastern Asia					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	8.9	PT	Percent	E	Estimated	G	Global	Based on 6 countries with a population coverage of 43 per cent; caution is advised when interpreting this figure as it is not fully representative of the population in this region.;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	753	Eastern and South-Eastern Asia					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	9.0	PT	Percent	E	Estimated	G	Global	Based on 7 countries with a population coverage of 13 per cent; caution is advised when interpreting this figure as it is not fully representative of the population in this region.;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	62	Central and Southern Asia					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	23.0	PT	Percent	E	Estimated	G	Global	Based on 7 countries with a population coverage of 81 per cent;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	462	Maldives	MDV	73.09672546	-0.614385021	Central and Southern Asia	2006		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	6.4	PT	Percent	C	Country Data	G	Global	Based on definition used in the WHO multi-country study on women’s health and domestic violence;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	90	Solomon Islands	SLB	160.1584117	-9.622391719	Oceania, exc. Australia and New Zealand	2008		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	41.8	PT	Percent	C	Country Data	G	Global	Based on definition used in the WHO multi-country study on women’s health and domestic violence;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	296	Kiribati	KIR	-157.5643005	1.768837732	Oceania, exc. Australia and New Zealand	2008		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	36.1	PT	Percent	C	Country Data	G	Global	Based on definition used in the WHO multi-country study on women’s health and domestic violence;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	548	Vanuatu	VUT	167.0679779	-15.34445547	Oceania, exc. Australia and New Zealand	2009		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	44.0	PT	Percent	C	Country Data	G	Global	Based on definition used in the WHO multi-country study on women’s health and domestic violence;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	776	Tonga	TON	-175.1959991	-21.19511329	Oceania, exc. Australia and New Zealand	2009		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	18.9	PT	Percent	C	Country Data	G	Global	Based on definition used in the WHO multi-country study on women’s health and domestic violence;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	882	Samoa	WSM	-172.4430749	-13.61541469	Oceania, exc. Australia and New Zealand	2000		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	22.0	PT	Percent	C	Country Data	G	Global	Based on definition used in the WHO multi-country study on women’s health and domestic violence; not included in aggregates as falls outside year range;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	388	Jamaica	JAM	-77.31068409	18.15616857	Latin America and the Caribbean	2016		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	8.52	PT	Percent	CA	Country Adjusted	G	Global	based on definition used in the WHO multi-country study on women’s health and domestic violence; women aged 15-64;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	780	Trinidad and Tobago	TTO	-61.29389504	10.41877263	Latin America and the Caribbean	2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	6.74	PT	Percent	CA	Country Adjusted	G	Global	Based on definition used in the WHO multi-country study on women’s health and domestic violence; women aged 15-64;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	184	Cook Islands	COK	-159.7711391	-21.22696458	Oceania, exc. Australia and New Zealand	2012		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	9.4	PT	Percent	C	Country Data	G	Global	Based on definition used in the WHO multi-country study on women’s health and domestic violence; women aged 15-64;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	583	Micronesia (Federated States of)	FSM	158.225216	6.880670092	Oceania, exc. Australia and New Zealand	2014		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	26.0	PT	Percent	C	Country Data	G	Global	Based on definition used in the WHO multi-country study on women’s health and domestic violence; women aged 15-64;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	584	Marshall Islands	MHL	171.0839119	7.110213497	Oceania, exc. Australia and New Zealand	2014		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	20.1	PT	Percent	C	Country Data	G	Global	Based on definition used in the WHO multi-country study on women’s health and domestic violence; women aged 15-64;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	585	Palau	PLW	134.5733878	7.502307591	Oceania, exc. Australia and New Zealand	2013		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	9.6	PT	Percent	C	Country Data	G	Global	Based on definition used in the WHO multi-country study on women’s health and domestic violence; women aged 15-64;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	418	Lao People's Democratic Republic	LAO	101.9901968	20.27482773	Eastern and South-Eastern Asia	2014		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	6.4	PT	Percent	C	Country Data	G	Global	Based on definition used in the WHO multi-country study on women’s health and domestic violence; women aged 15-64;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	14.7	PT	Percent	C	Country Data	G	Global	Based on definition used in the WHO multi-country study on women’s health and domestic violence; women aged 15-64;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2014		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	6.7	PT	Percent	CA	Country Adjusted	G	Global	based on definition used in the WHO multi-country study on women’s health and domestic violence; women aged 15-64; 2017 data available but does not include age-disaggregated data;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2010		F	Female	Y18T49	18 to 49 years old	PHY+SEX	Physical and sexual	10.8	PT	Percent	C	Country Data	G	Global	Based on definition used in the WHO multi-country study on women’s health and domestic violence; women aged 18-60;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	242	Fiji	FJI	177.9660884	-17.83301566	Oceania, exc. Australia and New Zealand	2011		F	Female	Y18T49	18 to 49 years old	PHY+SEX	Physical and sexual	29.7	PT	Percent	C	Country Data	G	Global	Based on definition used in the WHO multi-country study on women’s health and domestic violence; women aged 18-64;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	30	Eastern Asia					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	14.7	PT	Percent	E	Estimated	G	Global	Based on one country with a population coverage of 0 per cent; caution is advised when interpreting this figure as it is not fully representative of the population in this region.;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	15	Northern Africa					2017		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	14.0	PT	Percent	E	Estimated	G	Global	Based on one country with a population coverage of 41 per cent; caution is advised when interpreting this figure as it is not fully representative of the population in this region.;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2012		F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	19.9	PT	Percent	C	Country Data	G	Global	Currently married;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2012		F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	22.8	PT	Percent	C	Country Data	G	Global	Currently married;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2012		F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	19.2	PT	Percent	C	Country Data	G	Global	Currently married;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2012		F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	26.2	PT	Percent	C	Country Data	G	Global	Currently married;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2012		F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	20.3	PT	Percent	C	Country Data	G	Global	Currently married;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2012		F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	19.1	PT	Percent	C	Country Data	G	Global	Currently married;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2012		F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	23.7	PT	Percent	C	Country Data	G	Global	Currently married;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2016		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	9.5	PT	Percent	CA	Country Adjusted	G	Global	ENDIREH methodology; Women aged 15+; sexual violence definition differs from standard;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2012		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	22.0	PT	Percent	C	Country Data	G	Global	Refers to currently married girls and women;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2009		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	10.1	PT	Percent	CA	Country Adjusted	G	Global	sexual violence definition differs from standard;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2015		F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	28.8	PT	Percent	CA	Country Adjusted	G	Global	UNECE methodology; women aged 15+;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2008		F	Female	Y15T44	15 to 44 years old	PHY+SEX	Physical and sexual	8.0	PT	Percent	CA	Country Adjusted	G	Global	women aged 15-44; sexual violence definition differs from standard; 2015 survey exists but does not include data on this indicator;			2019
