INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	isLatestValue
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	368	Iraq	IRQ	44.0	33.0	Northern Africa and Western Asia	2007	M	Male	Y_GE10	10 years old and over	_T	All areas	4.9	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey in Iraq as Module of Iraq Household Socio-Economic Survey - HSES to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	688	Serbia	SRB	21.0	44.0	Europe and Northern America	2015	F	Female	Y_GE15	15 years old and over	_T	All areas	6.67	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey in Serbia to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	688	Serbia	SRB	21.0	44.0	Europe and Northern America	2011	F	Female	Y_GE15	15 years old and over	_T	All areas	7.1	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey in Serbia to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	688	Serbia	SRB	21.0	44.0	Europe and Northern America	2015	M	Male	Y_GE15	15 years old and over	_T	All areas	5.85	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey in Serbia to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	688	Serbia	SRB	21.0	44.0	Europe and Northern America	2011	M	Male	Y_GE15	15 years old and over	_T	All areas	6.22	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey in Serbia to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2009	F	Female	Y_GE15	15 years old and over	_T	All areas	5.77	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey in Urban Areas to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	364	Iran (Islamic Republic of)	IRN	53.0	32.0	Central and Southern Asia	2009	M	Male	Y_GE15	15 years old and over	_T	All areas	5.98	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey in Urban Areas to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	31	Azerbaijan	AZE	47.5	40.5	Northern Africa and Western Asia	2008	F	Female	Y_GE15	15 years old and over	_T	All areas	7.83	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey of the population in the Republic of Azerbaijan to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	31	Azerbaijan	AZE	47.5	40.5	Northern Africa and Western Asia	2008	M	Male	Y_GE15	15 years old and over	_T	All areas	6.8	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey of the population in the Republic of Azerbaijan to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	410	Republic of Korea	KOR	127.5	37.0	Eastern and South-Eastern Asia	2014	F	Female	Y_GE10	10 years old and over	_T	All areas	5.78	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	410	Republic of Korea	KOR	127.5	37.0	Eastern and South-Eastern Asia	2009	F	Female	Y_GE10	10 years old and over	_T	All areas	6.38	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	410	Republic of Korea	KOR	127.5	37.0	Eastern and South-Eastern Asia	2004	F	Female	Y_GE10	10 years old and over	_T	All areas	6.58	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2010	F	Female	Y_GE10	10 years old and over	_T	All areas	6.16	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	410	Republic of Korea	KOR	127.5	37.0	Eastern and South-Eastern Asia	2014	M	Male	Y_GE10	10 years old and over	_T	All areas	4.93	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	410	Republic of Korea	KOR	127.5	37.0	Eastern and South-Eastern Asia	2009	M	Male	Y_GE10	10 years old and over	_T	All areas	5.8	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	410	Republic of Korea	KOR	127.5	37.0	Eastern and South-Eastern Asia	2004	M	Male	Y_GE10	10 years old and over	_T	All areas	5.98	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2010	M	Male	Y_GE10	10 years old and over	_T	All areas	5.14	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2010	F	Female	Y_GE12	12 years old and over	_T	All areas	6.72	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	554	New Zealand	NZL	174.0	-41.0	Australia and New Zealand	2010	M	Male	Y_GE12	12 years old and over	_T	All areas	6.75	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2000	F	Female	Y_GE15	15 years old and over	_T	All areas	6.85	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2013	F	Female	Y_GE15	15 years old and over	_T	All areas	6.35	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	348	Hungary	HUN	20.0	47.0	Europe and Northern America	2000	M	Male	Y_GE15	15 years old and over	_T	All areas	5.92	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2013	M	Male	Y_GE15	15 years old and over	_T	All areas	6.35	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	512	Oman	OMN	57.0	21.0	Northern Africa and Western Asia	2008	F	Female	Y15T24	15 to 24 years old	_T	All areas	4.52	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2013	F	Female	Y15T24	15 to 24 years old	_T	All areas	3.18	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	512	Oman	OMN	57.0	21.0	Northern Africa and Western Asia	2008	M	Male	Y15T24	15 to 24 years old	_T	All areas	3.22	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2013	M	Male	Y15T24	15 to 24 years old	_T	All areas	2.88	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	616	Poland	POL	20.0	52.0	Europe and Northern America	2004	F	Female	Y15T64	15 to 64 years old	_T	All areas	7.57	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	616	Poland	POL	20.0	52.0	Europe and Northern America	2004	M	Male	Y15T64	15 to 64 years old	_T	All areas	7.02	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	578	Norway	NOR	10.0	62.0	Europe and Northern America	2011	F	Female	Y_GE16	16 years old and over	_T	All areas	6.85	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	578	Norway	NOR	10.0	62.0	Europe and Northern America	2001	F	Female	Y_GE16	16 years old and over	_T	All areas	6.92	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	578	Norway	NOR	10.0	62.0	Europe and Northern America	2011	M	Male	Y_GE16	16 years old and over	_T	All areas	7.17	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	578	Norway	NOR	10.0	62.0	Europe and Northern America	2001	M	Male	Y_GE16	16 years old and over	_T	All areas	7.25	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2013	F	Female	Y25T44	25 to 44 years old	_T	All areas	7.92	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2013	M	Male	Y25T44	25 to 44 years old	_T	All areas	7.98	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2013	F	Female	Y45T54	45 to 54 years old	_T	All areas	5.42	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2013	M	Male	Y45T54	45 to 54 years old	_T	All areas	7.08	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2013	F	Female	Y55T64	55 to 64 years old	_T	All areas	3.27	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2013	M	Male	Y55T64	55 to 64 years old	_T	All areas	5.6	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2013	F	Female	Y_GE65	65 years old and over	_T	All areas	2.03	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	QAT	51.25	25.5	Northern Africa and Western Asia	2013	M	Male	Y_GE65	65 years old and over	_T	All areas	2.6	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2005	F	Female	Y20T74	20 to 74 years old	_T	All areas	9.22	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2000	F	Female	Y20T74	20 to 74 years old	_T	All areas	10.23	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2005	M	Male	Y20T74	20 to 74 years old	_T	All areas	8.22	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	417	Kyrgyzstan	KGZ	75.0	41.0	Central and Southern Asia	2000	M	Male	Y20T74	20 to 74 years old	_T	All areas	8.4	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work; Commuting to work includes other travel time;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	807	North Macedonia	MKD	22.0	41.83333333	Europe and Northern America	2009	F	Female	Y_GE10	10 years old and over	_T	All areas	5.87	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	807	North Macedonia	MKD	22.0	41.83333333	Europe and Northern America	2009	M	Male	Y_GE10	10 years old and over	_T	All areas	4.72	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	807	North Macedonia	MKD	22.0	41.83333333	Europe and Northern America	2004	F	Female	Y20T74	20 to 74 years old	_T	All areas	7.78	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	807	North Macedonia	MKD	22.0	41.83333333	Europe and Northern America	2009	F	Female	Y20T74	20 to 74 years old	_T	All areas	7.03	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	807	North Macedonia	MKD	22.0	41.83333333	Europe and Northern America	2004	M	Male	Y20T74	20 to 74 years old	_T	All areas	6.25	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	807	North Macedonia	MKD	22.0	41.83333333	Europe and Northern America	2009	M	Male	Y20T74	20 to 74 years old	_T	All areas	5.63	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	2007	F	Female	Y_GE10	10 years old and over	_T	All areas	6.08	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	764	Thailand	THA	100.0	15.0	Eastern and South-Eastern Asia	2009	F	Female	Y_GE10	10 years old and over	_T	All areas	7.67	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	246	Finland	FIN	26.0	64.0	Europe and Northern America	2010	F	Female	Y_GE10	10 years old and over	_T	All areas	5.82	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	246	Finland	FIN	26.0	64.0	Europe and Northern America	2000	F	Female	Y_GE10	10 years old and over	_T	All areas	6.03	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2014	F	Female	Y_GE10	10 years old and over	_T	All areas	6.1	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2012	F	Female	Y_GE10	10 years old and over	_T	All areas	7.53	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	586	Pakistan	PAK	70.0	30.0	Central and Southern Asia	2007	M	Male	Y_GE10	10 years old and over	_T	All areas	5.83	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	764	Thailand	THA	100.0	15.0	Eastern and South-Eastern Asia	2009	M	Male	Y_GE10	10 years old and over	_T	All areas	6.8	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	246	Finland	FIN	26.0	64.0	Europe and Northern America	2010	M	Male	Y_GE10	10 years old and over	_T	All areas	5.36	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	246	Finland	FIN	26.0	64.0	Europe and Northern America	2000	M	Male	Y_GE10	10 years old and over	_T	All areas	5.9	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	300	Greece	GRC	22.0	39.0	Europe and Northern America	2014	M	Male	Y_GE10	10 years old and over	_T	All areas	4.72	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	440	Lithuania	LTU	24.0	56.0	Europe and Northern America	2003	M	Male	Y_GE10	10 years old and over	_T	All areas	5.38	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	2012	M	Male	Y_GE10	10 years old and over	_T	All areas	6.27	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2010	F	Female	Y15T24	15 to 24 years old	_T	All areas	4.47	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2010	M	Male	Y15T24	15 to 24 years old	_T	All areas	3.6	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	616	Poland	POL	20.0	52.0	Europe and Northern America	2004	F	Female	Y20T74	20 to 74 years old	_T	All areas	7.23	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	705	Slovenia	SVN	14.81666666	46.11666666	Europe and Northern America	2001	F	Female	Y20T74	20 to 74 years old	_T	All areas	8.08	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
