INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	188	Costa Rica	CRI	-84.0	10.0	Latin America and the Caribbean	2011	_T	Both sexes or no breakdown by sex	Y_GE05	5 years old and over	39.21	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE05	Both sexes or no breakdown by sex, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	188	Costa Rica	CRI	-84.0	10.0	Latin America and the Caribbean	2012	_T	Both sexes or no breakdown by sex	Y_GE05	5 years old and over	47.5	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE05	Both sexes or no breakdown by sex, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	188	Costa Rica	CRI	-84.0	10.0	Latin America and the Caribbean	2013	_T	Both sexes or no breakdown by sex	Y_GE05	5 years old and over	76.62	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE05	Both sexes or no breakdown by sex, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	188	Costa Rica	CRI	-84.0	10.0	Latin America and the Caribbean	2014	_T	Both sexes or no breakdown by sex	Y_GE05	5 years old and over	80.16	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE05	Both sexes or no breakdown by sex, 5 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	512	Oman	OMN	57.0	21.0	Northern Africa and Western Asia	2010	_T	Both sexes or no breakdown by sex	Y_GE05	5 years old and over	35.83	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE05	Both sexes or no breakdown by sex, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	512	Oman	OMN	57.0	21.0	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	Y_GE05	5 years old and over	66.45	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE05	Both sexes or no breakdown by sex, 5 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	68	Bolivia (Plurinational State of)	BOL	-65.0	-17.0	Latin America and the Caribbean	2013	F	Female	Y_GE05	5 years old and over	34.22	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE05	Female, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	68	Bolivia (Plurinational State of)	BOL	-65.0	-17.0	Latin America and the Caribbean	2014	F	Female	Y_GE05	5 years old and over	32.06	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE05	Female, 5 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	84	Belize	BLZ	-88.75	17.25	Latin America and the Caribbean	2010	F	Female	Y_GE05	5 years old and over	28.4	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE05	Female, 5 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2010	F	Female	Y_GE05	5 years old and over	28.21	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE05	Female, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2011	F	Female	Y_GE05	5 years old and over	30.79	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE05	Female, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2012	F	Female	Y_GE05	5 years old and over	34.15	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE05	Female, 5 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2010	F	Female	Y_GE05	5 years old and over	36.13	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE05	Female, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2011	F	Female	Y_GE05	5 years old and over	40.17	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE05	Female, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2012	F	Female	Y_GE05	5 years old and over	48.27	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE05	Female, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2013	F	Female	Y_GE05	5 years old and over	51.15	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE05	Female, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2014	F	Female	Y_GE05	5 years old and over	52.34	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE05	Female, 5 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	188	Costa Rica	CRI	-84.0	10.0	Latin America and the Caribbean	2012	F	Female	Y_GE05	5 years old and over	46.47	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE05	Female, 5 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	512	Oman	OMN	57.0	21.0	Northern Africa and Western Asia	2013	F	Female	Y_GE05	5 years old and over	59.84	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE05	Female, 5 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	68	Bolivia (Plurinational State of)	BOL	-65.0	-17.0	Latin America and the Caribbean	2013	M	Male	Y_GE05	5 years old and over	39.95	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE05	Male, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	68	Bolivia (Plurinational State of)	BOL	-65.0	-17.0	Latin America and the Caribbean	2014	M	Male	Y_GE05	5 years old and over	36.97	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE05	Male, 5 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	84	Belize	BLZ	-88.75	17.25	Latin America and the Caribbean	2010	M	Male	Y_GE05	5 years old and over	28.06	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE05	Male, 5 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2010	M	Male	Y_GE05	5 years old and over	29.88	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE05	Male, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2011	M	Male	Y_GE05	5 years old and over	31.97	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE05	Male, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2012	M	Male	Y_GE05	5 years old and over	36.16	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE05	Male, 5 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2010	M	Male	Y_GE05	5 years old and over	36.92	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE05	Male, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2011	M	Male	Y_GE05	5 years old and over	40.54	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE05	Male, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2012	M	Male	Y_GE05	5 years old and over	49.73	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE05	Male, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2013	M	Male	Y_GE05	5 years old and over	52.27	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE05	Male, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	170	Colombia	COL	-72.0	4.0	Latin America and the Caribbean	2014	M	Male	Y_GE05	5 years old and over	52.8	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE05	Male, 5 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	188	Costa Rica	CRI	-84.0	10.0	Latin America and the Caribbean	2012	M	Male	Y_GE05	5 years old and over	48.58	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE05	Male, 5 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	512	Oman	OMN	57.0	21.0	Northern Africa and Western Asia	2013	M	Male	Y_GE05	5 years old and over	71.19	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE05	Male, 5 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2010	_T	Both sexes or no breakdown by sex	Y_GE05	5 years old and over	28.33	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE05	Both sexes or no breakdown by sex, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2012	_T	Both sexes or no breakdown by sex	Y_GE05	5 years old and over	35.42	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE05	Both sexes or no breakdown by sex, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2014	_T	Both sexes or no breakdown by sex	Y_GE05	5 years old and over	44.8	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE05	Both sexes or no breakdown by sex, 5 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2010	F	Female	Y_GE05	5 years old and over	25.96	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE05	Female, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2012	F	Female	Y_GE05	5 years old and over	33.55	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE05	Female, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2014	F	Female	Y_GE05	5 years old and over	41.65	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE05	Female, 5 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2010	M	Male	Y_GE05	5 years old and over	30.77	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE05	Male, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2012	M	Male	Y_GE05	5 years old and over	37.33	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE05	Male, 5 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	480	Mauritius	MUS	57.55	-20.28333333	Sub-Saharan Africa	2014	M	Male	Y_GE05	5 years old and over	48.04	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE05	Male, 5 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	392	Japan	JPN	138.0	36.0	Eastern and South-Eastern Asia	2010	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	78.21	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	392	Japan	JPN	138.0	36.0	Eastern and South-Eastern Asia	2011	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	79.05	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	392	Japan	JPN	138.0	36.0	Eastern and South-Eastern Asia	2012	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	79.5	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	392	Japan	JPN	138.0	36.0	Eastern and South-Eastern Asia	2013	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	88.19	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	392	Japan	JPN	138.0	36.0	Eastern and South-Eastern Asia	2014	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	89.12	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	764	Thailand	THA	100.0	15.0	Eastern and South-Eastern Asia	2010	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	22.37	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	764	Thailand	THA	100.0	15.0	Eastern and South-Eastern Asia	2011	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	23.67	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	764	Thailand	THA	100.0	15.0	Eastern and South-Eastern Asia	2012	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	26.46	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	764	Thailand	THA	100.0	15.0	Eastern and South-Eastern Asia	2013	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	28.94	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	764	Thailand	THA	100.0	15.0	Eastern and South-Eastern Asia	2014	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	34.89	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	192	Cuba	CUB	-80.0	21.5	Latin America and the Caribbean	2011	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	16.02	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	192	Cuba	CUB	-80.0	21.5	Latin America and the Caribbean	2013	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	27.93	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	858	Uruguay	URY	-56.0	-33.0	Latin America and the Caribbean	2011	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	51.4	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	858	Uruguay	URY	-56.0	-33.0	Latin America and the Caribbean	2012	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	54.45	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	858	Uruguay	URY	-56.0	-33.0	Latin America and the Caribbean	2013	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	57.69	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	858	Uruguay	URY	-56.0	-33.0	Latin America and the Caribbean	2014	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	56.57	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	484	Mexico	MEX	-102.0	23.0	Latin America and the Caribbean	2010	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	33.85	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	484	Mexico	MEX	-102.0	23.0	Latin America and the Caribbean	2011	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	37.18	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	484	Mexico	MEX	-102.0	23.0	Latin America and the Caribbean	2012	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	39.75	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	484	Mexico	MEX	-102.0	23.0	Latin America and the Caribbean	2013	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	43.46	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	484	Mexico	MEX	-102.0	23.0	Latin America and the Caribbean	2014	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	44.39	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	604	Peru	PER	-76.0	-10.0	Latin America and the Caribbean	2010	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	34.77	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	604	Peru	PER	-76.0	-10.0	Latin America and the Caribbean	2011	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	36.01	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	604	Peru	PER	-76.0	-10.0	Latin America and the Caribbean	2012	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	38.15	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	604	Peru	PER	-76.0	-10.0	Latin America and the Caribbean	2013	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	39.2	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	604	Peru	PER	-76.0	-10.0	Latin America and the Caribbean	2014	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	41.02	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	268	Georgia	GEO	43.5	42.0	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	43.27	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	268	Georgia	GEO	43.5	42.0	Northern Africa and Western Asia	2014	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	49.1	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	48.87	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2014	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	33.89	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	204	Benin	BEN	2.25	9.5	Sub-Saharan Africa	2010	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	4.93	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	204	Benin	BEN	2.25	9.5	Sub-Saharan Africa	2011	_T	Both sexes or no breakdown by sex	Y_GE06	6 years old and over	4.15	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	392	Japan	JPN	138.0	36.0	Eastern and South-Eastern Asia	2010	F	Female	Y_GE06	6 years old and over	74.83	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE06	Female, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	392	Japan	JPN	138.0	36.0	Eastern and South-Eastern Asia	2011	F	Female	Y_GE06	6 years old and over	73.71	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE06	Female, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	392	Japan	JPN	138.0	36.0	Eastern and South-Eastern Asia	2012	F	Female	Y_GE06	6 years old and over	74.0	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE06	Female, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	392	Japan	JPN	138.0	36.0	Eastern and South-Eastern Asia	2013	F	Female	Y_GE06	6 years old and over	85.47	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE06	Female, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	392	Japan	JPN	138.0	36.0	Eastern and South-Eastern Asia	2014	F	Female	Y_GE06	6 years old and over	86.43	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE06	Female, 6 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	764	Thailand	THA	100.0	15.0	Eastern and South-Eastern Asia	2010	F	Female	Y_GE06	6 years old and over	22.79	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE06	Female, 6 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	764	Thailand	THA	100.0	15.0	Eastern and South-Eastern Asia	2011	F	Female	Y_GE06	6 years old and over	23.88	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE06	Female, 6 years old and over	False
