INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	432	Landlocked developing countries (LLDCs)					2000	2000	F	Female	Y20T24	20 to 24 years old	13.2	PT	Percent	E	Estimated	G	Global	Based on 24 countries covering 82 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	432	Landlocked developing countries (LLDCs)					2005	2005	F	Female	Y20T24	20 to 24 years old	12.1	PT	Percent	E	Estimated	G	Global	Based on 24 countries covering 82 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	432	Landlocked developing countries (LLDCs)					2010	2010	F	Female	Y20T24	20 to 24 years old	12.3	PT	Percent	E	Estimated	G	Global	Based on 24 countries covering 82 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	432	Landlocked developing countries (LLDCs)					2015	2015	F	Female	Y20T24	20 to 24 years old	11.1	PT	Percent	E	Estimated	G	Global	Based on 24 countries covering 82 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	432	Landlocked developing countries (LLDCs)					2020	2020	F	Female	Y20T24	20 to 24 years old	9.3	PT	Percent	E	Estimated	G	Global	Based on 24 countries covering 82 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	543	Oceania (exc. Australia and New Zealand)				Oceania, exc. Australia and New Zealand	2000	2000	F	Female	Y20T24	20 to 24 years old	6.5	PT	Percent	E	Estimated	G	Global	Based on 5 countries covering 89 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	543	Oceania (exc. Australia and New Zealand)				Oceania, exc. Australia and New Zealand	2005	2005	F	Female	Y20T24	20 to 24 years old	8.5	PT	Percent	E	Estimated	G	Global	Based on 5 countries covering 89 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	543	Oceania (exc. Australia and New Zealand)				Oceania, exc. Australia and New Zealand	2010	2010	F	Female	Y20T24	20 to 24 years old	9.9	PT	Percent	E	Estimated	G	Global	Based on 5 countries covering 89 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	543	Oceania (exc. Australia and New Zealand)				Oceania, exc. Australia and New Zealand	2015	2015	F	Female	Y20T24	20 to 24 years old	8.9	PT	Percent	E	Estimated	G	Global	Based on 5 countries covering 89 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	543	Oceania (exc. Australia and New Zealand)				Oceania, exc. Australia and New Zealand	2020	2020	F	Female	Y20T24	20 to 24 years old	7.4	PT	Percent	E	Estimated	G	Global	Based on 5 countries covering 89 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	722	Small island developing States (SIDS)					2000	2000	F	Female	Y20T24	20 to 24 years old	6.5	PT	Percent	E	Estimated	G	Global	Based on 16 countries covering 84 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	722	Small island developing States (SIDS)					2005	2005	F	Female	Y20T24	20 to 24 years old	6.8	PT	Percent	E	Estimated	G	Global	Based on 16 countries covering 84 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	722	Small island developing States (SIDS)					2010	2010	F	Female	Y20T24	20 to 24 years old	7.5	PT	Percent	E	Estimated	G	Global	Based on 16 countries covering 84 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	722	Small island developing States (SIDS)					2015	2015	F	Female	Y20T24	20 to 24 years old	6.8	PT	Percent	E	Estimated	G	Global	Based on 16 countries covering 84 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	722	Small island developing States (SIDS)					2020	2020	F	Female	Y20T24	20 to 24 years old	5.7	PT	Percent	E	Estimated	G	Global	Based on 16 countries covering 84 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2000	2000	F	Female	Y20T24	20 to 24 years old	5.9	PT	Percent	E	Estimated	G	Global	Based on 13 countries covering 77 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2005	2005	F	Female	Y20T24	20 to 24 years old	5.4	PT	Percent	E	Estimated	G	Global	Based on 13 countries covering 77 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2010	2010	F	Female	Y20T24	20 to 24 years old	4.7	PT	Percent	E	Estimated	G	Global	Based on 13 countries covering 77 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2015	2015	F	Female	Y20T24	20 to 24 years old	4.5	PT	Percent	E	Estimated	G	Global	Based on 13 countries covering 77 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	False
V.4	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2020	2020	F	Female	Y20T24	20 to 24 years old	3.8	PT	Percent	E	Estimated	G	Global	Based on 13 countries covering 77 per cent of the regional population of women aged 20-24 years	DHS, MICS and other national surveys	2021	8600	SP_DYN_MRBF15			SEX__AGE	F__Y20T24	Female, 20 to 24 years old	True
