INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	COMMENT_OBS	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2015	F	Female	39.3	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2016	F	Female	39.7	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2017	F	Female	40.4	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2008	F	Female	24.4	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2009	F	Female	22.0	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2010	F	Female	16.3	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2012	F	Female	14.7	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2013	F	Female	29.3	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2007	F	Female	22.8	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2017	F	Female	11.5	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2010	F	Female	10.0	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2006	F	Female	10.9	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	84	Belize	BLZ	-88.70199554	17.19965901	Latin America and the Caribbean	2015	F	Female	39.1	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2016	F	Female	30.0	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2017	F	Female	26.8	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2008	F	Female	33.4	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2007	F	Female	20.3	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2009	F	Female	27.7	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2006	F	Female	23.7	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2011	F	Female	22.6	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2012	F	Female	23.0	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2014	F	Female	24.2	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	72	Botswana	BWA	23.81380223	-22.18810073	Sub-Saharan Africa	2009	F	Female	29.6	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2003	F	Female	34.2	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2008	F	Female	35.8	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2005	F	Female	38.1	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2007	F	Female	37.7	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2009	F	Female	35.2	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2004	F	Female	35.7	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2006	F	Female	36.3	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2011	F	Female	36.6	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2002	F	Female	35.0	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2012	F	Female	36.4	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2013	F	Female	37.0	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2014	F	Female	37.4	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2015	F	Female	38.0	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2016	F	Female	38.2	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	76	Brazil	BRA	-53.08432878	-10.77668561	Latin America and the Caribbean	2017	F	Female	38.4	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	2005	F	Female	5.7	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2003	F	Female	39.1	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2008	F	Female	37.5	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2005	F	Female	45.1	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2007	F	Female	38.6	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2009	F	Female	45.4	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2010	F	Female	46.2	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2001	F	Female	40.0	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2004	F	Female	40.3	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2006	F	Female	45.0	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2011	F	Female	51.8	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2002	F	Female	31.5	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2012	F	Female	58.0	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2013	F	Female	46.6	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2014	F	Female	46.7	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2015	F	Female	48.9	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2016	F	Female	47.4	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2017	F	Female	50.5	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2000	F	Female	36.9	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2008	F	Female	9.0	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2005	F	Female	15.1	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2013	F	Female	21.1	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	242	Fiji	FJI	177.9660884	-17.83301566	Oceania, exc. Australia and New Zealand	2011	F	Female	30.7	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	242	Fiji	FJI	177.9660884	-17.83301566	Oceania, exc. Australia and New Zealand	2016	F	Female	38.6	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2013	F	Female	26.7	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	288	Ghana	GHA	-1.205623522	7.964825185	Sub-Saharan Africa	2015	F	Female	33.1	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2003	F	Female	25.5	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2011	F	Female	60.9	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2012	F	Female	35.6	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2015	F	Female	34.6	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2010	F	Female	33.2	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2004	F	Female	46.6	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2013	F	Female	29.4	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	320	Guatemala	GTM	-91.2312746	15.00273719	Latin America and the Caribbean	2014	F	Female	35.4	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2008	F	Female	16.4	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2007	F	Female	15.8	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2009	F	Female	18.1	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2010	F	Female	19.4	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	450	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	2012	F	Female	24.5	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2013	F	Female	34.9	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2014	F	Female	35.3	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2015	F	Female	34.8	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2016	F	Female	35.2	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2017	F	Female	36.4	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	508	Mozambique	MOZ	38.18479941	-14.27963886	Sub-Saharan Africa	2015	F	Female	22.2	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	516	Namibia	NAM	17.21907885	-22.13817068	Sub-Saharan Africa	2012	F	Female	25.6	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	516	Namibia	NAM	17.21907885	-22.13817068	Sub-Saharan Africa	2013	F	Female	48.5	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	516	Namibia	NAM	17.21907885	-22.13817068	Sub-Saharan Africa	2014	F	Female	46.7	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	516	Namibia	NAM	17.21907885	-22.13817068	Sub-Saharan Africa	2016	F	Female	48.6	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2008	F	Female	40.5	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2007	F	Female	37.9	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2009	F	Female	40.5	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2010	F	Female	40.8	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2006	F	Female	59.3	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
