INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2013	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	52.14	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2013	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	59.21	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2012	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	60.65	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2011	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	61.81	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2010	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	38.27	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2009	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	53.81	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2008	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	56.65	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2007	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	55.12	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2006	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	58.03	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2004	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	31.79	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2015	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	42.94	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2014	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	60.47	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	760	Syrian Arab Republic	SYR	38.0	35.0	Northern Africa and Western Asia	2002	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	19.42	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	760	Syrian Arab Republic	SYR	38.0	35.0	Northern Africa and Western Asia	2007	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	24.5	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	760	Syrian Arab Republic	SYR	38.0	35.0	Northern Africa and Western Asia	2008	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	43.77	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	760	Syrian Arab Republic	SYR	38.0	35.0	Northern Africa and Western Asia	2009	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	55.28	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	788	Tunisia	TUN	9.0	34.0	Northern Africa and Western Asia	2008	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	74.49	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	788	Tunisia	TUN	9.0	34.0	Northern Africa and Western Asia	2010	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	21.01	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	788	Tunisia	TUN	9.0	34.0	Northern Africa and Western Asia	2011	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	14.82	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	788	Tunisia	TUN	9.0	34.0	Northern Africa and Western Asia	2012	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	9.46	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2004	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	23.5	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2005	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	32.23	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2006	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	45.66	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:45	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2007	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	46.06	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2008	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	47.99	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2009	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	49.15	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2010	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	51.02	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2011	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	53.94	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2012	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	55.62	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2013	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	56.27	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2014	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	58.51	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	792	Turkey	TUR	35.0	39.0	Northern Africa and Western Asia	2015	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	39.34	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	784	United Arab Emirates	ARE	54.0	24.0	Northern Africa and Western Asia	2005	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	42.34	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	184	Cook Islands	COK	-159.7666667	-21.23333333	Oceania, exc. Australia and New Zealand	1971	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	44.69	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:50:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	242	Fiji	FJI	175.0	-18.0	Oceania, exc. Australia and New Zealand	1976	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	22.62	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	242	Fiji	FJI	175.0	-18.0	Oceania, exc. Australia and New Zealand	2007	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	0.0	PT	Percent	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	242	Fiji	FJI	175.0	-18.0	Oceania, exc. Australia and New Zealand	1996	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	0.0	PT	Percent	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	242	Fiji	FJI	175.0	-18.0	Oceania, exc. Australia and New Zealand	1986	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	0.0	PT	Percent	N	Non-relevant	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:02:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	776	Tonga	TON	-175.0	-20.0	Oceania, exc. Australia and New Zealand	2011	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	89.09	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	548	Vanuatu	VUT	167.0	-16.0	Oceania, exc. Australia and New Zealand	1979	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	88.86	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	72	Botswana	BWA	24.0	-22.0	Sub-Saharan Africa	1971	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	88.03	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	854	Burkina Faso	BFA	-2.0	13.0	Sub-Saharan Africa	2006	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	86.33	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	854	Burkina Faso	BFA	-2.0	13.0	Sub-Saharan Africa	2007	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	85.27	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	108	Burundi	BDI	30.0	-3.5	Sub-Saharan Africa	2014	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	84.62	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	132	Cabo Verde	CPV	-24.0	16.0	Sub-Saharan Africa	2015	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	83.55	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	120	Cameroon	CMR	12.0	6.0	Sub-Saharan Africa	2010	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	82.75	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	140	Central African Republic	CAF	21.0	7.0	Sub-Saharan Africa	1975	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	81.69	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	148	Chad	TCD	19.0	15.0	Sub-Saharan Africa	2004	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	79.22	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	178	Congo	COG	15.0	-1.0	Sub-Saharan Africa	1984	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	90.09	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:49:55	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	180	Democratic Republic of the Congo	COD	25.0	0.0	Sub-Saharan Africa	2016	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	13.07	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	180	Democratic Republic of the Congo	COD	25.0	0.0	Sub-Saharan Africa	2013	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	14.51	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	180	Democratic Republic of the Congo	COD	25.0	0.0	Sub-Saharan Africa	1984	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	15.23	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	False
II.12	229b17ac	Educational attainment of the population aged 25 and older by sex	339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	231	Ethiopia	ETH	38.0	8.0	Sub-Saharan Africa	2011	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	16.23	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T20:03:04	2017	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	True
