INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	DISABILITY_STATUS	DISABILITY_STATUS_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	6.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	LFS - Current Population Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2012	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	5.0	PT	Percent	C	Country Data	G	Global	Unreliable | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	LFS - Current Population Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2012	F	Female	_X	Not Available or not specified	_T	No breakdown by disability	7.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	LFS - Current Population Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X___T	Female, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2019	F	Female	_X	Not Available or not specified	_T	No breakdown by disability	3.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Current Population Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X___T	Female, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2016	F	Female	_X	Not Available or not specified	_T	No breakdown by disability	3.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X___T	Female, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2017	F	Female	_X	Not Available or not specified	_T	No breakdown by disability	3.6	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X___T	Female, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2018	F	Female	_X	Not Available or not specified	_T	No breakdown by disability	4.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X___T	Female, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2019	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	3.6	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Current Population Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2016	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	4.3	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2017	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	3.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2018	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	4.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2019	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	3.8	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Current Population Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2016	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	4.6	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2017	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	4.1	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2018	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	4.5	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2016	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	4.7	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2017	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	4.1	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2018	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	4.0	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers | Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: At least 6 months	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2016	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	4.6	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2017	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	4.1	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2018	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	4.0	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers | Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: At least 6 months	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2016	F	Female	_X	Not Available or not specified	_T	No breakdown by disability	4.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X___T	Female, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2017	F	Female	_X	Not Available or not specified	_T	No breakdown by disability	4.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X___T	Female, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2018	F	Female	_X	Not Available or not specified	_T	No breakdown by disability	4.0	PT	Percent	C	Country Data	G	Global	Employment definition: Excluding own-use production workers | Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: At least 6 months	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X___T	Female, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2012	F	Female	_X	Not Available or not specified	_T	No breakdown by disability	17.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X___T	Female, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	15.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2012	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	13.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	418	Lao People's Democratic Republic	LAO	101.9901968	20.27482773	Eastern and South-Eastern Asia	2017	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	10.8	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	418	Lao People's Democratic Republic	LAO	101.9901968	20.27482773	Eastern and South-Eastern Asia	2017	F	Female	_X	Not Available or not specified	_T	No breakdown by disability	7.8	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X___T	Female, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	418	Lao People's Democratic Republic	LAO	101.9901968	20.27482773	Eastern and South-Eastern Asia	2017	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	9.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2012	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	17.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	15.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2012	F	Female	_X	Not Available or not specified	_T	No breakdown by disability	12.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X___T	Female, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	422	Lebanon	LBN	35.89391711	33.92152458	Northern Africa and Western Asia	2019	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	10.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	422	Lebanon	LBN	35.89391711	33.92152458	Northern Africa and Western Asia	2019	F	Female	_X	Not Available or not specified	_T	No breakdown by disability	14.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X___T	Female, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	422	Lebanon	LBN	35.89391711	33.92152458	Northern Africa and Western Asia	2019	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	11.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	430	Liberia	LBR	-9.311879038	6.448381009	Sub-Saharan Africa	2010	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	2.3	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	430	Liberia	LBR	-9.311879038	6.448381009	Sub-Saharan Africa	2012	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	19.5	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	430	Liberia	LBR	-9.311879038	6.448381009	Sub-Saharan Africa	2014	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	10.7	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	430	Liberia	LBR	-9.311879038	6.448381009	Sub-Saharan Africa	2010	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	2.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	430	Liberia	LBR	-9.311879038	6.448381009	Sub-Saharan Africa	2012	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	15.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	430	Liberia	LBR	-9.311879038	6.448381009	Sub-Saharan Africa	2014	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	8.8	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	430	Liberia	LBR	-9.311879038	6.448381009	Sub-Saharan Africa	2010	F	Female	_X	Not Available or not specified	_T	No breakdown by disability	2.3	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X___T	Female, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	430	Liberia	LBR	-9.311879038	6.448381009	Sub-Saharan Africa	2012	F	Female	_X	Not Available or not specified	_T	No breakdown by disability	23.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X___T	Female, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	430	Liberia	LBR	-9.311879038	6.448381009	Sub-Saharan Africa	2014	F	Female	_X	Not Available or not specified	_T	No breakdown by disability	12.7	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X___T	Female, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	20.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2012	F	Female	_X	Not Available or not specified	_T	No breakdown by disability	20.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X___T	Female, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2012	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	21.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2012	F	Female	_X	Not Available or not specified	_T	No breakdown by disability	4.0	PT	Percent	C	Country Data	G	Global	Unreliable | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X___T	Female, not available or not specified, no breakdown by disability	True
