INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	AGE	AGE_DESC	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	722	Small island developing States (SIDS)					2017	2017	Y15T49	15 to 49 years old	F	Female	69.9	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	722	Small island developing States (SIDS)					2018	2018	Y15T49	15 to 49 years old	F	Female	70.0	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	722	Small island developing States (SIDS)					2019	2019	Y15T49	15 to 49 years old	F	Female	70.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	722	Small island developing States (SIDS)					2020	2020	Y15T49	15 to 49 years old	F	Female	70.2	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	722	Small island developing States (SIDS)					2021	2021	Y15T49	15 to 49 years old	F	Female	70.4	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	728	South Sudan	SSD	30.32618773	7.290839152	Sub-Saharan Africa	2010	2010	Y15T49	15 to 49 years old	F	Female	4.0	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	South Sudan 2010 Household Health Survey Second Round	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	729	Sudan	SDN	29.95650159	16.02643066	Northern Africa and Western Asia	2010	2010	Y15T49	15 to 49 years old	F	Female	21.4	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Sudan 2010 Household Health Survey Second Round	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	729	Sudan	SDN	29.95650159	16.02643066	Northern Africa and Western Asia	2014	2014	Y15T49	15 to 49 years old	F	Female	30.1	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Sudan 2014 Multiple Indicator Cluster Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	740	Suriname	SUR	-55.90626394	4.132603197	Latin America and the Caribbean	2010	2010	Y15T49	15 to 49 years old	F	Female	73.2	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Suriname 2010 Multiple Indicator Cluster Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	740	Suriname	SUR	-55.90626394	4.132603197	Latin America and the Caribbean	2018	2018	Y15T49	15 to 49 years old	F	Female	57.5	PT	Percent	CA	Country Adjusted	G	Global		Suriname 2018 Multiple Indicator Cluster Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2000	2000	Y15T49	15 to 49 years old	F	Female	55.2	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2001	2001	Y15T49	15 to 49 years old	F	Female	56.0	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2002	2002	Y15T49	15 to 49 years old	F	Female	56.7	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2003	2003	Y15T49	15 to 49 years old	F	Female	57.4	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2004	2004	Y15T49	15 to 49 years old	F	Female	58.0	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2005	2005	Y15T49	15 to 49 years old	F	Female	58.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2006	2006	Y15T49	15 to 49 years old	F	Female	59.0	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2007	2007	Y15T49	15 to 49 years old	F	Female	59.4	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2008	2008	Y15T49	15 to 49 years old	F	Female	59.8	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2009	2009	Y15T49	15 to 49 years old	F	Female	60.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2010	2010	Y15T49	15 to 49 years old	F	Female	60.4	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2011	2011	Y15T49	15 to 49 years old	F	Female	60.7	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2012	2012	Y15T49	15 to 49 years old	F	Female	60.9	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2013	2013	Y15T49	15 to 49 years old	F	Female	61.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2014	2014	Y15T49	15 to 49 years old	F	Female	61.3	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2015	2015	Y15T49	15 to 49 years old	F	Female	61.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2016	2016	Y15T49	15 to 49 years old	F	Female	61.7	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2017	2017	Y15T49	15 to 49 years old	F	Female	62.0	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2018	2018	Y15T49	15 to 49 years old	F	Female	62.3	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2019	2019	Y15T49	15 to 49 years old	F	Female	62.7	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2020	2020	Y15T49	15 to 49 years old	F	Female	63.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	747	Northern Africa and Western Asia				Northern Africa and Western Asia	2021	2021	Y15T49	15 to 49 years old	F	Female	63.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2013	2013	Y15T49	15 to 49 years old	F	Female	88.3	PT	Percent	CA	Country Adjusted	G	Global	Identified women as having unmet need if they were sexually active, not using contraception, capable of having children, did not have a same-sex partner, and did not want to become pregnant.	Sweden 2013 Contraception Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2017	2017	Y15T49	15 to 49 years old	F	Female	86.7	PT	Percent	CA	Country Adjusted	G	Global	Identified women as having unmet need if they were sexually active, not using contraception, capable of having children, did not have a same-sex partner, and did not want to become pregnant.	Sweden 2017 Contraception Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2000	2000	Y15T49	15 to 49 years old	F	Female	85.9	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2001	2001	Y15T49	15 to 49 years old	F	Female	86.0	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2002	2002	Y15T49	15 to 49 years old	F	Female	86.0	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2003	2003	Y15T49	15 to 49 years old	F	Female	86.0	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2004	2004	Y15T49	15 to 49 years old	F	Female	86.0	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2005	2005	Y15T49	15 to 49 years old	F	Female	86.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2006	2006	Y15T49	15 to 49 years old	F	Female	86.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2007	2007	Y15T49	15 to 49 years old	F	Female	86.1	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2008	2008	Y15T49	15 to 49 years old	F	Female	86.2	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2009	2009	Y15T49	15 to 49 years old	F	Female	86.3	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2010	2010	Y15T49	15 to 49 years old	F	Female	86.4	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2011	2011	Y15T49	15 to 49 years old	F	Female	86.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2012	2012	Y15T49	15 to 49 years old	F	Female	86.6	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2013	2013	Y15T49	15 to 49 years old	F	Female	86.6	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2014	2014	Y15T49	15 to 49 years old	F	Female	86.6	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2015	2015	Y15T49	15 to 49 years old	F	Female	86.6	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
