INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2005	F	Female	98.3	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2007	F	Female	99.4	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2009	F	Female	99.7	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2010	F	Female	99.6	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2001	F	Female	96.6	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2004	F	Female	97.5	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2006	F	Female	98.8	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2011	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2002	F	Female	97.4	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2012	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2013	F	Female	99.9	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2014	F	Female	99.9	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2015	F	Female	99.9	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2016	F	Female	99.9	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	True
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2003	F	Female	99.4	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2008	F	Female	99.3	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2000	F	Female	98.3	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2005	F	Female	99.4	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2009	F	Female	99.4	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2010	F	Female	99.4	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2001	F	Female	98.5	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2004	F	Female	99.4	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2006	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Definition includes other cadres that is not in alignment with the standard definition		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2011	F	Female	99.9	PT	Percent	C	Country Data	G	Global	Definition includes other cadres that is not in alignment with the standard definition		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2002	F	Female	98.9	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2012	F	Female	99.99	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2013	F	Female	99.99	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2014	F	Female	99.99	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2015	F	Female	99.4	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	True
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2003	F	Female	98.9	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2008	F	Female	98.5	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2000	F	Female	98.6	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2005	F	Female	97.9	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2007	F	Female	98.4	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2009	F	Female	98.5	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2010	F	Female	98.3	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2001	F	Female	98.7	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2004	F	Female	98.2	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2006	F	Female	97.6	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2011	F	Female	98.6	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2002	F	Female	98.8	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2012	F	Female	99.1	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2013	F	Female	99.0	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2014	F	Female	98.4	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	True
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2003	F	Female	88.1	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2008	F	Female	85.0	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2000	F	Female	70.7	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2005	F	Female	82.4	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2007	F	Female	88.4	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2009	F	Female	87.1	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2010	F	Female	87.7	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2001	F	Female	81.1	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2004	F	Female	75.1	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2006	F	Female	78.3	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2011	F	Female	89.0	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2002	F	Female	88.7	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2012	F	Female	87.4	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2013	F	Female	90.8	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2014	F	Female	90.3	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2017	F	Female	94.8	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	True
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	795	Turkmenistan	TKM	58.9787665	40.0912346	Central and Southern Asia	2000	F	Female	97.2	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	795	Turkmenistan	TKM	58.9787665	40.0912346	Central and Southern Asia	2006	F	Female	99.5	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	795	Turkmenistan	TKM	58.9787665	40.0912346	Central and Southern Asia	2002	F	Female	97.2	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	795	Turkmenistan	TKM	58.9787665	40.0912346	Central and Southern Asia	2016	F	Female	100.0	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	True
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2003	F	Female	100.0	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2008	F	Female	100.0	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2000	F	Female	94.9	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2005	F	Female	100.0	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2007	F	Female	100.0	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2009	F	Female	100.0	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2010	F	Female	100.0	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2001	F	Female	100.0	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2004	F	Female	100.0	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2006	F	Female	99.6	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2011	F	Female	100.0	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2002	F	Female	100.0	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2012	F	Female	100.0	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2013	F	Female	100.0	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2014	F	Female	100.0	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2015	F	Female	100.0	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	True
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2003	F	Female	97.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2008	F	Female	97.5	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2000	F	Female	97.7	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2005	F	Female	97.5	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2007	F	Female	97.4	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2009	F	Female	99.4	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2010	F	Female	99.3	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2001	F	Female	97.5	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2004	F	Female	97.7	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2006	F	Female	97.5	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2011	F	Female	99.6	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2002	F	Female	97.6	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
