INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	372	Ireland	IRL	-7.121425272	53.25274054	Europe and Northern America	2017	2017	M	Male	83.0	PT	Percent	C	Country Data	G	Global		Central Statistics Office	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	372	Ireland	IRL	-7.121425272	53.25274054	Europe and Northern America	2018	2018	M	Male	83.0	PT	Percent	C	Country Data	G	Global		Central Statistics Office	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2017	2017	M	Male	93.48	PT	Percent	C	Country Data	G	Global		Central Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	376	Israel	ISR	34.62277992	31.06164552	Northern Africa and Western Asia	2018	2018	M	Male	94.97	PT	Percent	C	Country Data	G	Global		Central Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2014	2014	M	Male	91.52	PT	Percent	C	Country Data	G	Global		Istat/ Italian National Institute of Statistics	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2015	2015	M	Male	91.37	PT	Percent	C	Country Data	G	Global		Istat/ Italian National Institute of Statistics	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2016	2016	M	Male	92.69	PT	Percent	C	Country Data	G	Global		Istat/ Italian National Institute of Statistics	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2017	2017	M	Male	81.38	PT	Percent	C	Country Data	G	Global		ARTCI	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2018	2018	M	Male	74.75	PT	Percent	C	Country Data	G	Global		ARTCI	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	384	Côte d'Ivoire	CIV	-5.552690016	7.62211586	Sub-Saharan Africa	2019	2019	M	Male	71.03	PT	Percent	C	Country Data	G	Global		ARTCI	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	388	Jamaica	JAM	-77.31068409	18.15616857	Latin America and the Caribbean	2016	2016	M	Male	95.59	PT	Percent	C	Country Data	G	Global		Statistical Institute of Jamaica	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2015	2015	M	Male	81.55	PT	Percent	C	Country Data	G	Global		Ministry of Internal Affairs and Communications	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2016	2016	M	Male	85.29	PT	Percent	C	Country Data	G	Global		Ministry of Internal Affairs and Communications	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2017	2017	M	Male	89.7	PT	Percent	C	Country Data	G	Global		Ministry of Internal Affairs and Communications	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2018	2018	M	Male	90.46	PT	Percent	C	Country Data	G	Global		Ministry of Internal Affairs and Communications	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	392	Japan	JPN	139.2716103	36.6554539	Eastern and South-Eastern Asia	2019	2019	M	Male	93.05	PT	Percent	C	Country Data	G	Global		Ministry of Internal Affairs and Communications	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2016	2016	M	Male	86.02	PT	Percent	C	Country Data	G	Global		Committee on Statistics, Ministry of National Economy of the Republic of Kazakhstan	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2017	2017	M	Male	87.14	PT	Percent	C	Country Data	G	Global		Committee on Statistics, Ministry of National Economy of the Republic of Kazakhstan	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2018	2018	M	Male	88.78	PT	Percent	C	Country Data	G	Global		Committee on Statistics, Ministry of National Economy of the Republic of Kazakhstan	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	398	Kazakhstan	KAZ	66.65359159	48.01963494	Central and Southern Asia	2019	2019	M	Male	88.6	PT	Percent	C	Country Data	G	Global		Ministry of National Economy of the Republic of Kazakhstan Committee on Statistics	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2015	2015	M	Male	45.97	PT	Percent	C	Country Data	G	Global		KENYA NATIONAL BUREAU OF STATISTICS	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	404	Kenya	KEN	37.86096816	0.534797278	Sub-Saharan Africa	2019	2019	M	Male	47.6	PT	Percent	C	Country Data	G	Global		Kenya National Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2014	2014	M	Male	87.72	PT	Percent	C	Country Data	G	Global		Ministry of Science, ICT and Future Planning	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2015	2015	M	Male	96.94	PT	Percent	C	Country Data	G	Global		Ministry of Science and ICT	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2016	2016	M	Male	92.41	PT	Percent	C	Country Data	G	Global		Ministry of Science and ICT	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2017	2017	M	Male	95.62	PT	Percent	C	Country Data	G	Global		Ministry of Science and ICT	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2018	2018	M	Male	97.16	PT	Percent	C	Country Data	G	Global		Ministriy of Sceience and ICT(MSIT)	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2019	2019	M	Male	96.95	PT	Percent	C	Country Data	G	Global		Ministriy of Sceience and ICT(MSIT)	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2017	2017	M	Male	99.59	PT	Percent	C	Country Data	G	Global	Population age 5-75 (2018); 5-74 (2019)	Communication and Information Technology Regulatory Authority	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2018	2018	M	Male	99.14	PT	Percent	C	Country Data	G	Global	Population age 5-75 (2018); 5-74 (2019)	Communication and Information Technology Regulatory Authority	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2019	2019	M	Male	99.22	PT	Percent	C	Country Data	G	Global	Population age 5-75 (2018); 5-74 (2019)	Communication and Information Technology Regulatory Authority	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	418	Lao People's Democratic Republic	LAO	101.9901968	20.27482773	Eastern and South-Eastern Asia	2017	2017	M	Male	84.3	PT	Percent	C	Country Data	G	Global	Age range: 15-49	MICS 2017	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	426	Lesotho	LSO	28.25362195	-29.58041814	Sub-Saharan Africa	2018	2018	M	Male	83.6	PT	Percent	C	Country Data	G	Global	Age range: 15-49	MICS 2018	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2014	2014	M	Male	96.4	PT	Percent	C	Country Data	G	Global		Statistics Lithuania	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2015	2015	M	Male	95.5	PT	Percent	C	Country Data	G	Global		Statistics Lithuania	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2017	2017	M	Male	95.5	PT	Percent	C	Country Data	G	Global		Statistics Lithuania	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2018	2018	M	Male	95.5	PT	Percent	C	Country Data	G	Global		Statistics Lithuania	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2016	2016	M	Male	95.5	PT	Percent	E	Modeled	G	Global		ITU	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2014	2014	M	Male	92.75	PT	Percent	C	Country Data	G	Global		Statistics and Census Service	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2015	2015	M	Male	92.6	PT	Percent	C	Country Data	G	Global		Statistics and Census Service	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2016	2016	M	Male	91.78	PT	Percent	C	Country Data	G	Global		Statistics and Census Service	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2018	2018	M	Male	88.69	PT	Percent	C	Country Data	G	Global		Statistics and Census Service	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2019	2019	M	Male	89.06	PT	Percent	C	Country Data	G	Global		Statistics and Census Service	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	450	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	2018	2018	M	Male	42.1	PT	Percent	C	Country Data	G	Global	Age range: 15-49	MICS 2018	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2015	2015	M	Male	96.43	PT	Percent	C	Country Data	G	Global		Department of Statistics	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2017	2017	M	Male	96.56	PT	Percent	C	Country Data	G	Global		Department of Statistics	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2018	2018	M	Male	96.72	PT	Percent	C	Country Data	G	Global		Department of Statistics	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2019	2019	M	Male	96.78	PT	Percent	C	Country Data	G	Global		Department of Statistics, Malaysia	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2017	2017	M	Male	78.73	PT	Percent	C	Country Data	G	Global		Statistics Mauritius	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2018	2018	M	Male	79.25	PT	Percent	C	Country Data	G	Global		Statistics Mauritius	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2019	2019	M	Male	84.11	PT	Percent	C	Country Data	G	Global		Statistics Mauritius	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2014	2014	M	Male	64.15	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadística y Geografía (INEGI)	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2015	2015	M	Male	73.15	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadística y Geografía (INEGI)	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2018	2018	M	Male	94.6	PT	Percent	C	Country Data	G	Global		National Statistical Office of Mongolia	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2014	2014	M	Male	84.62	PT	Percent	C	Country Data	G	Global		Agence Nationale de Réglementation des Télécommunications	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2015	2015	M	Male	89.2	PT	Percent	C	Country Data	G	Global		Agence Nationale de Réglementation des Télécommunications	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2016	2016	M	Male	90.98	PT	Percent	C	Country Data	G	Global		Agence Nationale de Réglementation des Télécommunications	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2017	2017	M	Male	91.62	PT	Percent	C	Country Data	G	Global		Direction de la Statistique	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2018	2018	M	Male	92.3	PT	Percent	C	Country Data	G	Global		Direction de la Statistique	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2019	2019	M	Male	94.54	PT	Percent	C	Country Data	G	Global		Direction de la Statistique	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	508	Mozambique	MOZ	38.18479941	-14.27963886	Sub-Saharan Africa	2017	2017	M	Male	36.84	PT	Percent	C	Country Data	G	Global		INSTITTO NACIONAL DE ESTATISTICA, INE	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	512	Oman	OMN	57.87743482	21.98805614	Northern Africa and Western Asia	2016	2016	M	Male	94.24	PT	Percent	C	Country Data	G	Global		Information Technology Authority (ITA)	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	512	Oman	OMN	57.87743482	21.98805614	Northern Africa and Western Asia	2019	2019	M	Male	97.73	PT	Percent	C	Country Data	G	Global		Ministry of Transport, Communications and Information Technology	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2014	2014	M	Male	77.46	PT	Percent	C	Country Data	G	Global		Statistics Netherlands	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2015	2015	M	Male	80.28	PT	Percent	C	Country Data	G	Global		Statistics Netherlands	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2016	2016	M	Male	86.11	PT	Percent	C	Country Data	G	Global		Statistics Netherlands	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	531	Curaçao	CUW	-68.95033464	12.15058042	Latin America and the Caribbean	2017	2017	M	Male	86.45	PT	Percent	C	Country Data	G	Global		Central Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2017	2017	M	Male	76.59	PT	Percent	C	Country Data	G	Global		Ministère des Postes, des Télécommunications et de l'Economie Numérique	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2017	2017	M	Male	48.99	PT	Percent	C	Country Data	G	Global		National Bureau of Statistics (NBS)	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2019	2019	M	Male	64.83	PT	Percent	C	Country Data	G	Global		Pakistan Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2017	2017	M	Male	82.17	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica e Informatica	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2018	2018	M	Male	83.65	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica e Informatica	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2019	2019	M	Male	84.4	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadística e Informática - INEI	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	2015	2015	M	Male	99.95	PT	Percent	C	Country Data	G	Global	Population age 15+	Ministry of Transport and Communications	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	2018	2018	M	Male	99.69	PT	Percent	C	Country Data	G	Global	Population age 15+	Ministry of Transport and Communications	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	2019	2019	M	Male	99.69	PT	Percent	C	Country Data	G	Global	Population age 15+	Ministry of Transport and Communications	2021	3000	IT_MOB_OWN			SEX	M	Male	True
