INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2011	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	17.2	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2014	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	16.6	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2019	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	44.8	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2011	F	Female	Y15T24	15 to 24 years old	22.8	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2014	F	Female	Y15T24	15 to 24 years old	21.8	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2019	F	Female	Y15T24	15 to 24 years old	53.1	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2011	M	Male	Y15T24	15 to 24 years old	11.0	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2014	M	Male	Y15T24	15 to 24 years old	11.2	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2019	M	Male	Y15T24	15 to 24 years old	36.6	PT	Percent	C	Country data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2005	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	23.6	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2006	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	22.8	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2007	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	22.2	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2008	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	21.9	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2009	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	22.7	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2010	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	23.1	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2011	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	23.6	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2012	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	24.0	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2013	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	24.6	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2014	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	24.4	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2015	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	24.1	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2016	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	24.3	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2017	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	23.9	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2018	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	23.8	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2019	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	23.8	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2005	M	Male	Y15T24	15 to 24 years old	17.8	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2006	M	Male	Y15T24	15 to 24 years old	17.0	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2007	M	Male	Y15T24	15 to 24 years old	16.8	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2008	M	Male	Y15T24	15 to 24 years old	16.4	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2009	M	Male	Y15T24	15 to 24 years old	17.4	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2010	M	Male	Y15T24	15 to 24 years old	17.9	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2011	M	Male	Y15T24	15 to 24 years old	18.3	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2012	M	Male	Y15T24	15 to 24 years old	18.8	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2013	M	Male	Y15T24	15 to 24 years old	19.1	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2014	M	Male	Y15T24	15 to 24 years old	18.7	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2015	M	Male	Y15T24	15 to 24 years old	18.4	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2016	M	Male	Y15T24	15 to 24 years old	18.5	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2017	M	Male	Y15T24	15 to 24 years old	18.2	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2018	M	Male	Y15T24	15 to 24 years old	18.1	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2019	M	Male	Y15T24	15 to 24 years old	18.2	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2005	F	Female	Y15T24	15 to 24 years old	29.6	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2006	F	Female	Y15T24	15 to 24 years old	28.8	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2007	F	Female	Y15T24	15 to 24 years old	27.9	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2008	F	Female	Y15T24	15 to 24 years old	27.5	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2009	F	Female	Y15T24	15 to 24 years old	28.2	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2010	F	Female	Y15T24	15 to 24 years old	28.6	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2011	F	Female	Y15T24	15 to 24 years old	29.0	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2012	F	Female	Y15T24	15 to 24 years old	29.5	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2013	F	Female	Y15T24	15 to 24 years old	30.3	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2014	F	Female	Y15T24	15 to 24 years old	30.3	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2015	F	Female	Y15T24	15 to 24 years old	30.1	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2016	F	Female	Y15T24	15 to 24 years old	30.4	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2017	F	Female	Y15T24	15 to 24 years old	29.9	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2018	F	Female	Y15T24	15 to 24 years old	29.8	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	722	Small island developing States (SIDS)					2019	F	Female	Y15T24	15 to 24 years old	29.8	PT	Percent	M	Modelled	G	Global		ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
