INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	HOUSEHOLD_TYPE	HOUSEHOLD_TYPE_DESC	CHILDREN_UNDER6_PRESENCE	CHILDREN_UNDER6_PRESENCE_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	620	Portugal	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	PRT	-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	2010	2020	11	6	11
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	600	Paraguay	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	PRY	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	3	8
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	642	Romania	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	ROU	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	5	10
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	646	Rwanda	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	RWA	29.92310194	-1.999842114	1.0	4	Country or Area	Sub-Saharan Africa	[2014, 2017, 2018]	2014	2018	3	2	3
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	729	Sudan	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	SDN	29.95650159	16.02643066	1.0	4	Country or Area	Northern Africa and Western Asia	[2011]	2011	2011	1	0	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	90	Solomon Islands	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	SLB	160.1584117	-9.622391719	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2013]	2013	2013	1	0	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	694	Sierra Leone	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	SLE	-11.78306584	8.568604164	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	222	El Salvador	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	SLV	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	5	10
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	688	Serbia	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	SRB	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2016, 2017, 2018, 2019]	2010	2019	6	4	6
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	740	Suriname	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	SUR	-55.90626394	4.132603197	1.0	4	Country or Area	Latin America and the Caribbean	[2016]	2016	2016	1	1	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	703	Slovakia	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	SVK	19.48495604	48.70741446	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	5	10
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	705	Slovenia	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	SVN	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	5	10
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	748	Eswatini	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	SWZ	31.50149288	-26.56471011	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	148	Chad	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	TCD	18.66618401	15.36279341	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	768	Togo	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	TGO	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2011]	2011	2011	1	0	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	764	Thailand	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	THA	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2016, 2017, 2018, 2019]	2016	2019	4	4	4
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	626	Timor-Leste	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	TLS	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010, 2013]	2010	2013	2	0	2
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	780	Trinidad and Tobago	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	TTO	-61.29389504	10.41877263	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2013, 2014, 2015, 2016]	2010	2016	7	2	7
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	788	Tunisia	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	TUN	9.572737411	34.11439971	1.0	4	Country or Area	Northern Africa and Western Asia	[2010, 2012, 2013, 2015, 2016, 2017]	2010	2017	6	3	6
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	792	Turkey	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	TUR	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[2010, 2011, 2012, 2013]	2010	2013	4	0	4
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	798	Tuvalu	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	TUV	178.6679611	-7.460048071	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2016]	2016	2016	1	1	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	834	Tanzania, United Republic of	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	800	Uganda	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	UGA	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2012, 2017]	2012	2017	2	1	2
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	858	Uruguay	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	2010	2020	11	6	11
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	840	United States	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	USA	-99.13830311	39.5277871	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	2010	2020	10	6	10
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	862	Venezuela, Bolivarian Republic of	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	VEN	-66.15642084	7.121324748	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2016, 2017]	2010	2017	5	2	5
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	704	Viet Nam	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2011, 2012, 2013, 2014, 2015, 2016, 2018]	2011	2018	7	3	7
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	882	Samoa	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	WSM	-172.4430749	-13.61541469	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2012, 2017]	2012	2017	2	1	2
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	887	Yemen	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	YEM	45.22389143	15.22242099	1.0	4	Country or Area	Northern Africa and Western Asia	[2014]	2014	2014	1	0	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	894	Zambia	M	Male	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M___T__CHL_AGET6_TOTAL	Male, total, total	2500	ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2017, 2018]	2017	2018	2	2	2
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	356	India	_O	Other	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_O___T__CHL_AGET6_TOTAL	Other, total, total	2500	IND	79.3608464	22.34642074	1.0	4	Country or Area	Central and Southern Asia	[2018, 2019]	2018	2019	2	2	2
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	4	Afghanistan	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	AFG	66.02688198	33.83160199	1.0	4	Country or Area	Central and Southern Asia	[2014, 2017, 2020]	2014	2020	3	2	3
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	24	Angola	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	AGO	17.57817062	-12.33724746	1.0	4	Country or Area	Sub-Saharan Africa	[2011, 2014]	2011	2014	2	0	2
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	8	Albania	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	ALB	20.06660928	41.13897007	1.0	4	Country or Area	Europe and Northern America	[2018, 2019]	2018	2019	2	2	2
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	32	Argentina	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	ARG	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2017, 2018, 2019]	2017	2019	3	3	3
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	51	Armenia	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	ARM	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	5	10
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	40	Austria	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	AUT	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	2010	2020	11	6	11
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	56	Belgium	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	BEL	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	5	10
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	50	Bangladesh	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	BGD	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2010, 2013, 2017]	2010	2017	3	1	3
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	100	Bulgaria	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	BGR	25.23763153	42.75731323	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	5	10
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	70	Bosnia and Herzegovina	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	BIH	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2013, 2014]	2013	2014	2	0	2
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	84	Belize	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2013, 2014, 2015, 2016, 2017]	2013	2017	5	3	5
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	68	Bolivia	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	BOL	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2011	2019	9	5	9
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	76	Brazil	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	BRA	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	2011	2020	10	6	10
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	52	Barbados	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	BRB	-59.5346489	13.13648273	1.0	4	Country or Area	Latin America and the Caribbean	[2016]	2016	2016	1	1	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	96	Brunei Darussalam	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	BRN	114.6288563	4.49736984	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017, 2018, 2019]	2017	2019	3	3	3
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	72	Botswana	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	BWA	23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	152	Chile	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	CHL	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	2010	2020	11	6	11
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	384	Côte d'Ivoire	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	180	Congo, Democratic Republic of the	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	COD	23.65496507	-2.877154732	1.0	4	Country or Area	Sub-Saharan Africa	[2012]	2012	2012	1	0	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	184	Cook Islands	_T	Both sexes or no breakdown by sex	_T	Total	CHL_AGET6_TOTAL	Total	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	_T___T__CHL_AGET6_TOTAL	Both sexes or no breakdown by sex, total, total	2500	COK	-159.7711391	-21.22696458		4	Country or Area	Oceania, exc. Australia and New Zealand	[2016]	2016	2016	1	1	1
