INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y45T54	45 to 54 years old	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y45T54	45 to 54 years old	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y45T54	45 to 54 years old	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y45T54	45 to 54 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y45T54	45 to 54 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y25T44	25 to 44 years old	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y25T44	25 to 44 years old	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y25T44	25 to 44 years old	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y25T44	25 to 44 years old	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y25T44	25 to 44 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y25T44	25 to 44 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y15T24	15 to 24 years old	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y15T24	15 to 24 years old	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y15T24	15 to 24 years old	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y15T24	15 to 24 years old	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y15T24	15 to 24 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y15T24	15 to 24 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y_GE65	65 years old and over	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y_GE65	65 years old and over	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y_GE65	65 years old and over	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y_GE65	65 years old and over	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y_GE65	65 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y_GE65	65 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y_GE10	10 years old and over	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y_GE10	10 years old and over	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y_GE10	10 years old and over	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y_GE10	10 years old and over	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y_GE10	10 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y_GE10	10 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	643	Russian Federation	F	Female	Y_GE15	15 years old and over	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	643	Russian Federation	M	Male	Y_GE15	15 years old and over	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	643	Russian Federation	F	Female	Y_GE15	15 years old and over	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	643	Russian Federation	M	Male	Y_GE15	15 years old and over	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	643	Russian Federation	F	Female	Y_GE15	15 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	643	Russian Federation	M	Male	Y_GE15	15 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	F	Female	Y55T64	55 to 64 years old	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	M	Male	Y55T64	55 to 64 years old	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	F	Female	Y55T64	55 to 64 years old	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	M	Male	Y55T64	55 to 64 years old	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	F	Female	Y55T64	55 to 64 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	M	Male	Y55T64	55 to 64 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	F	Female	Y45T54	45 to 54 years old	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	M	Male	Y45T54	45 to 54 years old	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	F	Female	Y45T54	45 to 54 years old	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	M	Male	Y45T54	45 to 54 years old	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	F	Female	Y45T54	45 to 54 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	M	Male	Y45T54	45 to 54 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	F	Female	Y25T44	25 to 44 years old	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	M	Male	Y25T44	25 to 44 years old	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	F	Female	Y25T44	25 to 44 years old	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	M	Male	Y25T44	25 to 44 years old	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	F	Female	Y25T44	25 to 44 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	M	Male	Y25T44	25 to 44 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	F	Female	Y15T24	15 to 24 years old	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	M	Male	Y15T24	15 to 24 years old	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	F	Female	Y15T24	15 to 24 years old	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	M	Male	Y15T24	15 to 24 years old	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	F	Female	Y15T24	15 to 24 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	M	Male	Y15T24	15 to 24 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	F	Female	Y_GE65	65 years old and over	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	M	Male	Y_GE65	65 years old and over	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	F	Female	Y_GE65	65 years old and over	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	M	Male	Y_GE65	65 years old and over	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	F	Female	Y_GE65	65 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	M	Male	Y_GE65	65 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	F	Female	Y_GE15	15 years old and over	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	M	Male	Y_GE15	15 years old and over	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	F	Female	Y_GE15	15 years old and over	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	M	Male	Y_GE15	15 years old and over	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	F	Female	Y_GE15	15 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	688	Serbia	M	Male	Y_GE15	15 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	705	Slovenia	F	Female	Y20T74	20 to 74 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	705	Slovenia	M	Male	Y20T74	20 to 74 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	710	South Africa	F	Female	Y_GE10	10 years old and over	_T	All areas	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2010]	2000	2010	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	710	South Africa	M	Male	Y_GE10	10 years old and over	_T	All areas	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2010]	2000	2010	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	724	Spain	F	Female	Y20T74	20 to 74 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2003, 2010]	2003	2010	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	724	Spain	M	Male	Y20T74	20 to 74 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2003, 2010]	2003	2010	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y55T64	55 to 64 years old	U	Urban		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y55T64	55 to 64 years old	U	Urban		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y55T64	55 to 64 years old	R	Rural		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y55T64	55 to 64 years old	R	Rural		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y55T64	55 to 64 years old	_T	All areas		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y55T64	55 to 64 years old	_T	All areas		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y45T54	45 to 54 years old	U	Urban		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y45T54	45 to 54 years old	U	Urban		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y45T54	45 to 54 years old	R	Rural		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y45T54	45 to 54 years old	R	Rural		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y45T54	45 to 54 years old	_T	All areas		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y45T54	45 to 54 years old	_T	All areas		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y25T44	25 to 44 years old	U	Urban		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y25T44	25 to 44 years old	U	Urban		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y25T44	25 to 44 years old	R	Rural		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y25T44	25 to 44 years old	R	Rural		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y25T44	25 to 44 years old	_T	All areas		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y25T44	25 to 44 years old	_T	All areas		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y15T24	15 to 24 years old	U	Urban		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y15T24	15 to 24 years old	U	Urban		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y15T24	15 to 24 years old	R	Rural		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y15T24	15 to 24 years old	R	Rural		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y15T24	15 to 24 years old	_T	All areas		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y15T24	15 to 24 years old	_T	All areas		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y_GE65	65 years old and over	U	Urban		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y_GE65	65 years old and over	U	Urban		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y_GE65	65 years old and over	R	Rural		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y_GE65	65 years old and over	R	Rural		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y_GE65	65 years old and over	_T	All areas		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y_GE65	65 years old and over	_T	All areas		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
