INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	URBANIZATION	URBANIZATION_DESC	INCOME_WEALTH_QUANTILE	INCOME_WEALTH_QUANTILE_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	174	Comoros	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q5	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 5 (richest)	4500	COM	43.34234565	-11.66121732	1.0	4	Country or Area	Sub-Saharan Africa	[2012]	2012	2012	1	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	178	Congo	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q5	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 5 (richest)	4500	COG	15.22052612	-0.840544119	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2012, 2015]	2005	2015	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	178	Congo	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q3	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 3	4500	COG	15.22052612	-0.840544119	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2012, 2015]	2005	2015	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	178	Congo	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q2	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 2	4500	COG	15.22052612	-0.840544119	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2012, 2015]	2005	2015	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	178	Congo	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q4	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 4	4500	COG	15.22052612	-0.840544119	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2012, 2015]	2005	2015	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	178	Congo	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U___T	Both sexes or no breakdown by sex, lower secondary education, urban, total (national average) or no breakdown	4500	COG	15.22052612	-0.840544119	1.0	4	Country or Area	Sub-Saharan Africa	[2005, 2012, 2015]	2005	2015	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	188	Costa Rica	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q4	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 4	4500	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	188	Costa Rica	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q3	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 3	4500	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	188	Costa Rica	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q1	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 1 (poorest)	4500	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	188	Costa Rica	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U___T	Both sexes or no breakdown by sex, lower secondary education, urban, total (national average) or no breakdown	4500	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	188	Costa Rica	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q2	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 2	4500	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	188	Costa Rica	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q5	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 5 (richest)	4500	CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	384	Côte d'Ivoire	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U___T	Both sexes or no breakdown by sex, lower secondary education, urban, total (national average) or no breakdown	4500	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2006, 2012, 2016]	2000	2016	4	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	384	Côte d'Ivoire	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q2	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 2	4500	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2016]	2006	2016	2	1	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	384	Côte d'Ivoire	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q5	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 5 (richest)	4500	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2012, 2016]	2006	2016	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	384	Côte d'Ivoire	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q4	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 4	4500	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2012, 2016]	2006	2016	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	384	Côte d'Ivoire	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q3	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 3	4500	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2012, 2016]	2006	2016	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	191	Croatia	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U___T	Both sexes or no breakdown by sex, lower secondary education, urban, total (national average) or no breakdown	4500	HRV	17.95874553	45.45172212	1.0	4	Country or Area	Europe and Northern America	[2011, 2013, 2014]	2011	2014	3	0	3
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	192	Cuba	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U___T	Both sexes or no breakdown by sex, lower secondary education, urban, total (national average) or no breakdown	4500	CUB	-79.54460144	22.10030366	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2010, 2014]	2006	2014	3	0	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	196	Cyprus	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U___T	Both sexes or no breakdown by sex, lower secondary education, urban, total (national average) or no breakdown	4500	CYP	33.22285964	35.05659437	1.0	4	Country or Area	Northern Africa and Western Asia	[2005, 2011, 2013, 2014]	2005	2014	4	0	3
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	203	Czechia	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U___T	Both sexes or no breakdown by sex, lower secondary education, urban, total (national average) or no breakdown	4500	CZE	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2005, 2011, 2013, 2014]	2005	2014	4	0	3
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	180	Democratic Republic of the Congo	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U___T	Both sexes or no breakdown by sex, lower secondary education, urban, total (national average) or no breakdown	4500	COD	23.65496507	-2.877154732	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2007, 2010, 2013, 2018]	2001	2018	5	1	3
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	180	Democratic Republic of the Congo	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q5	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 5 (richest)	4500	COD	23.65496507	-2.877154732	1.0	4	Country or Area	Sub-Saharan Africa	[2007, 2010, 2013, 2018]	2007	2018	4	1	3
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	180	Democratic Republic of the Congo	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q3	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 3	4500	COD	23.65496507	-2.877154732	1.0	4	Country or Area	Sub-Saharan Africa	[2007, 2010, 2013, 2018]	2007	2018	4	1	3
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	180	Democratic Republic of the Congo	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q2	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 2	4500	COD	23.65496507	-2.877154732	1.0	4	Country or Area	Sub-Saharan Africa	[2007, 2010, 2013, 2018]	2007	2018	4	1	3
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	180	Democratic Republic of the Congo	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q4	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 4	4500	COD	23.65496507	-2.877154732	1.0	4	Country or Area	Sub-Saharan Africa	[2007, 2010, 2013, 2018]	2007	2018	4	1	3
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	180	Democratic Republic of the Congo	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q1	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 1 (poorest)	4500	COD	23.65496507	-2.877154732	1.0	4	Country or Area	Sub-Saharan Africa	[2007, 2010, 2013, 2018]	2007	2018	4	1	3
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	208	Denmark	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U___T	Both sexes or no breakdown by sex, lower secondary education, urban, total (national average) or no breakdown	4500	DNK	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2005, 2011, 2013, 2014]	2005	2014	4	0	3
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	262	Djibouti	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U___T	Both sexes or no breakdown by sex, lower secondary education, urban, total (national average) or no breakdown	4500	DJI	42.18274707	11.56004161	1.0	4	Country or Area	Sub-Saharan Africa	[2006]	2006	2006	1	0	0
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	214	Dominican Republic	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q3	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 3	4500	DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	214	Dominican Republic	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q2	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 2	4500	DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	214	Dominican Republic	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q5	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 5 (richest)	4500	DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	214	Dominican Republic	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q4	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 4	4500	DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	214	Dominican Republic	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U___T	Both sexes or no breakdown by sex, lower secondary education, urban, total (national average) or no breakdown	4500	DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	214	Dominican Republic	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q1	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 1 (poorest)	4500	DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	218	Ecuador	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U___T	Both sexes or no breakdown by sex, lower secondary education, urban, total (national average) or no breakdown	4500	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2003, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	17	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	218	Ecuador	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q5	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 5 (richest)	4500	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2003, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	16	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	218	Ecuador	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q4	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 4	4500	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2003, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	16	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	218	Ecuador	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q3	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 3	4500	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2003, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	16	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	218	Ecuador	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q2	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 2	4500	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2003, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	16	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	218	Ecuador	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q1	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 1 (poorest)	4500	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2003, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	16	4	9
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	818	Egypt	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U___T	Both sexes or no breakdown by sex, lower secondary education, urban, total (national average) or no breakdown	4500	EGY	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2005, 2009, 2014]	2000	2014	4	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	818	Egypt	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q4	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 4	4500	EGY	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2005, 2009, 2014]	2005	2014	3	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	818	Egypt	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	U	Urban	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q1	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 1 (poorest)	4500	EGY	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2005, 2009, 2014]	2005	2014	3	0	1
