INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	440	Lithuania	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	442	Luxembourg	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	454	Malawi	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	MWI	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	462	Maldives	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	MDV	73.09672546	-0.614385021	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	466	Mali	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	MLI	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	470	Malta	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	484	Mexico	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	496	Mongolia	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	498	Republic of Moldova	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	MDA	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	499	Montenegro	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	MNE	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	504	Morocco	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	MAR	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	508	Mozambique	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	MOZ	38.18479941	-14.27963886	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	516	Namibia	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	NAM	17.21907885	-22.13817068	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	520	Nauru	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	NRU	166.92313	-0.528742623	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	524	Nepal	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	NPL	83.94678863	28.25866332	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	528	Netherlands	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	NLD	5.331480568	51.86728884	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	548	Vanuatu	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	VUT	167.0679779	-15.34445547	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	554	New Zealand	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	NZL	170.4755673	-43.98721568	1.0	4	Country or Area	Australia and New Zealand	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	558	Nicaragua	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	NIC	-85.03060315	12.84210839	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	562	Niger	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	NER	9.400167877	17.42143036	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	566	Nigeria	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	NGA	8.097363256	9.585789025	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	578	Norway	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	583	Micronesia (Federated States of)	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	FSM	158.225216	6.880670092	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	584	Marshall Islands	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	MHL	171.0839119	7.110213497	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	585	Palau	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	PLW	134.5733878	7.502307591	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	586	Pakistan	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	PAK	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	591	Panama	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	598	Papua New Guinea	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	PNG	145.8587761	-6.756057077	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	600	Paraguay	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	PRY	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	604	Peru	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	PER	-71.82093277	-13.58939705	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	608	Philippines	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	616	Poland	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	POL	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	620	Portugal	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	PRT	-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	626	Timor-Leste	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	TLS	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	642	Romania	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	ROU	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	646	Rwanda	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	RWA	29.92310194	-1.999842114	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	678	Sao Tome and Principe	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	STP	6.609772265	0.241554875	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	686	Senegal	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	SEN	-14.46636926	14.35920905	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	688	Serbia	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	SRB	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	694	Sierra Leone	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	SLE	-11.78306584	8.568604164	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	702	Singapore	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	SGP	103.8107883	1.361009155	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	703	Slovakia	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	SVK	19.48495604	48.70741446	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	704	Viet Nam	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	705	Slovenia	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	SVN	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	710	South Africa	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	ZAF	24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
