INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	112	Belarus	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2015]	2015	2015	1	1	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	156	China	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	CHN	104.1403375	32.30955217	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2008]	2008	2008	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	156	China	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	CHN	104.1403375	32.30955217	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2008]	2008	2008	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	818	Egypt	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	EGY	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2015]	2015	2015	1	1	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	818	Egypt	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	EGY	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2015]	2015	2015	1	1	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	276	Germany	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	DEU	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2002, 2013]	2002	2013	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	276	Germany	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	DEU	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2002, 2013]	2002	2013	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	368	Iraq	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	IRQ	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2007]	2007	2007	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	368	Iraq	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	IRQ	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2007]	2007	2007	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	688	Serbia	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	SRB	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2	1	2
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	688	Serbia	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	SRB	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2011, 2015]	2011	2015	2	1	2
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	364	Iran (Islamic Republic of)	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	IRN	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2009]	2009	2009	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	364	Iran (Islamic Republic of)	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	IRN	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2009]	2009	2009	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	31	Azerbaijan	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	AZE	50.01064725	40.39229544	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	31	Azerbaijan	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	AZE	50.01064725	40.39229544	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	410	Republic of Korea	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	KOR	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2004, 2009, 2014]	2004	2014	3	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	348	Hungary	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	410	Republic of Korea	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	KOR	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2004, 2009, 2014]	2004	2014	3	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	348	Hungary	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	554	New Zealand	F	Female	Y_GE12	12 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE12___T	Female, 12 years old and over, all areas	NZL	170.4755673	-43.98721568	1.0	4	Country or Area	Australia and New Zealand	[2010]	2010	2010	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	554	New Zealand	M	Male	Y_GE12	12 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE12___T	Male, 12 years old and over, all areas	NZL	170.4755673	-43.98721568	1.0	4	Country or Area	Australia and New Zealand	[2010]	2010	2010	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	348	Hungary	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2000]	2000	2000	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	QAT	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	348	Hungary	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2000]	2000	2000	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	QAT	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	512	Oman	F	Female	Y15T24	15 to 24 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y15T24___T	Female, 15 to 24 years old, all areas	OMN	57.87743482	21.98805614	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	F	Female	Y15T24	15 to 24 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y15T24___T	Female, 15 to 24 years old, all areas	QAT	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	512	Oman	M	Male	Y15T24	15 to 24 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y15T24___T	Male, 15 to 24 years old, all areas	OMN	57.87743482	21.98805614	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	M	Male	Y15T24	15 to 24 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y15T24___T	Male, 15 to 24 years old, all areas	QAT	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	616	Poland	F	Female	Y15T64	15 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y15T64___T	Female, 15 to 64 years old, all areas	POL	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2004]	2004	2004	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	616	Poland	M	Male	Y15T64	15 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y15T64___T	Male, 15 to 64 years old, all areas	POL	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2004]	2004	2004	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	578	Norway	F	Female	Y_GE16	16 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE16___T	Female, 16 years old and over, all areas	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	578	Norway	M	Male	Y_GE16	16 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE16___T	Male, 16 years old and over, all areas	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	F	Female	Y25T44	25 to 44 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y25T44___T	Female, 25 to 44 years old, all areas	QAT	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	M	Male	Y25T44	25 to 44 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y25T44___T	Male, 25 to 44 years old, all areas	QAT	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	F	Female	Y45T54	45 to 54 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y45T54___T	Female, 45 to 54 years old, all areas	QAT	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	M	Male	Y45T54	45 to 54 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y45T54___T	Male, 45 to 54 years old, all areas	QAT	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	F	Female	Y55T64	55 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y55T64___T	Female, 55 to 64 years old, all areas	QAT	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	M	Male	Y55T64	55 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y55T64___T	Male, 55 to 64 years old, all areas	QAT	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	F	Female	Y_GE65	65 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE65___T	Female, 65 years old and over, all areas	QAT	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	634	Qatar	M	Male	Y_GE65	65 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE65___T	Male, 65 years old and over, all areas	QAT	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2013]	2013	2013	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	417	Kyrgyzstan	F	Female	Y20T74	20 to 74 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y20T74___T	Female, 20 to 74 years old, all areas	KGZ	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2000, 2005]	2000	2005	2	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	417	Kyrgyzstan	M	Male	Y20T74	20 to 74 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y20T74___T	Male, 20 to 74 years old, all areas	KGZ	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2000, 2005]	2000	2005	2	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	807	North Macedonia	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	807	North Macedonia	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	807	North Macedonia	F	Female	Y20T74	20 to 74 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y20T74___T	Female, 20 to 74 years old, all areas	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2004, 2009]	2004	2009	2	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	807	North Macedonia	M	Male	Y20T74	20 to 74 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y20T74___T	Male, 20 to 74 years old, all areas	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2004, 2009]	2004	2009	2	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	586	Pakistan	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	PAK	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2007]	2007	2007	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	764	Thailand	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	THA	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2009]	2009	2009	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	246	Finland	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	FIN	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2000, 2010]	2000	2010	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	300	Greece	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	GRC	22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	498	Republic of Moldova	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	MDA	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	586	Pakistan	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	PAK	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2007]	2007	2007	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	764	Thailand	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	THA	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2009]	2009	2009	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	246	Finland	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	FIN	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2000, 2010]	2000	2010	2	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	300	Greece	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	GRC	22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	440	Lithuania	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	498	Republic of Moldova	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	MDA	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	F	Female	Y15T24	15 to 24 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y15T24___T	Female, 15 to 24 years old, all areas	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	M	Male	Y15T24	15 to 24 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y15T24___T	Male, 15 to 24 years old, all areas	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	616	Poland	F	Female	Y20T74	20 to 74 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y20T74___T	Female, 20 to 74 years old, all areas	POL	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2004]	2004	2004	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	705	Slovenia	F	Female	Y20T74	20 to 74 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y20T74___T	Female, 20 to 74 years old, all areas	SVN	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2001]	2001	2001	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	616	Poland	M	Male	Y20T74	20 to 74 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y20T74___T	Male, 20 to 74 years old, all areas	POL	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2004]	2004	2004	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	705	Slovenia	M	Male	Y20T74	20 to 74 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y20T74___T	Male, 20 to 74 years old, all areas	SVN	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2001]	2001	2001	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	F	Female	Y25T44	25 to 44 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y25T44___T	Female, 25 to 44 years old, all areas	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	M	Male	Y25T44	25 to 44 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y25T44___T	Male, 25 to 44 years old, all areas	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	F	Female	Y45T64	45 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y45T64___T	Female, 45 to 64 years old, all areas	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	M	Male	Y45T64	45 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y45T64___T	Male, 45 to 64 years old, all areas	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	764	Thailand	F	Female	Y_GE06	6 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE06___T	Female, 6 years old and over, all areas	THA	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015]	2015	2015	1	1	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	764	Thailand	M	Male	Y_GE06	6 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE06___T	Male, 6 years old and over, all areas	THA	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015]	2015	2015	1	1	1
