INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	418	Lao People's Democratic Republic	F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T19__PHY+SEX	Female, 15 to 19 years old, physical and sexual	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	418	Lao People's Democratic Republic	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y25T29__PHY+SEX	Female, 25 to 29 years old, physical and sexual	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	608	Philippines	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	608	Philippines	F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y30T34__PHY+SEX	Female, 30 to 34 years old, physical and sexual	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	608	Philippines	F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y35T39__PHY+SEX	Female, 35 to 39 years old, physical and sexual	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	608	Philippines	F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y40T44__PHY+SEX	Female, 40 to 44 years old, physical and sexual	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	608	Philippines	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y20T24__PHY+SEX	Female, 20 to 24 years old, physical and sexual	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	608	Philippines	F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y45T49__PHY+SEX	Female, 45 to 49 years old, physical and sexual	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	608	Philippines	F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T19__PHY+SEX	Female, 15 to 19 years old, physical and sexual	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	608	Philippines	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y25T29__PHY+SEX	Female, 25 to 29 years old, physical and sexual	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	626	Timor-Leste	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	TLS	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	626	Timor-Leste	F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y30T34__PHY+SEX	Female, 30 to 34 years old, physical and sexual	TLS	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	626	Timor-Leste	F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y35T39__PHY+SEX	Female, 35 to 39 years old, physical and sexual	TLS	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	626	Timor-Leste	F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y40T44__PHY+SEX	Female, 40 to 44 years old, physical and sexual	TLS	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	626	Timor-Leste	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y20T24__PHY+SEX	Female, 20 to 24 years old, physical and sexual	TLS	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	626	Timor-Leste	F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y45T49__PHY+SEX	Female, 45 to 49 years old, physical and sexual	TLS	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	626	Timor-Leste	F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T19__PHY+SEX	Female, 15 to 19 years old, physical and sexual	TLS	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	626	Timor-Leste	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y25T29__PHY+SEX	Female, 25 to 29 years old, physical and sexual	TLS	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	704	Viet Nam	F	Female	Y30T34	30 to 34 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y30T34__PHY+SEX	Female, 30 to 34 years old, physical and sexual	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010]	2010	2010	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	704	Viet Nam	F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y35T39__PHY+SEX	Female, 35 to 39 years old, physical and sexual	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010]	2010	2010	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	704	Viet Nam	F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y40T44__PHY+SEX	Female, 40 to 44 years old, physical and sexual	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010]	2010	2010	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	704	Viet Nam	F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y45T49__PHY+SEX	Female, 45 to 49 years old, physical and sexual	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010]	2010	2010	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	704	Viet Nam	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y25T29__PHY+SEX	Female, 25 to 29 years old, physical and sexual	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010]	2010	2010	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	704	Viet Nam	F	Female	Y18T24	18 to 24 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y18T24__PHY+SEX	Female, 18 to 24 years old, physical and sexual	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010]	2010	2010	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	496	Mongolia	F	Female	Y35T39	35 to 39 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y35T39__PHY+SEX	Female, 35 to 39 years old, physical and sexual	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	496	Mongolia	F	Female	Y40T44	40 to 44 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y40T44__PHY+SEX	Female, 40 to 44 years old, physical and sexual	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	496	Mongolia	F	Female	Y20T24	20 to 24 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y20T24__PHY+SEX	Female, 20 to 24 years old, physical and sexual	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	496	Mongolia	F	Female	Y45T49	45 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y45T49__PHY+SEX	Female, 45 to 49 years old, physical and sexual	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	496	Mongolia	F	Female	Y15T19	15 to 19 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T19__PHY+SEX	Female, 15 to 19 years old, physical and sexual	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	496	Mongolia	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y25T29__PHY+SEX	Female, 25 to 29 years old, physical and sexual	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	496	Mongolia	F	Female	Y30T35	30 to 35 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y30T35__PHY+SEX	Female, 30 to 35 years old, physical and sexual	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	558	Nicaragua	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	NIC	-85.03060315	12.84210839	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	558	Nicaragua	F	Female	Y25T29	25 to 29 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y25T29__PHY+SEX	Female, 25 to 29 years old, physical and sexual	NIC	-85.03060315	12.84210839	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	792	Turkey	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	TUR	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	792	Turkey	F	Female	Y35T44	35 to 44 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y35T44__PHY+SEX	Female, 35 to 44 years old, physical and sexual	TUR	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[2014]	2014	2014	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	218	Ecuador	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2011]	2011	2011	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	68	Bolivia (Plurinational State of)	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	BOL	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2016]	2016	2016	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	858	Uruguay	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2013]	2013	2013	1	0	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	543	Oceania (exc. Australia and New Zealand)	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual					2	Sub-region	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	9	Oceania	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual					1	Region		[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	1	World	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual					0	Global		[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	419	Latin America and the Caribbean	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual					2	Sub-region	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	722	Small island developing States (SIDS)	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual					1	Region		[2017]	2017	2017	1	1	1
V.1	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	a8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	143	Central Asia	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual					2	Sub-region	Central and Southern Asia	[2017]	2017	2017	1	1	1
