INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	408	Democratic People's Republic of Korea	F	Female	Y15T19	15 to 19 years old	127.1803633	40.1462645	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2008, 2017]	2008	2017	2	1	1
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	410	Republic of Korea	F	Female	Y15T19	15 to 19 years old	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	2	7
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	496	Mongolia	F	Female	Y15T19	15 to 19 years old	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2001, 2002, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2017]	2000	2017	15	1	6
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	876	Wallis and Futuna Islands	F	Female	Y15T19	15 to 19 years old	-176.2034788	-13.28471201		4	Country or Area	Oceania, exc. Australia and New Zealand	[2010]	2010	2010	1	0	1
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	203	Czechia	F	Female	Y15T19	15 to 19 years old	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	2	7
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	344	China, Hong Kong Special Administrative Region	F	Female	Y15T19	15 to 19 years old	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16	1	6
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	446	China, Macao Special Administrative Region	F	Female	Y15T19	15 to 19 years old	113.5665388	22.1237259		4	Country or Area	Eastern and South-Eastern Asia	[2000, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011]	2000	2011	11	0	2
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	748	Eswatini	F	Female	Y15T19	15 to 19 years old	31.50149288	-26.56471011	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2005, 2008, 2009, 2013]	2000	2013	5	0	1
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	1	World	F	Female	Y15T19	15 to 19 years old				0	Global		[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	9	Oceania	F	Female	Y15T19	15 to 19 years old				1	Region		[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	15	Northern Africa	F	Female	Y15T19	15 to 19 years old				2	Sub-region	Northern Africa and Western Asia	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	21	Northern America	F	Female	Y15T19	15 to 19 years old				2	Sub-region	Europe and Northern America	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	30	Eastern Asia	F	Female	Y15T19	15 to 19 years old				2	Sub-region	Eastern and South-Eastern Asia	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	34	Southern Asia	F	Female	Y15T19	15 to 19 years old				2	Sub-region	Central and Southern Asia	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	35	South-Eastern Asia	F	Female	Y15T19	15 to 19 years old				2	Sub-region	Eastern and South-Eastern Asia	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	53	Australia and New Zealand	F	Female	Y15T19	15 to 19 years old				2	Sub-region	Australia and New Zealand	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	62	Central and Southern Asia	F	Female	Y15T19	15 to 19 years old				2	Sub-region	Central and Southern Asia	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	143	Central Asia	F	Female	Y15T19	15 to 19 years old				2	Sub-region	Central and Southern Asia	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	145	Western Asia	F	Female	Y15T19	15 to 19 years old				2	Sub-region	Northern Africa and Western Asia	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	150	Europe	F	Female	Y15T19	15 to 19 years old				1	Region	Europe and Northern America	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	199	Least Developed Countries (LDCs)	F	Female	Y15T19	15 to 19 years old				1	Region		[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	202	Sub-Saharan Africa	F	Female	Y15T19	15 to 19 years old				2	Sub-region	Sub-Saharan Africa	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	419	Latin America and the Caribbean	F	Female	Y15T19	15 to 19 years old				2	Sub-region	Latin America and the Caribbean	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	432	Landlocked developing countries (LLDCs)	F	Female	Y15T19	15 to 19 years old				1	Region		[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	513	Europe and Northern America	F	Female	Y15T19	15 to 19 years old				1	Region	Europe and Northern America	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	543	Oceania (exc. Australia and New Zealand)	F	Female	Y15T19	15 to 19 years old				2	Sub-region	Oceania, exc. Australia and New Zealand	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	722	Small island developing States (SIDS)	F	Female	Y15T19	15 to 19 years old				1	Region		[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	747	Northern Africa and Western Asia	F	Female	Y15T19	15 to 19 years old				2	Sub-region	Northern Africa and Western Asia	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
52	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	41	Adolescent birth rate (aged 15-19 years) per 1 000 women in that age group	753	Eastern and South-Eastern Asia	F	Female	Y15T19	15 to 19 years old				2	Sub-region	Eastern and South-Eastern Asia	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	2	3
