INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	ICT_SKILL	ICT_SKILL_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	344	China, Hong Kong Special Administrative Region	M	Male	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	M__CMFL	Male, copying or moving a file or folder	5000	HKG	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	344	China, Hong Kong Special Administrative Region	M	Male	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	M__EPRS	Male, creating electronic presentations with presentation software	5000	HKG	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[2018, 2019]	2018	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	344	China, Hong Kong Special Administrative Region	M	Male	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	M__COPA	Male, using copy and paste tools to duplicate or move information within a document	5000	HKG	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[2018, 2019]	2018	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	344	China, Hong Kong Special Administrative Region	M	Male	EMAIL	Sending e-mails with attached files	SEX__ICT_SKILL	M__EMAIL	Male, sending e-mails with attached files	5000	HKG	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[2018, 2019]	2018	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	344	China, Hong Kong Special Administrative Region	M	Male	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	M__TRAF	Male, transferring files between a computer and other devices	5000	HKG	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[2018, 2019]	2018	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	348	Hungary	M	Male	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	M__CMFL	Male, copying or moving a file or folder	5000	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	348	Hungary	M	Male	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	M__TRAF	Male, transferring files between a computer and other devices	5000	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2019]	2014	2019	5	4	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	348	Hungary	M	Male	INST	Connecting and installing new devices	SEX__ICT_SKILL	M__INST	Male, connecting and installing new devices	5000	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	348	Hungary	M	Male	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	M__EPRS	Male, creating electronic presentations with presentation software	5000	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2019]	2014	2019	5	4	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	348	Hungary	M	Male	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	M__COPA	Male, using copy and paste tools to duplicate or move information within a document	5000	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2019]	2014	2019	4	3	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	348	Hungary	M	Male	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	M__PCPR	Male, writing a computer program using a specialized programming language	5000	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2019]	2014	2019	5	4	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	348	Hungary	M	Male	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	M__ARSP	Male, using basic arithmetic formula in a spreadsheet	5000	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016]	2014	2016	3	2	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	348	Hungary	M	Male	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	M__SOFT	Male, finding, downloading, installing and configuring software	5000	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2015, 2016, 2017, 2019]	2015	2019	4	4	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	352	Iceland	M	Male	INST	Connecting and installing new devices	SEX__ICT_SKILL	M__INST	Male, connecting and installing new devices	5000	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	352	Iceland	M	Male	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	M__EPRS	Male, creating electronic presentations with presentation software	5000	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2014, 2017]	2014	2017	2	1	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	352	Iceland	M	Male	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	M__COPA	Male, using copy and paste tools to duplicate or move information within a document	5000	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2014, 2017]	2014	2017	2	1	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	352	Iceland	M	Male	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	M__CMFL	Male, copying or moving a file or folder	5000	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2014, 2017]	2014	2017	2	1	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	352	Iceland	M	Male	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	M__ARSP	Male, using basic arithmetic formula in a spreadsheet	5000	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2014, 2017]	2014	2017	2	1	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	352	Iceland	M	Male	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	M__TRAF	Male, transferring files between a computer and other devices	5000	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2014, 2017]	2014	2017	2	1	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	352	Iceland	M	Male	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	M__PCPR	Male, writing a computer program using a specialized programming language	5000	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2014, 2017]	2014	2017	2	1	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	352	Iceland	M	Male	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	M__SOFT	Male, finding, downloading, installing and configuring software	5000	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	364	Iran (Islamic Republic of)	M	Male	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	M__COPA	Male, using copy and paste tools to duplicate or move information within a document	5000	IRN	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2015, 2017]	2015	2017	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	364	Iran (Islamic Republic of)	M	Male	EMAIL	Sending e-mails with attached files	SEX__ICT_SKILL	M__EMAIL	Male, sending e-mails with attached files	5000	IRN	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2015, 2017]	2015	2017	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	364	Iran (Islamic Republic of)	M	Male	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	M__PCPR	Male, writing a computer program using a specialized programming language	5000	IRN	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2015, 2017]	2015	2017	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	364	Iran (Islamic Republic of)	M	Male	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	M__TRAF	Male, transferring files between a computer and other devices	5000	IRN	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2015, 2017]	2015	2017	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	364	Iran (Islamic Republic of)	M	Male	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	M__ARSP	Male, using basic arithmetic formula in a spreadsheet	5000	IRN	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2015, 2017]	2015	2017	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	364	Iran (Islamic Republic of)	M	Male	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	M__SOFT	Male, finding, downloading, installing and configuring software	5000	IRN	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2015, 2017]	2015	2017	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	364	Iran (Islamic Republic of)	M	Male	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	M__CMFL	Male, copying or moving a file or folder	5000	IRN	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2015, 2017]	2015	2017	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	364	Iran (Islamic Republic of)	M	Male	INST	Connecting and installing new devices	SEX__ICT_SKILL	M__INST	Male, connecting and installing new devices	5000	IRN	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2015, 2017]	2015	2017	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	364	Iran (Islamic Republic of)	M	Male	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	M__EPRS	Male, creating electronic presentations with presentation software	5000	IRN	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2015, 2017]	2015	2017	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	372	Ireland	M	Male	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	M__COPA	Male, using copy and paste tools to duplicate or move information within a document	5000	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2014, 2015]	2014	2015	2	1	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	372	Ireland	M	Male	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	M__TRAF	Male, transferring files between a computer and other devices	5000	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2014, 2015]	2014	2015	2	1	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	372	Ireland	M	Male	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	M__ARSP	Male, using basic arithmetic formula in a spreadsheet	5000	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2014, 2015]	2014	2015	2	1	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	372	Ireland	M	Male	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	M__CMFL	Male, copying or moving a file or folder	5000	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2014, 2015]	2014	2015	2	1	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	372	Ireland	M	Male	INST	Connecting and installing new devices	SEX__ICT_SKILL	M__INST	Male, connecting and installing new devices	5000	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	372	Ireland	M	Male	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	M__PCPR	Male, writing a computer program using a specialized programming language	5000	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2014, 2015]	2014	2015	2	1	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	372	Ireland	M	Male	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	M__EPRS	Male, creating electronic presentations with presentation software	5000	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2014, 2015]	2014	2015	2	1	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	372	Ireland	M	Male	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	M__SOFT	Male, finding, downloading, installing and configuring software	5000	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2015]	2015	2015	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	380	Italy	M	Male	INST	Connecting and installing new devices	SEX__ICT_SKILL	M__INST	Male, connecting and installing new devices	5000	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	380	Italy	M	Male	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	M__TRAF	Male, transferring files between a computer and other devices	5000	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016]	2014	2016	3	2	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	380	Italy	M	Male	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	M__ARSP	Male, using basic arithmetic formula in a spreadsheet	5000	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016]	2014	2016	3	2	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	380	Italy	M	Male	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	M__EPRS	Male, creating electronic presentations with presentation software	5000	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016]	2014	2016	3	2	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	380	Italy	M	Male	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	M__CMFL	Male, copying or moving a file or folder	5000	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016]	2014	2016	3	2	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	380	Italy	M	Male	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	M__COPA	Male, using copy and paste tools to duplicate or move information within a document	5000	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016]	2014	2016	3	2	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	380	Italy	M	Male	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	M__PCPR	Male, writing a computer program using a specialized programming language	5000	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016]	2014	2016	3	2	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	380	Italy	M	Male	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	M__SOFT	Male, finding, downloading, installing and configuring software	5000	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2015, 2016]	2015	2016	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	384	Côte d'Ivoire	M	Male	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	M__EPRS	Male, creating electronic presentations with presentation software	5000	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	384	Côte d'Ivoire	M	Male	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	M__TRAF	Male, transferring files between a computer and other devices	5000	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	384	Côte d'Ivoire	M	Male	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	M__PCPR	Male, writing a computer program using a specialized programming language	5000	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	384	Côte d'Ivoire	M	Male	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	M__ARSP	Male, using basic arithmetic formula in a spreadsheet	5000	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	384	Côte d'Ivoire	M	Male	INST	Connecting and installing new devices	SEX__ICT_SKILL	M__INST	Male, connecting and installing new devices	5000	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	384	Côte d'Ivoire	M	Male	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	M__SOFT	Male, finding, downloading, installing and configuring software	5000	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	384	Côte d'Ivoire	M	Male	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	M__COPA	Male, using copy and paste tools to duplicate or move information within a document	5000	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	384	Côte d'Ivoire	M	Male	EMAIL	Sending e-mails with attached files	SEX__ICT_SKILL	M__EMAIL	Male, sending e-mails with attached files	5000	CIV	-5.552690016	7.62211586	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	388	Jamaica	M	Male	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	M__CMFL	Male, copying or moving a file or folder	5000	JAM	-77.31068409	18.15616857	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2016, 2017]	2015	2017	3	3	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	388	Jamaica	M	Male	INST	Connecting and installing new devices	SEX__ICT_SKILL	M__INST	Male, connecting and installing new devices	5000	JAM	-77.31068409	18.15616857	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2016, 2017]	2015	2017	3	3	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	388	Jamaica	M	Male	EMAIL	Sending e-mails with attached files	SEX__ICT_SKILL	M__EMAIL	Male, sending e-mails with attached files	5000	JAM	-77.31068409	18.15616857	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2016, 2017]	2015	2017	3	3	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	388	Jamaica	M	Male	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	M__COPA	Male, using copy and paste tools to duplicate or move information within a document	5000	JAM	-77.31068409	18.15616857	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2016, 2017]	2015	2017	3	3	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	388	Jamaica	M	Male	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	M__EPRS	Male, creating electronic presentations with presentation software	5000	JAM	-77.31068409	18.15616857	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2016, 2017]	2015	2017	3	3	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	388	Jamaica	M	Male	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	M__PCPR	Male, writing a computer program using a specialized programming language	5000	JAM	-77.31068409	18.15616857	1.0	4	Country or Area	Latin America and the Caribbean	[2015]	2015	2015	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	388	Jamaica	M	Male	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	M__TRAF	Male, transferring files between a computer and other devices	5000	JAM	-77.31068409	18.15616857	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2016, 2017]	2015	2017	3	3	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	388	Jamaica	M	Male	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	M__ARSP	Male, using basic arithmetic formula in a spreadsheet	5000	JAM	-77.31068409	18.15616857	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2016, 2017]	2015	2017	3	3	3
