INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	main_statistics_field
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T___T	Both sexes or no breakdown by sex, lower secondary education, all areas, total (national average) or no breakdown	4500	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q1	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 1 (poorest)	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q2	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 2	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q3	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 3	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q4	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 4	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q5	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 5 (richest)	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__R___T	Both sexes or no breakdown by sex, lower secondary education, rural, total (national average) or no breakdown	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__R__Q1	Both sexes or no breakdown by sex, lower secondary education, rural, quintile 1 (poorest)	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__R__Q2	Both sexes or no breakdown by sex, lower secondary education, rural, quintile 2	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__R__Q3	Both sexes or no breakdown by sex, lower secondary education, rural, quintile 3	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__R__Q4	Both sexes or no breakdown by sex, lower secondary education, rural, quintile 4	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__R__Q5	Both sexes or no breakdown by sex, lower secondary education, rural, quintile 5 (richest)	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U___T	Both sexes or no breakdown by sex, lower secondary education, urban, total (national average) or no breakdown	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q1	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 1 (poorest)	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q2	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 2	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q3	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 3	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q4	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 4	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2__U__Q5	Both sexes or no breakdown by sex, lower secondary education, urban, quintile 5 (richest)	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2___T___T	Female, lower secondary education, all areas, total (national average) or no breakdown	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2___T__Q1	Female, lower secondary education, all areas, quintile 1 (poorest)	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2___T__Q2	Female, lower secondary education, all areas, quintile 2	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2___T__Q3	Female, lower secondary education, all areas, quintile 3	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2___T__Q4	Female, lower secondary education, all areas, quintile 4	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2___T__Q5	Female, lower secondary education, all areas, quintile 5 (richest)	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R___T	Female, lower secondary education, rural, total (national average) or no breakdown	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q1	Female, lower secondary education, rural, quintile 1 (poorest)	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q2	Female, lower secondary education, rural, quintile 2	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q3	Female, lower secondary education, rural, quintile 3	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q4	Female, lower secondary education, rural, quintile 4	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__R__Q5	Female, lower secondary education, rural, quintile 5 (richest)	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__U___T	Female, lower secondary education, urban, total (national average) or no breakdown	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__U__Q1	Female, lower secondary education, urban, quintile 1 (poorest)	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__U__Q2	Female, lower secondary education, urban, quintile 2	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__U__Q3	Female, lower secondary education, urban, quintile 3	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__U__Q4	Female, lower secondary education, urban, quintile 4	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	F__ISCED11_2__U__Q5	Female, lower secondary education, urban, quintile 5 (richest)	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T___T	Male, lower secondary education, all areas, total (national average) or no breakdown	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q1	Male, lower secondary education, all areas, quintile 1 (poorest)	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q2	Male, lower secondary education, all areas, quintile 2	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q3	Male, lower secondary education, all areas, quintile 3	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q4	Male, lower secondary education, all areas, quintile 4	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2___T__Q5	Male, lower secondary education, all areas, quintile 5 (richest)	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2__R___T	Male, lower secondary education, rural, total (national average) or no breakdown	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2__R__Q1	Male, lower secondary education, rural, quintile 1 (poorest)	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2__R__Q2	Male, lower secondary education, rural, quintile 2	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2__R__Q3	Male, lower secondary education, rural, quintile 3	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2__R__Q4	Male, lower secondary education, rural, quintile 4	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2__R__Q5	Male, lower secondary education, rural, quintile 5 (richest)	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2__U___T	Male, lower secondary education, urban, total (national average) or no breakdown	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2__U__Q1	Male, lower secondary education, urban, quintile 1 (poorest)	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2__U__Q2	Male, lower secondary education, urban, quintile 2	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2__U__Q3	Male, lower secondary education, urban, quintile 3	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2__U__Q4	Male, lower secondary education, urban, quintile 4	4500	
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	M__ISCED11_2__U__Q5	Male, lower secondary education, urban, quintile 5 (richest)	4500	
II.7	Ia03b11e0	Gross graduation ratio from tertiary education	Sbe822278	Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, by sex	SEX	_T	Both sexes or no breakdown by sex	4700	1
II.7	Ia03b11e0	Gross graduation ratio from tertiary education	Sbe822278	Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, by sex	SEX	F	Female	4700	
II.7	Ia03b11e0	Gross graduation ratio from tertiary education	Sbe822278	Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, by sex	SEX	M	Male	4700	
II.8	Ia00b1ab7	Proportion of females among tertiary education teachers or professors	Sa00b1ab7	Proportion of females among tertiary education teachers or professors			Value	4800	1
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	SEX	_T	Both sexes or no breakdown by sex	4900	1
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	SEX	F	Female	4900	
II.9	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	SEX	M	Male	4900	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	_T__ARSP	Both sexes or no breakdown by sex, using basic arithmetic formula in a spreadsheet	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	_T__CMFL	Both sexes or no breakdown by sex, copying or moving a file or folder	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	_T__COPA	Both sexes or no breakdown by sex, using copy and paste tools to duplicate or move information within a document	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	_T__EMAIL	Both sexes or no breakdown by sex, sending e-mails with attached files	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	_T__EPRS	Both sexes or no breakdown by sex, creating electronic presentations with presentation software	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	_T__INST	Both sexes or no breakdown by sex, connecting and installing new devices	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	_T__PCPR	Both sexes or no breakdown by sex, writing a computer program using a specialized programming language	5000	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	_T__SOFT	Both sexes or no breakdown by sex, finding, downloading, installing and configuring software	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	_T__TRAF	Both sexes or no breakdown by sex, transferring files between a computer and other devices	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	F__ARSP	Female, using basic arithmetic formula in a spreadsheet	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	F__CMFL	Female, copying or moving a file or folder	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	F__COPA	Female, using copy and paste tools to duplicate or move information within a document	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	F__EMAIL	Female, sending e-mails with attached files	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	F__EPRS	Female, creating electronic presentations with presentation software	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	F__INST	Female, connecting and installing new devices	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	F__PCPR	Female, writing a computer program using a specialized programming language	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	F__SOFT	Female, finding, downloading, installing and configuring software	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	F__TRAF	Female, transferring files between a computer and other devices	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	M__ARSP	Male, using basic arithmetic formula in a spreadsheet	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	M__CMFL	Male, copying or moving a file or folder	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	M__COPA	Male, using copy and paste tools to duplicate or move information within a document	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	M__EMAIL	Male, sending e-mails with attached files	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	M__EPRS	Male, creating electronic presentations with presentation software	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	M__INST	Male, connecting and installing new devices	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	M__PCPR	Male, writing a computer program using a specialized programming language	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	M__SOFT	Male, finding, downloading, installing and configuring software	5000	
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	SEX__ICT_SKILL	M__TRAF	Male, transferring files between a computer and other devices	5000	
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	SEX__EDUCATION_LEV	_T__AGG_2T8	Both sexes or no breakdown by sex, lower secondary (isced 2) or higher	5200	1
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	SEX__EDUCATION_LEV	F__AGG_2T8	Female, lower secondary (isced 2) or higher	5200	
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	SEX__EDUCATION_LEV	M__AGG_2T8	Male, lower secondary (isced 2) or higher	5200	
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	SEX__EDUCATION_LEV	_T__AGG_3T8	Both sexes or no breakdown by sex, upper secondary (isced 3) or higher	5300	1
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	SEX__EDUCATION_LEV	F__AGG_3T8	Female, upper secondary (isced 3) or higher	5300	
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	SEX__EDUCATION_LEV	M__AGG_3T8	Male, upper secondary (isced 3) or higher	5300	
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	SEX__EDUCATION_LEV	_T__AGG_4T8	Both sexes or no breakdown by sex, post-secondary (isced 4) or higher	5400	1
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	SEX__EDUCATION_LEV	F__AGG_4T8	Female, post-secondary (isced 4) or higher	5400	
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	SEX__EDUCATION_LEV	M__AGG_4T8	Male, post-secondary (isced 4) or higher	5400	
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	SEX__EDUCATION_LEV	_T__AGG_5T8	Both sexes or no breakdown by sex, short-cycle tertiary (isced 5) or higher	5500	1
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	SEX__EDUCATION_LEV	F__AGG_5T8	Female, short-cycle tertiary (isced 5) or higher	5500	
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	SEX__EDUCATION_LEV	M__AGG_5T8	Male, short-cycle tertiary (isced 5) or higher	5500	
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	SEX__EDUCATION_LEV	_T__AGG_1T8	Both sexes or no breakdown by sex, primary (isced 1) or higher	5600	1
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	SEX__EDUCATION_LEV	F__AGG_1T8	Female, primary (isced 1) or higher	5600	
II.11	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	SEX__EDUCATION_LEV	M__AGG_1T8	Male, primary (isced 1) or higher	5600	
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	AGE__SEX	Y15T49__F	15 to 49 years old, female	5700	1
