INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE,TIME_DETAIL,NATURE,COMMENT_OBS,isLatestValue
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2003,99.2,2003,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2004,98.9,2004,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2005,98.1,2005,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2006,98.2,2006,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2007,98.8,2007,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2008,99.4,2008,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2009,99.5,2009,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2010,99.5,2010,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2011,99.4,2011,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2012,99.5,2012,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2013,97.0,2013,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2014,95.8,2014,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2015,94.6,2015,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2016,95.3,2016,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2017,93.9,2017,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2018,94.8,2018,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",True
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2000,99.2,2000,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2001,99.3,2001,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2002,99.3,2002,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2003,99.4,2003,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2004,99.4,2004,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2005,99.4,2005,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2006,99.5,2006,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2007,99.6,2007,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2008,99.6,2008,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2009,99.7,2009,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2010,99.7,2010,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2011,99.7,2011,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2012,99.7,2012,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2013,99.7,2013,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2014,99.7,2014,C,No / unclear definition of the cadres included,True
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,646,Rwanda,RWA,29.92310194,-1.999842114,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,31.3,2000,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,646,Rwanda,RWA,29.92310194,-1.999842114,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,38.6,2005,C,Definition includes other cadres that is not in alignment with the standard definition,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,646,Rwanda,RWA,29.92310194,-1.999842114,Sub-Saharan Africa,G,Global,2021,PT,Percent,2008,52.1,2007-2008,C,Definition includes other cadres that is not in alignment with the standard definition,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,646,Rwanda,RWA,29.92310194,-1.999842114,Sub-Saharan Africa,G,Global,2021,PT,Percent,2011,69.0,2010-2011,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,646,Rwanda,RWA,29.92310194,-1.999842114,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,90.7,2014-2015,C,Definition includes other cadres that is not in alignment with the standard definition,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,646,Rwanda,RWA,29.92310194,-1.999842114,Sub-Saharan Africa,G,Global,2021,PT,Percent,2020,94.3,2019-2020,C,Definition includes other cadres that is not in alignment with the standard definition,True
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,659,Saint Kitts and Nevis,KNA,-62.76628613,17.33994219,Latin America and the Caribbean,G,Global,2021,PT,Percent,2000,99.4,2000,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,659,Saint Kitts and Nevis,KNA,-62.76628613,17.33994219,Latin America and the Caribbean,G,Global,2021,PT,Percent,2002,99.5,2002,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,659,Saint Kitts and Nevis,KNA,-62.76628613,17.33994219,Latin America and the Caribbean,G,Global,2021,PT,Percent,2004,100.0,2004,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,659,Saint Kitts and Nevis,KNA,-62.76628613,17.33994219,Latin America and the Caribbean,G,Global,2021,PT,Percent,2005,100.0,2005,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,659,Saint Kitts and Nevis,KNA,-62.76628613,17.33994219,Latin America and the Caribbean,G,Global,2021,PT,Percent,2007,100.0,2007,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,659,Saint Kitts and Nevis,KNA,-62.76628613,17.33994219,Latin America and the Caribbean,G,Global,2021,PT,Percent,2008,100.0,2008,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,659,Saint Kitts and Nevis,KNA,-62.76628613,17.33994219,Latin America and the Caribbean,G,Global,2021,PT,Percent,2009,100.0,2009,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,659,Saint Kitts and Nevis,KNA,-62.76628613,17.33994219,Latin America and the Caribbean,G,Global,2021,PT,Percent,2010,100.0,2010,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,659,Saint Kitts and Nevis,KNA,-62.76628613,17.33994219,Latin America and the Caribbean,G,Global,2021,PT,Percent,2011,100.0,2011,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,659,Saint Kitts and Nevis,KNA,-62.76628613,17.33994219,Latin America and the Caribbean,G,Global,2021,PT,Percent,2012,100.0,2012,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,659,Saint Kitts and Nevis,KNA,-62.76628613,17.33994219,Latin America and the Caribbean,G,Global,2021,PT,Percent,2013,100.0,2013,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,659,Saint Kitts and Nevis,KNA,-62.76628613,17.33994219,Latin America and the Caribbean,G,Global,2021,PT,Percent,2014,100.0,2014,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,659,Saint Kitts and Nevis,KNA,-62.76628613,17.33994219,Latin America and the Caribbean,G,Global,2021,PT,Percent,2015,100.0,2015,C,Institutional Birth (IB): includes all deliveries that occurred at a health facility,True
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,662,Saint Lucia,LCA,-60.96529553,13.89405601,Latin America and the Caribbean,G,Global,2021,PT,Percent,2000,100.0,2000,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,662,Saint Lucia,LCA,-60.96529553,13.89405601,Latin America and the Caribbean,G,Global,2021,PT,Percent,2002,98.0,2002,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,662,Saint Lucia,LCA,-60.96529553,13.89405601,Latin America and the Caribbean,G,Global,2021,PT,Percent,2003,99.0,2003,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,662,Saint Lucia,LCA,-60.96529553,13.89405601,Latin America and the Caribbean,G,Global,2021,PT,Percent,2004,100.0,2004,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,662,Saint Lucia,LCA,-60.96529553,13.89405601,Latin America and the Caribbean,G,Global,2021,PT,Percent,2005,100.0,2005,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,662,Saint Lucia,LCA,-60.96529553,13.89405601,Latin America and the Caribbean,G,Global,2021,PT,Percent,2006,97.9,2006,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,662,Saint Lucia,LCA,-60.96529553,13.89405601,Latin America and the Caribbean,G,Global,2021,PT,Percent,2007,100.0,2007,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,662,Saint Lucia,LCA,-60.96529553,13.89405601,Latin America and the Caribbean,G,Global,2021,PT,Percent,2008,100.0,2008,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,662,Saint Lucia,LCA,-60.96529553,13.89405601,Latin America and the Caribbean,G,Global,2021,PT,Percent,2010,98.5,2010,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,662,Saint Lucia,LCA,-60.96529553,13.89405601,Latin America and the Caribbean,G,Global,2021,PT,Percent,2012,98.7,2012,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,662,Saint Lucia,LCA,-60.96529553,13.89405601,Latin America and the Caribbean,G,Global,2021,PT,Percent,2014,99.1,2014,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,662,Saint Lucia,LCA,-60.96529553,13.89405601,Latin America and the Caribbean,G,Global,2021,PT,Percent,2015,99.1,2015,C,Institutional Birth (IB): includes all deliveries that occurred at a health facility,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,662,Saint Lucia,LCA,-60.96529553,13.89405601,Latin America and the Caribbean,G,Global,2021,PT,Percent,2017,100.0,2017,C,No / unclear definition of the cadres included,True
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,670,Saint Vincent and the Grenadines,VCT,-61.19024321,13.24627968,Latin America and the Caribbean,G,Global,2021,PT,Percent,2000,100.0,2000,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,670,Saint Vincent and the Grenadines,VCT,-61.19024321,13.24627968,Latin America and the Caribbean,G,Global,2021,PT,Percent,2001,100.0,2001,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,670,Saint Vincent and the Grenadines,VCT,-61.19024321,13.24627968,Latin America and the Caribbean,G,Global,2021,PT,Percent,2002,100.0,2002,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,670,Saint Vincent and the Grenadines,VCT,-61.19024321,13.24627968,Latin America and the Caribbean,G,Global,2021,PT,Percent,2004,100.0,2004,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,670,Saint Vincent and the Grenadines,VCT,-61.19024321,13.24627968,Latin America and the Caribbean,G,Global,2021,PT,Percent,2005,100.0,2005,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,670,Saint Vincent and the Grenadines,VCT,-61.19024321,13.24627968,Latin America and the Caribbean,G,Global,2021,PT,Percent,2007,100.0,2007,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,670,Saint Vincent and the Grenadines,VCT,-61.19024321,13.24627968,Latin America and the Caribbean,G,Global,2021,PT,Percent,2008,99.2,2008,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,670,Saint Vincent and the Grenadines,VCT,-61.19024321,13.24627968,Latin America and the Caribbean,G,Global,2021,PT,Percent,2009,98.9,2009,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,670,Saint Vincent and the Grenadines,VCT,-61.19024321,13.24627968,Latin America and the Caribbean,G,Global,2021,PT,Percent,2010,98.3,2010,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,670,Saint Vincent and the Grenadines,VCT,-61.19024321,13.24627968,Latin America and the Caribbean,G,Global,2021,PT,Percent,2011,98.8,2011,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,670,Saint Vincent and the Grenadines,VCT,-61.19024321,13.24627968,Latin America and the Caribbean,G,Global,2021,PT,Percent,2012,99.2,2012,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,670,Saint Vincent and the Grenadines,VCT,-61.19024321,13.24627968,Latin America and the Caribbean,G,Global,2021,PT,Percent,2013,99.0,2013,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,670,Saint Vincent and the Grenadines,VCT,-61.19024321,13.24627968,Latin America and the Caribbean,G,Global,2021,PT,Percent,2014,99.9,2014,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,670,Saint Vincent and the Grenadines,VCT,-61.19024321,13.24627968,Latin America and the Caribbean,G,Global,2021,PT,Percent,2015,98.7,2015,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,670,Saint Vincent and the Grenadines,VCT,-61.19024321,13.24627968,Latin America and the Caribbean,G,Global,2021,PT,Percent,2016,98.6,2016,C,No / unclear definition of the cadres included,True
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,678,Sao Tome and Principe,STP,6.609772265,0.241554875,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,78.6,2000,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,678,Sao Tome and Principe,STP,6.609772265,0.241554875,Sub-Saharan Africa,G,Global,2021,PT,Percent,2006,80.7,2006,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,678,Sao Tome and Principe,STP,6.609772265,0.241554875,Sub-Saharan Africa,G,Global,2021,PT,Percent,2009,81.7,2008-2009,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,678,Sao Tome and Principe,STP,6.609772265,0.241554875,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,92.5,2014,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,678,Sao Tome and Principe,STP,6.609772265,0.241554875,Sub-Saharan Africa,G,Global,2021,PT,Percent,2019,96.8,2019,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",True
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,68,Bolivia (Plurinational State of),BOL,-64.66224284,-16.71273412,Latin America and the Caribbean,G,Global,2021,PT,Percent,2000,67.3,2000,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,68,Bolivia (Plurinational State of),BOL,-64.66224284,-16.71273412,Latin America and the Caribbean,G,Global,2021,PT,Percent,2002,65.1,2002,C,Definition includes other cadres that is not in alignment with the standard definition,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,68,Bolivia (Plurinational State of),BOL,-64.66224284,-16.71273412,Latin America and the Caribbean,G,Global,2021,PT,Percent,2004,60.8,2003-2004,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,68,Bolivia (Plurinational State of),BOL,-64.66224284,-16.71273412,Latin America and the Caribbean,G,Global,2021,PT,Percent,2008,71.1,2008,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,68,Bolivia (Plurinational State of),BOL,-64.66224284,-16.71273412,Latin America and the Caribbean,G,Global,2021,PT,Percent,2011,84.0,2011,C,Definition includes other cadres that is not in alignment with the standard definition,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,68,Bolivia (Plurinational State of),BOL,-64.66224284,-16.71273412,Latin America and the Caribbean,G,Global,2021,PT,Percent,2012,82.1,2012,C,Definition includes other cadres that is not in alignment with the standard definition,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,68,Bolivia (Plurinational State of),BOL,-64.66224284,-16.71273412,Latin America and the Caribbean,G,Global,2021,PT,Percent,2013,84.2,2013,C,Definition includes other cadres that is not in alignment with the standard definition,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,68,Bolivia (Plurinational State of),BOL,-64.66224284,-16.71273412,Latin America and the Caribbean,G,Global,2021,PT,Percent,2014,83.9,2014,C,Definition includes other cadres that is not in alignment with the standard definition,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,68,Bolivia (Plurinational State of),BOL,-64.66224284,-16.71273412,Latin America and the Caribbean,G,Global,2021,PT,Percent,2015,88.8,2015,C,Definition includes other cadres that is not in alignment with the standard definition,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,68,Bolivia (Plurinational State of),BOL,-64.66224284,-16.71273412,Latin America and the Caribbean,G,Global,2021,PT,Percent,2016,89.8,2016,C,Definition includes other cadres that is not in alignment with the standard definition,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,68,Bolivia (Plurinational State of),BOL,-64.66224284,-16.71273412,Latin America and the Caribbean,G,Global,2021,PT,Percent,2019,81.1,2019,C,Definition includes other cadres that is not in alignment with the standard definition,True
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,682,Saudi Arabia,SAU,44.54763347,24.12594211,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2000,91.0,2000,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,682,Saudi Arabia,SAU,44.54763347,24.12594211,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2005,96.0,2005,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,682,Saudi Arabia,SAU,44.54763347,24.12594211,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2006,96.0,2006,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,682,Saudi Arabia,SAU,44.54763347,24.12594211,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2007,97.0,2007,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,682,Saudi Arabia,SAU,44.54763347,24.12594211,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2008,97.0,2008,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,682,Saudi Arabia,SAU,44.54763347,24.12594211,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2009,97.0,2009,C,No / unclear definition of the cadres included,False
