INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__ISCED11_2___T__Q3,OBS_VALUE___T__ISCED11_2___T__Q2,OBS_VALUE___T__ISCED11_2___T__Q1,OBS_VALUE___T__ISCED11_2___T__Q4,OBS_VALUE___T__ISCED11_2___T__Q5,OBS_VALUE___T__ISCED11_2___T___T,OBS_VALUE__F__ISCED11_2___T___T,OBS_VALUE__F__ISCED11_2___T__Q3,OBS_VALUE__F__ISCED11_2___T__Q5,OBS_VALUE__F__ISCED11_2___T__Q4,OBS_VALUE__F__ISCED11_2___T__Q2,OBS_VALUE__F__ISCED11_2___T__Q1,OBS_VALUE__M__ISCED11_2___T__Q1,OBS_VALUE__M__ISCED11_2___T___T,OBS_VALUE__M__ISCED11_2___T__Q2,OBS_VALUE__M__ISCED11_2___T__Q4,OBS_VALUE__M__ISCED11_2___T__Q3,OBS_VALUE__M__ISCED11_2___T__Q5,OBS_VALUE___T__ISCED11_2__R__Q5,OBS_VALUE___T__ISCED11_2__R___T,OBS_VALUE___T__ISCED11_2__R__Q3,OBS_VALUE___T__ISCED11_2__R__Q2,OBS_VALUE___T__ISCED11_2__R__Q1,OBS_VALUE___T__ISCED11_2__R__Q4,OBS_VALUE__F__ISCED11_2__R__Q3,OBS_VALUE__F__ISCED11_2__R__Q1,OBS_VALUE__F__ISCED11_2__R__Q2,OBS_VALUE__F__ISCED11_2__R__Q4,OBS_VALUE__F__ISCED11_2__R___T,OBS_VALUE__F__ISCED11_2__R__Q5,OBS_VALUE__M__ISCED11_2__R__Q3,OBS_VALUE__M__ISCED11_2__R__Q2,OBS_VALUE__M__ISCED11_2__R__Q5,OBS_VALUE__M__ISCED11_2__R___T,OBS_VALUE__M__ISCED11_2__R__Q1,OBS_VALUE__M__ISCED11_2__R__Q4,OBS_VALUE___T__ISCED11_2__U__Q3,OBS_VALUE___T__ISCED11_2__U__Q4,OBS_VALUE___T__ISCED11_2__U___T,OBS_VALUE___T__ISCED11_2__U__Q5,OBS_VALUE___T__ISCED11_2__U__Q2,OBS_VALUE___T__ISCED11_2__U__Q1,OBS_VALUE__F__ISCED11_2__U___T,OBS_VALUE__F__ISCED11_2__U__Q4,OBS_VALUE__F__ISCED11_2__U__Q5,OBS_VALUE__F__ISCED11_2__U__Q3,OBS_VALUE__F__ISCED11_2__U__Q2,OBS_VALUE__F__ISCED11_2__U__Q1,OBS_VALUE__M__ISCED11_2__U__Q3,OBS_VALUE__M__ISCED11_2__U___T,OBS_VALUE__M__ISCED11_2__U__Q4,OBS_VALUE__M__ISCED11_2__U__Q5,OBS_VALUE__M__ISCED11_2__U__Q1,OBS_VALUE__M__ISCED11_2__U__Q2,NATURE___T__ISCED11_2___T__Q3,NATURE___T__ISCED11_2___T__Q2,NATURE___T__ISCED11_2___T__Q1,NATURE___T__ISCED11_2___T__Q4,NATURE___T__ISCED11_2___T__Q5,NATURE___T__ISCED11_2___T___T,NATURE__F__ISCED11_2___T___T,NATURE__F__ISCED11_2___T__Q3,NATURE__F__ISCED11_2___T__Q5,NATURE__F__ISCED11_2___T__Q4,NATURE__F__ISCED11_2___T__Q2,NATURE__F__ISCED11_2___T__Q1,NATURE__M__ISCED11_2___T__Q1,NATURE__M__ISCED11_2___T___T,NATURE__M__ISCED11_2___T__Q2,NATURE__M__ISCED11_2___T__Q4,NATURE__M__ISCED11_2___T__Q3,NATURE__M__ISCED11_2___T__Q5,NATURE___T__ISCED11_2__R__Q5,NATURE___T__ISCED11_2__R___T,NATURE___T__ISCED11_2__R__Q3,NATURE___T__ISCED11_2__R__Q2,NATURE___T__ISCED11_2__R__Q1,NATURE___T__ISCED11_2__R__Q4,NATURE__F__ISCED11_2__R__Q3,NATURE__F__ISCED11_2__R__Q1,NATURE__F__ISCED11_2__R__Q2,NATURE__F__ISCED11_2__R__Q4,NATURE__F__ISCED11_2__R___T,NATURE__F__ISCED11_2__R__Q5,NATURE__M__ISCED11_2__R__Q3,NATURE__M__ISCED11_2__R__Q2,NATURE__M__ISCED11_2__R__Q5,NATURE__M__ISCED11_2__R___T,NATURE__M__ISCED11_2__R__Q1,NATURE__M__ISCED11_2__R__Q4,NATURE___T__ISCED11_2__U__Q3,NATURE___T__ISCED11_2__U__Q4,NATURE___T__ISCED11_2__U___T,NATURE___T__ISCED11_2__U__Q5,NATURE___T__ISCED11_2__U__Q2,NATURE___T__ISCED11_2__U__Q1,NATURE__F__ISCED11_2__U___T,NATURE__F__ISCED11_2__U__Q4,NATURE__F__ISCED11_2__U__Q5,NATURE__F__ISCED11_2__U__Q3,NATURE__F__ISCED11_2__U__Q2,NATURE__F__ISCED11_2__U__Q1,NATURE__M__ISCED11_2__U__Q3,NATURE__M__ISCED11_2__U___T,NATURE__M__ISCED11_2__U__Q4,NATURE__M__ISCED11_2__U__Q5,NATURE__M__ISCED11_2__U__Q1,NATURE__M__ISCED11_2__U__Q2,isLatestValue___T__ISCED11_2___T__Q3,isLatestValue___T__ISCED11_2___T__Q2,isLatestValue___T__ISCED11_2___T__Q1,isLatestValue___T__ISCED11_2___T__Q4,isLatestValue___T__ISCED11_2___T__Q5,isLatestValue___T__ISCED11_2___T___T,isLatestValue__F__ISCED11_2___T___T,isLatestValue__F__ISCED11_2___T__Q3,isLatestValue__F__ISCED11_2___T__Q5,isLatestValue__F__ISCED11_2___T__Q4,isLatestValue__F__ISCED11_2___T__Q2,isLatestValue__F__ISCED11_2___T__Q1,isLatestValue__M__ISCED11_2___T__Q1,isLatestValue__M__ISCED11_2___T___T,isLatestValue__M__ISCED11_2___T__Q2,isLatestValue__M__ISCED11_2___T__Q4,isLatestValue__M__ISCED11_2___T__Q3,isLatestValue__M__ISCED11_2___T__Q5,isLatestValue___T__ISCED11_2__R__Q5,isLatestValue___T__ISCED11_2__R___T,isLatestValue___T__ISCED11_2__R__Q3,isLatestValue___T__ISCED11_2__R__Q2,isLatestValue___T__ISCED11_2__R__Q1,isLatestValue___T__ISCED11_2__R__Q4,isLatestValue__F__ISCED11_2__R__Q3,isLatestValue__F__ISCED11_2__R__Q1,isLatestValue__F__ISCED11_2__R__Q2,isLatestValue__F__ISCED11_2__R__Q4,isLatestValue__F__ISCED11_2__R___T,isLatestValue__F__ISCED11_2__R__Q5,isLatestValue__M__ISCED11_2__R__Q3,isLatestValue__M__ISCED11_2__R__Q2,isLatestValue__M__ISCED11_2__R__Q5,isLatestValue__M__ISCED11_2__R___T,isLatestValue__M__ISCED11_2__R__Q1,isLatestValue__M__ISCED11_2__R__Q4,isLatestValue___T__ISCED11_2__U__Q3,isLatestValue___T__ISCED11_2__U__Q4,isLatestValue___T__ISCED11_2__U___T,isLatestValue___T__ISCED11_2__U__Q5,isLatestValue___T__ISCED11_2__U__Q2,isLatestValue___T__ISCED11_2__U__Q1,isLatestValue__F__ISCED11_2__U___T,isLatestValue__F__ISCED11_2__U__Q4,isLatestValue__F__ISCED11_2__U__Q5,isLatestValue__F__ISCED11_2__U__Q3,isLatestValue__F__ISCED11_2__U__Q2,isLatestValue__F__ISCED11_2__U__Q1,isLatestValue__M__ISCED11_2__U__Q3,isLatestValue__M__ISCED11_2__U___T,isLatestValue__M__ISCED11_2__U__Q4,isLatestValue__M__ISCED11_2__U__Q5,isLatestValue__M__ISCED11_2__U__Q1,isLatestValue__M__ISCED11_2__U__Q2
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",1,World,,,,,G,Global,2021,PT,Percent,2016,,,,,,72.8,73.9,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",1,World,,,,,G,Global,2021,PT,Percent,2017,,,,,,73.3,74.6,,,,,,,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",1,World,,,,,G,Global,2021,PT,Percent,2018,,,,,,73.9,75.2,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",1,World,,,,,G,Global,2021,PT,Percent,2019,,,,,,74.4,75.8,,,,,,,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",100,Bulgaria,BGR,25.23763153,42.75731323,Europe and Northern America,G,Global,2021,PT,Percent,2011,98.24,91.47,80.09,100.0,100.0,92.44,89.48,,,,,,,95.36,,,,,,94.24,,,,,,,,,,,,,,,,,,,90.15,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",100,Bulgaria,BGR,25.23763153,42.75731323,Europe and Northern America,G,Global,2021,PT,Percent,2013,97.44,94.06,90.11,98.66,96.2,95.12,94.84,,,,,,,95.38,,,,,,92.94,,,,,,,,,,,,,,,,,,,96.43,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",100,Bulgaria,BGR,25.23763153,42.75731323,Europe and Northern America,G,Global,2021,PT,Percent,2014,95.29,96.02,78.86,100.0,100.0,92.53,92.78,,,,,,,92.31,,,,,,88.49,,,,,,,,,,,,,,,,,,,95.26,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",104,Myanmar,MMR,96.51752295,21.19332882,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2000,21.39,13.65,8.64,34.31,53.78,25.94,27.7,,,,,,,24.06,,,,,,18.62,,,,,,,,,,,,,,,,,,,52.28,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",104,Myanmar,MMR,96.51752295,21.19332882,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2016,41.5507,24.25352,13.30926,60.48521,74.68638,43.80698,44.37996,42.93234,76.10829,60.81297,23.98219,8.8443,18.1664,43.19079,24.50345,60.06329,40.23074,73.04298,59.42896,32.61775,40.37081,23.36144,12.36841,53.38408,42.87811,8.72437,23.33912,54.23644,32.98606,66.90556,38.12732,23.3826,50.96171,32.23397,16.57708,52.32666,47.41161,71.36131,69.80994,78.74667,36.84255,,69.56638,70.48257,78.52811,43.15558,,,53.049,70.09184,72.55885,79.00065,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,,,C,C,C,C,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,,True,True,True,True,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",108,Burundi,BDI,29.89080992,-3.366387428,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,1.02041,3.31492,4.0404,5.02513,13.94422,5.95122,4.60177,,14.92537,1.85185,3.66972,,8.16327,7.6087,2.77778,8.79121,2.43902,12.82051,9.25926,4.42765,1.02564,3.33333,4.12371,5.12821,,,3.66972,1.86916,3.0888,11.23596,2.46914,2.8169,6.84932,6.12745,8.42105,9.09091,,,20.20202,22.47191,,,21.2766,,22.22222,,,,,19.23077,,22.72727,,,C,C,C,C,C,C,C,,C,C,C,,C,C,C,C,C,C,C,C,C,C,C,C,,,C,C,C,C,C,C,C,C,C,C,,,C,C,,,C,,C,,,,,C,,C,,,False,False,False,False,False,False,False,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,,,False,False,,,False,,False,,,,,False,,False,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",108,Burundi,BDI,29.89080992,-3.366387428,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,2.76,0.75,,2.68,12.9,4.23,3.33,,,,,,,5.59,,,,,,2.39,,,,,,,,,,,,,,,,,,,27.24,,,,,,,,,,,,,,,,C,C,,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,,False,False,False,False,,,,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",108,Burundi,BDI,29.89080992,-3.366387428,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,7.38793,3.84401,3.42273,11.82161,27.62135,11.93795,8.35975,3.06373,26.69743,9.47393,0.72706,0.49886,7.5934,16.1593,8.53523,14.16463,13.31765,28.43712,20.31723,8.47818,7.03318,3.78,3.26941,11.70054,2.41971,0.50394,0.73536,9.19176,4.74634,16.75476,13.35457,8.36732,23.65988,13.12815,7.24186,14.21846,,15.31886,32.72932,34.49123,,,34.55571,,36.65417,,,,,31.17436,,32.68795,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,,,C,,C,,,,,C,,C,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,,False,False,False,,,False,,False,,,,,False,,False,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",108,Burundi,BDI,29.89080992,-3.366387428,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,23.64152,15.08639,8.67698,32.08349,45.59589,27.23233,25.88554,22.05301,50.48196,32.84951,11.35834,,12.32935,28.86591,20.84453,31.16129,25.72448,41.21574,39.30189,23.45077,23.67011,15.13594,8.55546,31.9009,22.21721,,11.40169,32.7733,21.58645,43.27569,25.58486,20.87827,36.23488,25.76598,,30.86317,,37.14627,49.62312,51.65696,,,53.33936,,56.42766,,,,,45.69886,,46.72278,,,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,C,C,C,,C,,C,C,C,,,C,,C,,,,,C,,C,,,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,,True,True,True,,,True,,True,,,,,True,,True,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",112,Belarus,BLR,28.04940161,53.54193075,Europe and Northern America,G,Global,2021,PT,Percent,2005,98.87,98.87,98.42,100.0,100.0,99.4,99.23,,,,,,,99.56,,,,,,99.14,,,,,,,,,,,,,,,,,,,99.5,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",112,Belarus,BLR,28.04940161,53.54193075,Europe and Northern America,G,Global,2021,PT,Percent,2012,100.0,100.0,99.59401,100.0,100.0,99.93871,99.85384,100.0,100.0,100.0,100.0,99.02817,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,,100.0,100.0,,,100.0,100.0,,100.0,,,100.0,,100.0,100.0,,100.0,100.0,99.91792,100.0,100.0,99.05193,99.80544,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,100.0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,,C,C,,,C,C,,C,,,C,,C,C,,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,,C,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,True,True,,,True,True,,True,,,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,True
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2000,,,,,,17.39,11.89,,,,,,,22.46,,,,,,12.16,,,,,,,,,,,,,,,,,,,38.86,,,,,,,,,,,,,,,,,,,,,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2005,18.32195,11.57779,4.05447,30.35234,54.18443,26.76247,23.13122,13.71689,48.33437,24.2969,8.66364,2.11148,5.97155,30.40622,14.05645,36.03975,22.86267,61.29024,54.57159,22.95275,18.45647,11.83006,4.25472,31.4981,13.7979,2.14858,8.84687,25.15387,19.29713,51.61181,23.19826,14.42654,57.7948,26.48738,6.33436,37.35902,16.45259,19.4827,43.01319,53.84466,6.67496,0.73657,38.00827,16.83942,45.71442,12.24602,3.90692,1.49261,19.09812,48.89828,22.38667,64.72358,,8.15485,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2008,,,,,,31.83445,29.58248,,,,,,,34.01413,,,,,,26.53795,,,,,,,,,24.36029,,,,,28.54957,,,,,49.5572,,,,45.38854,,,,,,,54.27425,,,,,,,,,,C,C,,,,,,,C,,,,,,C,,,,,,,,,C,,,,,C,,,,,C,,,,C,,,,,,,C,,,,,,,,,,False,False,,,,,,,False,,,,,,False,,,,,,,,,False,,,,,False,,,,,False,,,,False,,,,,,,False,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2010,30.96575,17.81865,11.72853,45.70644,63.37694,36.68105,33.66059,29.57564,57.65472,40.42616,12.48419,11.47477,11.92533,39.55294,22.71195,50.94496,32.29604,69.48247,61.32946,31.59287,31.66326,18.0836,11.75205,46.95157,29.92938,11.3508,12.50207,41.87444,28.30754,54.03278,33.33564,23.20024,68.20506,34.57641,12.06232,51.78283,19.98399,38.62451,55.89087,64.43746,8.33178,9.88914,51.78537,33.21899,59.36457,23.6053,11.85165,,16.92386,60.53313,45.4291,70.21082,,5.02761,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,,True
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2014,37.11644,25.13186,17.05182,53.20063,64.53079,40.52178,39.58009,33.21408,63.27874,49.52331,23.58347,19.04025,15.45736,41.42872,26.68734,56.94182,40.56054,65.92602,54.24035,34.93184,37.30423,25.20128,16.89254,52.26995,33.30384,18.8303,23.54077,48.69097,33.78386,52.99633,40.81919,26.871,55.68114,36.02431,15.33968,56.09585,31.65886,58.60236,65.92888,70.47415,20.07054,33.07627,65.05888,55.29422,69.38997,30.77907,,,32.54217,66.81357,61.12374,71.65572,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,C,C,C,C,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2013,55.32464,48.74567,38.04037,64.36977,77.97488,56.50295,64.65457,61.79894,85.46679,73.49476,57.48208,46.67559,29.7677,48.6152,40.51089,55.00422,49.08824,70.831,64.59801,47.02446,55.95229,48.36179,38.06826,63.86846,62.74258,45.49652,55.20868,67.58733,53.4991,61.64707,48.90042,41.76374,68.59951,40.59709,30.65794,60.63897,55.02688,64.47665,62.27866,78.86061,49.17754,37.95165,71.59554,74.63051,87.34885,61.32551,60.10228,50.77218,49.17258,53.40285,53.67744,70.95215,27.1571,39.13323,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,11.67,5.49,2.79,24.53,51.26,22.44,21.68,,,,,,,23.33,,,,,,9.83,,,,,,,,,,,,,,,,,,,38.66,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,G,Global,2021,PT,Percent,2004,13.37108,3.06976,3.72413,29.71349,47.09363,23.98313,20.00912,10.8435,43.11156,26.7465,2.11279,1.91817,7.21559,28.69627,4.2937,32.74036,16.51135,51.09588,44.59254,7.62545,10.19733,2.71427,3.7385,23.00529,6.8073,1.49601,2.03068,21.12346,5.13372,,14.10705,3.53718,,10.99798,8.12642,24.86291,17.49512,30.81439,34.58528,47.16248,4.70499,3.60163,30.64271,27.65185,43.30704,15.70322,2.44024,,19.94974,38.88109,34.05824,51.0123,,8.56186,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,,,,,,36.6066,31.80338,,,,,,,42.05584,,,,,,19.09233,,,,,,,,,13.90748,,,,,25.7201,,,,,51.18042,,,,48.28628,,,,,,,54.15555,,,,,,,,,,C,C,,,,,,,C,,,,,,C,,,,,,,,,C,,,,,C,,,,,C,,,,C,,,,,,,C,,,,,,,,,,False,False,,,,,,,False,,,,,,False,,,,,,,,,False,,,,,False,,,,,False,,,,False,,,,,,,False,,,,
