INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__ISCED11_1,OBS_VALUE__F__ISCED11_1,OBS_VALUE__M__ISCED11_1,NATURE___T__ISCED11_1,NATURE__F__ISCED11_1,NATURE__M__ISCED11_1,isLatestValue___T__ISCED11_1,isLatestValue__F__ISCED11_1,isLatestValue__M__ISCED11_1
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,2005,97.42,97.52,97.32,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,2006,96.95,97.55,96.38,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,2007,97.14,97.71,96.6,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,2008,95.03,93.44,96.53,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,2009,96.28,96.29,96.27,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,2010,96.78,97.38,96.21,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,2011,94.83,95.92,93.79,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,2012,95.15,95.75,94.57,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,2013,94.0,95.02,93.02,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,2014,90.92,90.85,90.98,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,2015,91.79,91.78,91.8,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,2016,88.6,89.28,87.95,C,C,C,True,True,True
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",624,Guinea-Bissau,GNB,-15.0,12.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1981,38.64,29.44,47.84,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",624,Guinea-Bissau,GNB,-15.0,12.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1982,38.27,28.97,47.58,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",624,Guinea-Bissau,GNB,-15.0,12.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1984,35.99,27.18,44.84,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",624,Guinea-Bissau,GNB,-15.0,12.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1985,36.46,28.13,44.84,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",624,Guinea-Bissau,GNB,-15.0,12.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1987,32.5,24.59,40.48,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",624,Guinea-Bissau,GNB,-15.0,12.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1988,30.71,25.29,36.16,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",624,Guinea-Bissau,GNB,-15.0,12.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2000,37.73,32.61,42.88,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",624,Guinea-Bissau,GNB,-15.0,12.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2010,54.68,53.56,55.79,C,C,C,True,True,True
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",626,Timor-Leste,TLS,125.9166667,-8.83333333,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2008,63.38,63.96,62.82,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",626,Timor-Leste,TLS,125.9166667,-8.83333333,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2009,72.28,71.7,72.84,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",626,Timor-Leste,TLS,125.9166667,-8.83333333,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2010,78.69,79.46,77.95,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",626,Timor-Leste,TLS,125.9166667,-8.83333333,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2011,78.96,79.29,78.64,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",626,Timor-Leste,TLS,125.9166667,-8.83333333,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2012,73.88,74.68,73.1,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",626,Timor-Leste,TLS,125.9166667,-8.83333333,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2013,77.98,79.79,76.24,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",626,Timor-Leste,TLS,125.9166667,-8.83333333,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2014,71.17,75.36,67.15,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",626,Timor-Leste,TLS,125.9166667,-8.83333333,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2015,68.89,71.56,66.33,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",626,Timor-Leste,TLS,125.9166667,-8.83333333,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2016,65.91,67.66,64.23,C,C,C,True,True,True
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",630,Puerto Rico,PRI,-66.5,18.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,2010,79.58,82.29,77.07,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",630,Puerto Rico,PRI,-66.5,18.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,2011,82.7,85.29,80.3,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",630,Puerto Rico,PRI,-66.5,18.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,2012,83.12,85.85,80.6,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",630,Puerto Rico,PRI,-66.5,18.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,2013,82.91,85.49,80.52,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",630,Puerto Rico,PRI,-66.5,18.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,2014,80.87,83.13,78.77,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",630,Puerto Rico,PRI,-66.5,18.25,Latin America and the Caribbean,G,Global,2017,PT,Percent,2015,81.97,83.66,80.39,C,C,C,True,True,True
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1971,50.62,51.88,49.42,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1972,56.59,53.73,59.26,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1973,51.04,49.05,52.88,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1974,47.06,47.3,46.83,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1976,43.17,43.25,43.09,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1977,46.7,41.47,51.68,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1978,80.04,77.84,82.17,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1979,84.21,81.57,86.81,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1980,83.95,79.41,88.39,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1981,82.14,81.37,82.86,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1982,84.18,80.25,87.96,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1983,93.55,91.93,95.12,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1984,82.21,80.94,83.43,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1985,81.39,79.99,82.72,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1986,87.1,90.14,84.17,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1987,81.8,81.12,82.44,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1988,81.61,82.51,80.77,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1989,80.6,80.91,80.31,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1990,77.64,79.33,76.05,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1991,69.82,70.9,68.81,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1992,68.14,68.07,68.2,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1993,73.74,75.43,72.16,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1994,80.4,81.33,79.54,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1998,96.13,91.97,100.0,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1999,92.34,94.72,90.14,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2000,92.02,94.66,89.57,E,E,E,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2001,95.82,98.52,93.34,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2002,96.08,94.57,97.55,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2005,96.87,97.39,96.36,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2006,90.04,92.21,88.05,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2007,91.9,93.1,90.74,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2009,91.37,91.46,91.28,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2010,79.73,81.24,78.29,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2011,95.71,95.86,95.58,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2012,94.82,96.67,93.1,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2013,89.49,93.32,85.92,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2014,92.97,94.05,91.95,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2015,97.4,98.4,96.45,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",634,Qatar,QAT,51.25,25.5,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2016,98.68,99.6,97.81,C,C,C,True,True,True
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",64,Bhutan,BTN,90.5,27.5,Central and Southern Asia,G,Global,2017,PT,Percent,1978,17.46,11.92,22.89,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",64,Bhutan,BTN,90.5,27.5,Central and Southern Asia,G,Global,2017,PT,Percent,1979,20.76,14.58,26.82,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",64,Bhutan,BTN,90.5,27.5,Central and Southern Asia,G,Global,2017,PT,Percent,1998,21.45,20.3,22.59,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",64,Bhutan,BTN,90.5,27.5,Central and Southern Asia,G,Global,2017,PT,Percent,1999,22.51,21.46,23.54,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",64,Bhutan,BTN,90.5,27.5,Central and Southern Asia,G,Global,2017,PT,Percent,2000,26.8,25.76,27.81,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",64,Bhutan,BTN,90.5,27.5,Central and Southern Asia,G,Global,2017,PT,Percent,2001,26.21,26.07,26.35,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",64,Bhutan,BTN,90.5,27.5,Central and Southern Asia,G,Global,2017,PT,Percent,2005,36.82,36.53,37.1,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",64,Bhutan,BTN,90.5,27.5,Central and Southern Asia,G,Global,2017,PT,Percent,2006,46.88,45.73,47.98,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",64,Bhutan,BTN,90.5,27.5,Central and Southern Asia,G,Global,2017,PT,Percent,2008,55.85,56.61,55.11,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",64,Bhutan,BTN,90.5,27.5,Central and Southern Asia,G,Global,2017,PT,Percent,2009,58.63,59.42,57.86,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",64,Bhutan,BTN,90.5,27.5,Central and Southern Asia,G,Global,2017,PT,Percent,2010,68.73,69.25,68.23,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",64,Bhutan,BTN,90.5,27.5,Central and Southern Asia,G,Global,2017,PT,Percent,2011,64.31,65.27,63.39,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",64,Bhutan,BTN,90.5,27.5,Central and Southern Asia,G,Global,2017,PT,Percent,2012,61.46,61.04,61.87,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",64,Bhutan,BTN,90.5,27.5,Central and Southern Asia,G,Global,2017,PT,Percent,2013,69.18,69.18,69.18,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",64,Bhutan,BTN,90.5,27.5,Central and Southern Asia,G,Global,2017,PT,Percent,2015,59.73,60.21,59.27,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",64,Bhutan,BTN,90.5,27.5,Central and Southern Asia,G,Global,2017,PT,Percent,2016,58.16,56.94,59.35,C,C,C,True,True,True
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",642,Romania,ROU,25.0,46.0,Europe and Northern America,G,Global,2017,PT,Percent,1993,95.63,95.18,96.05,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",642,Romania,ROU,25.0,46.0,Europe and Northern America,G,Global,2017,PT,Percent,1994,92.1,92.4,91.81,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",642,Romania,ROU,25.0,46.0,Europe and Northern America,G,Global,2017,PT,Percent,1995,92.49,92.93,92.07,C,C,C,False,False,False
