INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__Y_GE15,OBS_VALUE__F__Y_GE15,OBS_VALUE__M__Y_GE15,OBS_VALUE___O__Y_GE15,NATURE___T__Y_GE15,NATURE__F__Y_GE15,NATURE__M__Y_GE15,NATURE___O__Y_GE15,COMMENT_OBS___T__Y_GE15,COMMENT_OBS__F__Y_GE15,COMMENT_OBS__M__Y_GE15,COMMENT_OBS___O__Y_GE15,isLatestValue___T__Y_GE15,isLatestValue__F__Y_GE15,isLatestValue__M__Y_GE15,isLatestValue___O__Y_GE15
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",64,Bhutan,BTN,90.45098484,27.39598568,Central and Southern Asia,G,Global,2021,PT,Percent,2014,62.61,54.84,71.03,,C,C,C,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories","Data reference period: November | Geographical coverage: Total national, excluding overseas territories","Data reference period: November | Geographical coverage: Total national, excluding overseas territories",,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",64,Bhutan,BTN,90.45098484,27.39598568,Central and Southern Asia,G,Global,2021,PT,Percent,2015,63.14,55.94,71.18,,C,C,C,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories","Data reference period: November | Geographical coverage: Total national, excluding overseas territories","Data reference period: November | Geographical coverage: Total national, excluding overseas territories",,True,True,True,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,1992,59.32,51.62,67.46,,C,C,C,,"Age coverage - minimum age: 14 years old | Age coverage - maximum age: 76 years or older, but bounded","Age coverage - minimum age: 14 years old | Age coverage - maximum age: 76 years or older, but bounded","Age coverage - minimum age: 14 years old | Age coverage - maximum age: 76 years or older, but bounded",,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,1995,67.17,60.45,74.29,,C,C,C,,Data reference period: March | Age coverage - minimum age: 14 years old,Data reference period: March | Age coverage - minimum age: 14 years old,Data reference period: March | Age coverage - minimum age: 14 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,1996,64.8,57.39,72.68,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,1997,66.01,59.7,72.83,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,1998,65.11,58.61,72.13,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,1999,64.96,58.69,71.74,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2000,64.44,58.22,71.15,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2001,63.21,57.12,69.78,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2002,57.78,51.3,64.78,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2003,55.93,49.07,63.32,,C,C,C,,Break in series; ; Break in series: Methodology revised; Repository: Eurostat special tabulation,Break in series; ; Break in series: Methodology revised; Repository: Eurostat special tabulation,Break in series; ; Break in series: Methodology revised; Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2004,55.6,48.71,63.03,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2005,53.94,46.87,61.53,,C,C,C,,Break in series; ; Break in series: Methodology revised; Repository: Eurostat special tabulation,Break in series; ; Break in series: Methodology revised; Repository: Eurostat special tabulation,Break in series; ; Break in series: Methodology revised; Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2006,54.97,47.84,62.62,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2007,54.77,47.46,62.6,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2008,54.51,46.81,62.77,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2009,54.44,46.63,62.82,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2010,54.87,46.18,64.21,,C,C,C,,Break in series; ; Break in series: Methodology revised; Repository: Eurostat special tabulation,Break in series; ; Break in series: Methodology revised; Repository: Eurostat special tabulation,Break in series; ; Break in series: Methodology revised; Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2011,54.11,46.09,62.75,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2012,54.61,46.24,63.62,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2013,54.53,45.98,63.69,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2014,54.87,46.16,64.17,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2015,54.54,45.22,64.47,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2016,53.72,44.43,63.63,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2017,54.94,45.89,64.62,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2018,54.98,45.63,64.94,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2019,55.14,45.56,65.36,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2020,55.06,45.33,65.42,,C,C,C,,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,True,True,True,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,1992,70.74,64.07,78.2,,C,C,C,,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,1993,68.36,61.56,75.95,,C,C,C,,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,1994,65.87,59.06,73.47,,C,C,C,,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,1995,65.14,58.3,72.78,,C,C,C,,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,1996,63.89,57.24,71.33,,C,C,C,,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,1997,62.25,55.93,69.3,,C,C,C,,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,1998,61.14,55.05,67.92,,C,C,C,,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,1999,65.28,59.71,71.46,,C,C,C,,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2000,65.46,60.03,71.5,,C,C,C,,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2001,64.21,58.92,70.09,,C,C,C,,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2002,64.87,60.07,70.22,,C,C,C,,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2003,64.69,60.04,69.89,,C,C,C,,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2004,65.41,60.83,70.55,,C,C,C,,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2005,65.98,61.46,71.06,,C,C,C,,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2006,66.34,61.96,71.28,,C,C,C,,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2007,67.09,62.41,72.37,,C,C,C,,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2008,67.43,62.23,73.33,,C,C,C,,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2009,67.63,62.54,73.41,,C,C,C,,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,Repository: OECD | Age coverage - maximum age: 72 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2010,67.69,62.27,73.84,,C,C,C,,Break in series; ; Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing,Break in series; ; Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing,Break in series; ; Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2011,68.35,63.01,74.39,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2012,68.64,63.27,74.7,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2013,68.51,63.02,74.7,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2014,68.88,63.34,75.11,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2015,69.14,63.45,75.53,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2016,69.54,63.83,75.94,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2017,62.76,55.65,71.34,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2018,62.86,55.86,71.32,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2019,62.21,55.31,70.55,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,True,True,True,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",646,Rwanda,RWA,29.92310194,-1.999842114,Sub-Saharan Africa,G,Global,2021,PT,Percent,1996,85.98,85.09,87.11,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",646,Rwanda,RWA,29.92310194,-1.999842114,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,85.8,87.2,84.1,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",646,Rwanda,RWA,29.92310194,-1.999842114,Sub-Saharan Africa,G,Global,2021,PT,Percent,2002,77.47,77.36,77.61,,C,C,C,,Data reference period: August | Population coverage: Excluding institutional population | Age coverage - minimum age: Less than or equal to 9 years old,Data reference period: August | Population coverage: Excluding institutional population | Age coverage - minimum age: Less than or equal to 9 years old,Data reference period: August | Population coverage: Excluding institutional population | Age coverage - minimum age: Less than or equal to 9 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",646,Rwanda,RWA,29.92310194,-1.999842114,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,83.1,84.6,81.3,,C,C,C,,,,,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",646,Rwanda,RWA,29.92310194,-1.999842114,Sub-Saharan Africa,G,Global,2021,PT,Percent,2012,73.56,71.75,75.65,,C,C,C,,Data reference period: August | Population coverage: Excluding institutional population | Age coverage - minimum age: 16 years old,Data reference period: August | Population coverage: Excluding institutional population | Age coverage - minimum age: 16 years old,Data reference period: August | Population coverage: Excluding institutional population | Age coverage - minimum age: 16 years old,,False,False,False,
I.3,Ia7751861,"Labour force participation rates for persons aged 15-24 and 15+, by sex",Sab331582,"Labour force participation rate for persons aged 15+, by sex",646,Rwanda,RWA,29.92310194,-1.999842114,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,83.59,83.72,83.44,,C,C,C,,Break in series; ; Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing,Break in series; ; Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing,Break in series; ; Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing,,False,False,False,
