INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,NATURE__F,COMMENT_OBS__F,isLatestValue__F
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,690,Seychelles,SYC,55.46561591,-4.678053059,Sub-Saharan Africa,2019,PT,Percent,2016,43.8,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,690,Seychelles,SYC,55.46561591,-4.678053059,Sub-Saharan Africa,2019,PT,Percent,2017,44.5,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,70,Bosnia and Herzegovina,BIH,17.78584332,44.16845548,Europe and Northern America,2019,PT,Percent,2006,23.7,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,70,Bosnia and Herzegovina,BIH,17.78584332,44.16845548,Europe and Northern America,2019,PT,Percent,2007,20.3,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,70,Bosnia and Herzegovina,BIH,17.78584332,44.16845548,Europe and Northern America,2019,PT,Percent,2008,33.4,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,70,Bosnia and Herzegovina,BIH,17.78584332,44.16845548,Europe and Northern America,2019,PT,Percent,2009,27.7,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,70,Bosnia and Herzegovina,BIH,17.78584332,44.16845548,Europe and Northern America,2019,PT,Percent,2011,22.6,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,70,Bosnia and Herzegovina,BIH,17.78584332,44.16845548,Europe and Northern America,2019,PT,Percent,2012,23.0,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,70,Bosnia and Herzegovina,BIH,17.78584332,44.16845548,Europe and Northern America,2019,PT,Percent,2014,24.2,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,2019,PT,Percent,2000,32.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,2019,PT,Percent,2001,34.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,2019,PT,Percent,2002,33.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,2019,PT,Percent,2003,34.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,2019,PT,Percent,2004,30.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,2019,PT,Percent,2005,30.0,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,2019,PT,Percent,2006,27.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,2019,PT,Percent,2007,31.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,2019,PT,Percent,2008,29.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,2019,PT,Percent,2009,31.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,2019,PT,Percent,2010,35.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,2019,PT,Percent,2011,27.7,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,2019,PT,Percent,2012,30.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,2019,PT,Percent,2013,30.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,2019,PT,Percent,2014,28.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,2019,PT,Percent,2015,27.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,2019,PT,Percent,2016,34.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,2019,PT,Percent,2017,30.3,C,Repository: Eurostat special tabulation;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,704,Viet Nam,VNM,105.802499,10.09643079,Eastern and South-Eastern Asia,2019,PT,Percent,2007,16.3,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,2019,PT,Percent,2000,34.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,2019,PT,Percent,2001,36.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,2019,PT,Percent,2002,35.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,2019,PT,Percent,2003,41.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,2019,PT,Percent,2004,40.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,2019,PT,Percent,2005,42.0,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,2019,PT,Percent,2006,42.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,2019,PT,Percent,2007,37.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,2019,PT,Percent,2008,43.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,2019,PT,Percent,2009,44.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,2019,PT,Percent,2010,43.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,2019,PT,Percent,2011,38.9,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,2019,PT,Percent,2012,40.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,2019,PT,Percent,2013,38.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,2019,PT,Percent,2014,36.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,2019,PT,Percent,2015,37.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,2019,PT,Percent,2016,41.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,2019,PT,Percent,2017,41.9,C,Repository: Eurostat special tabulation;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,2019,PT,Percent,2000,22.6,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,2019,PT,Percent,2001,22.6,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,2019,PT,Percent,2002,25.5,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,2019,PT,Percent,2003,27.7,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,2019,PT,Percent,2004,26.8,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,2019,PT,Percent,2005,30.5,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,2019,PT,Percent,2006,31.4,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,2019,PT,Percent,2007,32.0,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,2019,PT,Percent,2008,31.5,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,2019,PT,Percent,2009,33.2,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,2019,PT,Percent,2010,32.1,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,2019,PT,Percent,2011,33.7,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,2019,PT,Percent,2012,34.8,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,2019,PT,Percent,2013,33.1,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,2019,PT,Percent,2014,34.3,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,2019,PT,Percent,2015,33.9,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,2019,PT,Percent,2016,35.7,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,2019,PT,Percent,2017,35.5,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,72,Botswana,BWA,23.81380223,-22.18810073,Sub-Saharan Africa,2019,PT,Percent,2009,29.6,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,2019,PT,Percent,2000,15.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,2019,PT,Percent,2001,17.5,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,2019,PT,Percent,2002,18.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,2019,PT,Percent,2003,15.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,2019,PT,Percent,2004,19.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,2019,PT,Percent,2005,21.5,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,2019,PT,Percent,2006,23.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,2019,PT,Percent,2007,23.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,2019,PT,Percent,2008,23.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,2019,PT,Percent,2009,24.7,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,2019,PT,Percent,2010,27.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,2019,PT,Percent,2011,28.1,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,2019,PT,Percent,2012,28.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,2019,PT,Percent,2013,29.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,2019,PT,Percent,2014,29.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,2019,PT,Percent,2015,30.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,2019,PT,Percent,2016,30.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,2019,PT,Percent,2017,30.9,C,Repository: Eurostat special tabulation;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,748,Eswatini,SWZ,31.50149288,-26.56471011,Sub-Saharan Africa,2019,PT,Percent,2016,54.6,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,2019,PT,Percent,2000,27.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,2019,PT,Percent,2001,31.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,2019,PT,Percent,2002,32.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,2019,PT,Percent,2003,30.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,2019,PT,Percent,2004,31.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,2019,PT,Percent,2005,31.9,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,2019,PT,Percent,2006,31.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,2019,PT,Percent,2007,31.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,2019,PT,Percent,2008,30.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,2019,PT,Percent,2009,31.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,2019,PT,Percent,2010,31.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,2019,PT,Percent,2011,33.5,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,2019,PT,Percent,2012,34.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,2019,PT,Percent,2013,35.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,2019,PT,Percent,2014,37.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,2019,PT,Percent,2015,39.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,2019,PT,Percent,2016,39.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,2019,PT,Percent,2017,39.5,C,Repository: Eurostat special tabulation;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,756,Switzerland,CHE,8.223158,46.96617097,Europe and Northern America,2019,PT,Percent,2011,31.1,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,756,Switzerland,CHE,8.223158,46.96617097,Europe and Northern America,2019,PT,Percent,2012,30.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,756,Switzerland,CHE,8.223158,46.96617097,Europe and Northern America,2019,PT,Percent,2013,31.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,756,Switzerland,CHE,8.223158,46.96617097,Europe and Northern America,2019,PT,Percent,2014,31.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,756,Switzerland,CHE,8.223158,46.96617097,Europe and Northern America,2019,PT,Percent,2015,32.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,756,Switzerland,CHE,8.223158,46.96617097,Europe and Northern America,2019,PT,Percent,2016,33.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,756,Switzerland,CHE,8.223158,46.96617097,Europe and Northern America,2019,PT,Percent,2017,30.5,C,Repository: Eurostat special tabulation;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2019,PT,Percent,2002,35.0,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2019,PT,Percent,2003,34.2,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2019,PT,Percent,2004,35.7,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2019,PT,Percent,2005,38.1,C,Repository: ILO-STATISTICS - Micro data processing;,False
