INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__ISCED11_1,OBS_VALUE__F__ISCED11_1,OBS_VALUE__M__ISCED11_1,NATURE___T__ISCED11_1,NATURE__F__ISCED11_1,NATURE__M__ISCED11_1,isLatestValue___T__ISCED11_1,isLatestValue__F__ISCED11_1,isLatestValue__M__ISCED11_1
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1977,64.95,71.28,58.65,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1978,65.99,72.33,59.69,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1979,67.74,74.07,61.44,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1980,72.02,78.41,65.66,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1981,76.31,82.69,69.95,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1983,80.23,85.92,74.58,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1984,80.6,85.78,75.44,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1985,82.55,87.24,77.88,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1986,83.64,87.46,79.83,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1987,84.52,88.13,80.93,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1988,84.98,88.67,81.32,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1989,85.52,88.74,82.32,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1990,85.0,88.49,81.54,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1991,87.03,90.49,83.59,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1992,86.46,89.45,83.5,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1993,86.21,88.7,83.74,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1994,86.49,88.73,84.26,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1995,78.72,80.55,76.91,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1996,79.87,81.63,78.13,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1998,83.63,85.54,81.74,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1999,83.13,84.82,81.45,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2000,84.23,85.98,82.5,E,E,E,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2001,85.81,87.51,84.14,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2002,85.96,87.43,84.51,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2003,85.94,87.5,84.41,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2004,86.73,86.72,86.74,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2005,85.85,87.26,84.46,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2006,86.93,87.81,86.07,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2007,86.2,87.05,85.36,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2008,85.74,86.58,84.9,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2009,86.5,87.02,85.99,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2012,92.83,93.47,92.19,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2013,93.52,94.0,93.06,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2014,89.52,89.91,89.14,C,C,C,True,True,True
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1971,92.9,94.34,91.52,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1972,94.27,95.88,92.73,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1973,95.23,96.65,93.88,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1975,99.47,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1976,99.91,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1977,99.09,99.93,98.29,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1978,98.49,98.74,98.26,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1979,98.59,99.03,98.18,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1980,99.16,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1981,99.18,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1983,99.59,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1984,99.76,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1985,99.79,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1986,99.8,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1987,99.21,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1988,98.38,98.43,98.33,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1989,98.98,99.1,98.87,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1990,98.96,98.89,99.02,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1991,99.66,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1992,99.35,99.51,99.2,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1993,99.99,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1994,99.98,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1995,99.96,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1996,99.94,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1997,99.94,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1999,99.86,99.91,99.8,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2000,99.81,99.98,99.65,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2001,99.76,99.93,99.6,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2002,99.82,99.94,99.7,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2003,99.86,99.9,99.81,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2004,99.75,99.83,99.68,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2005,99.62,99.52,99.72,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2006,99.78,99.63,99.92,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2007,99.88,99.85,99.91,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2008,99.86,99.93,99.79,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2009,99.72,99.91,99.53,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2010,99.61,99.84,99.4,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2011,99.67,99.84,99.51,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2012,99.67,99.86,99.48,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2013,99.12,99.35,98.9,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,98.52,98.71,98.34,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,98.93,99.09,98.78,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2016,98.53,98.6,98.46,C,C,C,True,True,True
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),728,South Sudan,SSD,30.0,7.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2011,40.9,33.95,47.69,E,E,E,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),728,South Sudan,SSD,30.0,7.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2015,32.16,27.77,36.45,E,E,E,True,True,True
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),729,Sudan,SDN,30.0,15.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2011,58.98,55.57,62.29,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),729,Sudan,SDN,30.0,15.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2012,56.4,57.75,55.09,C,C,C,True,True,True
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1977,93.88,93.43,94.32,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1978,95.32,94.3,96.3,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1985,98.94,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1987,98.57,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1988,98.75,,,C,,,False,,
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2005,83.06,83.51,82.63,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2006,85.03,85.81,84.29,E,E,E,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2007,83.19,83.72,82.68,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2008,89.25,90.72,87.87,E,E,E,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2009,92.8,95.06,90.69,C,E,E,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2010,91.61,93.66,89.71,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2011,90.42,92.73,88.26,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2012,91.51,93.61,89.55,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2013,91.57,93.5,89.76,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2014,91.44,94.13,88.93,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2015,93.36,95.3,91.55,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2016,94.71,96.78,92.79,E,E,E,True,True,True
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),748,Eswatini,SWZ,31.5,-26.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1970,55.77,56.1,55.44,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),748,Eswatini,SWZ,31.5,-26.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1971,55.69,56.06,55.31,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),748,Eswatini,SWZ,31.5,-26.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1972,57.65,58.03,57.27,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),748,Eswatini,SWZ,31.5,-26.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1973,60.53,60.85,60.22,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),748,Eswatini,SWZ,31.5,-26.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1974,61.53,62.35,60.7,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),748,Eswatini,SWZ,31.5,-26.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1975,63.91,65.0,62.82,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),748,Eswatini,SWZ,31.5,-26.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1976,64.93,66.02,63.84,C,C,C,False,False,False
II.2,456b14be,Adjusted net enrolment rate in primary education by sex,456b14be,Adjusted net enrolment rate in primary education by sex (retired),748,Eswatini,SWZ,31.5,-26.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1977,66.22,67.18,65.24,C,C,C,False,False,False
