INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__Y15T24,OBS_VALUE__F__Y15T24,OBS_VALUE__M__Y15T24,NATURE___T__Y15T24,NATURE__F__Y15T24,NATURE__M__Y15T24,isLatestValue___T__Y15T24,isLatestValue__F__Y15T24,isLatestValue__M__Y15T24
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",704,Viet Nam,VNM,107.8333333,16.16666666,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2009,97.09,96.78,97.4,C,C,C,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",705,Slovenia,SVN,14.81666666,46.11666666,Europe and Northern America,G,Global,2017,PT,Percent,1991,99.76,99.78,99.74,C,C,C,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",710,South Africa,ZAF,24.0,-29.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1980,85.17,84.97,85.35,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",710,South Africa,ZAF,24.0,-29.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1996,93.91,94.29,93.5,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",710,South Africa,ZAF,24.0,-29.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2007,97.57,98.09,97.05,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",710,South Africa,ZAF,24.0,-29.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2009,98.37,98.82,97.92,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",710,South Africa,ZAF,24.0,-29.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2010,98.64,98.9,98.39,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",710,South Africa,ZAF,24.0,-29.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2011,98.79,99.15,98.43,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",710,South Africa,ZAF,24.0,-29.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2012,98.88,99.27,98.5,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",710,South Africa,ZAF,24.0,-29.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2014,98.88,99.08,98.68,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",710,South Africa,ZAF,24.0,-29.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2015,98.96,99.23,98.68,C,C,C,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",716,Zimbabwe,ZWE,30.0,-20.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1982,89.02,84.81,93.83,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",716,Zimbabwe,ZWE,30.0,-20.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1992,95.41,94.35,96.54,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",716,Zimbabwe,ZWE,30.0,-20.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2011,90.93,92.12,89.59,E,E,E,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",716,Zimbabwe,ZWE,30.0,-20.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2014,90.43,93.19,87.59,E,E,E,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1991,89.26,92.25,85.9,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",72,Botswana,BWA,24.0,-22.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2003,93.96,95.6,92.08,C,C,C,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1981,98.64,98.64,98.64,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,1991,99.55,99.57,99.54,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2004,99.56,99.53,99.58,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2005,99.54,99.5,99.57,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2007,99.57,99.56,99.58,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2008,99.56,99.6,99.53,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2009,99.6,99.56,99.64,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2010,99.59,99.69,99.51,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2011,99.7,99.75,99.65,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2012,99.67,99.71,99.64,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2013,99.67,99.64,99.69,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,99.72,99.69,99.76,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,99.66,99.69,99.62,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",724,Spain,ESP,-4.0,40.0,Europe and Northern America,G,Global,2017,PT,Percent,2016,99.62,99.61,99.64,C,C,C,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",728,South Sudan,SSD,30.0,7.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2008,36.7,29.58,44.08,C,C,C,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",729,Sudan,SDN,30.0,15.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2000,78.16,72.33,85.69,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",729,Sudan,SDN,30.0,15.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2008,65.81,62.72,68.67,C,C,C,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2004,94.88,94.14,95.62,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2008,99.42,99.46,99.38,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2010,98.38,98.8,97.97,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",740,Suriname,SUR,-56.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2012,97.67,97.26,98.09,C,C,C,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",748,Eswatini,SWZ,31.5,-26.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1976,75.45,74.98,76.08,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",748,Eswatini,SWZ,31.5,-26.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,1986,83.75,84.3,83.09,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",748,Eswatini,SWZ,31.5,-26.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2000,91.86,92.94,90.69,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",748,Eswatini,SWZ,31.5,-26.5,Sub-Saharan Africa,G,Global,2017,PT,Percent,2010,93.5,94.75,92.19,E,E,E,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",76,Brazil,BRA,-55.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1980,83.91,85.24,82.56,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",76,Brazil,BRA,-55.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2000,94.18,95.72,92.65,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",76,Brazil,BRA,-55.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2004,96.84,97.9,95.78,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",76,Brazil,BRA,-55.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2006,97.58,98.36,96.8,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",76,Brazil,BRA,-55.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2007,97.8,98.56,97.06,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",76,Brazil,BRA,-55.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2008,97.84,98.53,97.18,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",76,Brazil,BRA,-55.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2009,98.07,98.69,97.45,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",76,Brazil,BRA,-55.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2010,97.51,98.32,96.72,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",76,Brazil,BRA,-55.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2011,98.49,99.07,97.91,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",76,Brazil,BRA,-55.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2012,98.62,99.02,98.23,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",76,Brazil,BRA,-55.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2013,98.74,99.23,98.25,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",76,Brazil,BRA,-55.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2014,98.85,99.25,98.45,C,C,C,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",760,Syrian Arab Republic,SYR,38.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1981,74.28,59.02,88.83,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",760,Syrian Arab Republic,SYR,38.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2002,95.19,92.96,97.14,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",760,Syrian Arab Republic,SYR,38.0,35.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2004,92.45,90.22,94.61,C,C,C,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",762,Tajikistan,TJK,71.0,39.0,Central and Southern Asia,G,Global,2017,PT,Percent,1989,99.7,99.67,99.74,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",762,Tajikistan,TJK,71.0,39.0,Central and Southern Asia,G,Global,2017,PT,Percent,2000,99.85,99.85,99.84,C,C,C,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",764,Thailand,THA,100.0,15.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,1980,96.87,96.17,97.57,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",764,Thailand,THA,100.0,15.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2000,97.98,97.85,98.1,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",764,Thailand,THA,100.0,15.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2005,98.05,97.88,98.22,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",764,Thailand,THA,100.0,15.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2010,96.6,96.55,96.64,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",764,Thailand,THA,100.0,15.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2013,98.31,98.65,97.98,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",764,Thailand,THA,100.0,15.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2015,98.15,98.29,98.0,C,C,C,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",768,Togo,TGO,1.16666666,8.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2000,74.44,63.55,83.79,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",768,Togo,TGO,1.16666666,8.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2006,76.45,67.92,84.86,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",768,Togo,TGO,1.16666666,8.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2009,81.74,74.56,87.63,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",768,Togo,TGO,1.16666666,8.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2011,79.89,72.71,86.92,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",768,Togo,TGO,1.16666666,8.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2015,84.29,78.37,89.67,C,C,C,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",776,Tonga,TON,-175.0,-20.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,1976,99.82,99.8,99.84,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",776,Tonga,TON,-175.0,-20.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,1996,99.31,99.35,99.27,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",776,Tonga,TON,-175.0,-20.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,2006,99.42,99.56,99.3,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",776,Tonga,TON,-175.0,-20.0,"Oceania, exc. Australia and New Zealand",G,Global,2017,PT,Percent,2011,99.44,99.51,99.37,C,C,C,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",780,Trinidad and Tobago,TTO,-61.0,11.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1980,99.22,99.24,99.2,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",780,Trinidad and Tobago,TTO,-61.0,11.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1990,99.3,99.3,99.3,C,C,C,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",784,United Arab Emirates,ARE,54.0,24.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1975,63.05,56.28,65.51,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",784,United Arab Emirates,ARE,54.0,24.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1985,82.47,84.51,81.01,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",784,United Arab Emirates,ARE,54.0,24.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2005,95.01,97.0,93.63,C,C,C,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",788,Tunisia,TUN,9.0,34.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1984,74.28,62.52,85.74,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",788,Tunisia,TUN,9.0,34.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2004,94.34,92.24,96.4,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",788,Tunisia,TUN,9.0,34.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2007,96.3,94.72,97.84,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",788,Tunisia,TUN,9.0,34.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2008,96.79,95.79,98.13,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",788,Tunisia,TUN,9.0,34.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2010,97.17,96.09,98.21,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",788,Tunisia,TUN,9.0,34.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2011,97.3,96.32,98.24,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",788,Tunisia,TUN,9.0,34.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2012,96.86,95.72,97.97,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",788,Tunisia,TUN,9.0,34.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2014,96.21,95.8,96.61,C,C,C,True,True,True
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",792,Turkey,TUR,35.0,39.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1975,80.05,68.25,90.75,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",792,Turkey,TUR,35.0,39.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1980,84.69,75.24,93.62,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",792,Turkey,TUR,35.0,39.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1985,90.9,85.96,95.68,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",792,Turkey,TUR,35.0,39.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1990,92.54,88.39,96.57,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",792,Turkey,TUR,35.0,39.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2004,95.6,93.3,98.02,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",792,Turkey,TUR,35.0,39.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2005,96.12,93.96,98.36,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",792,Turkey,TUR,35.0,39.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2006,96.18,94.12,98.37,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",792,Turkey,TUR,35.0,39.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2007,96.36,94.29,98.58,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",792,Turkey,TUR,35.0,39.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2009,97.81,96.57,99.02,C,C,C,False,False,False
II.1,2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",ed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",792,Turkey,TUR,35.0,39.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2010,98.22,97.2,99.21,C,C,C,False,False,False
