INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__Y30T70,OBS_VALUE__F__Y30T70,OBS_VALUE__M__Y30T70,NATURE___T__Y30T70,NATURE__F__Y30T70,NATURE__M__Y30T70,isLatestValue___T__Y30T70,isLatestValue__F__Y30T70,isLatestValue__M__Y30T70
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",768,Togo,TGO,0.97835765,8.532096072,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,24.9,24.2,25.7,M,M,M,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",768,Togo,TGO,0.97835765,8.532096072,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,25.2,24.5,25.9,M,M,M,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",768,Togo,TGO,0.97835765,8.532096072,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,24.4,23.7,25.1,M,M,M,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",768,Togo,TGO,0.97835765,8.532096072,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,23.5,23.0,24.1,M,M,M,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",768,Togo,TGO,0.97835765,8.532096072,Sub-Saharan Africa,G,Global,2021,PT,Percent,2016,23.6,23.1,24.1,M,M,M,True,True,True
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",776,Tonga,TON,-175.1959991,-21.19511329,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2000,26.1,21.7,30.9,M,M,M,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",776,Tonga,TON,-175.1959991,-21.19511329,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2005,25.3,19.8,31.0,M,M,M,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",776,Tonga,TON,-175.1959991,-21.19511329,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2010,24.7,18.7,30.8,M,M,M,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",776,Tonga,TON,-175.1959991,-21.19511329,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2015,23.5,17.7,29.9,M,M,M,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",776,Tonga,TON,-175.1959991,-21.19511329,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2016,23.3,17.5,29.7,M,M,M,True,True,True
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",780,Trinidad and Tobago,TTO,-61.29389504,10.41877263,Latin America and the Caribbean,G,Global,2021,PT,Percent,2000,28.9,24.8,33.2,CA,CA,CA,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",780,Trinidad and Tobago,TTO,-61.29389504,10.41877263,Latin America and the Caribbean,G,Global,2021,PT,Percent,2005,26.4,22.4,30.7,CA,CA,CA,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",780,Trinidad and Tobago,TTO,-61.29389504,10.41877263,Latin America and the Caribbean,G,Global,2021,PT,Percent,2010,23.6,20.1,27.2,CA,CA,CA,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",780,Trinidad and Tobago,TTO,-61.29389504,10.41877263,Latin America and the Caribbean,G,Global,2021,PT,Percent,2015,21.5,18.3,24.9,CA,CA,CA,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",780,Trinidad and Tobago,TTO,-61.29389504,10.41877263,Latin America and the Caribbean,G,Global,2021,PT,Percent,2016,21.3,18.0,24.6,CA,CA,CA,True,True,True
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",784,United Arab Emirates,ARE,53.98279159,23.43322219,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2000,21.6,20.6,22.0,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",784,United Arab Emirates,ARE,53.98279159,23.43322219,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2005,18.9,18.0,19.1,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",784,United Arab Emirates,ARE,53.98279159,23.43322219,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,18.1,17.0,18.4,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",784,United Arab Emirates,ARE,53.98279159,23.43322219,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,17.0,15.7,17.5,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",784,United Arab Emirates,ARE,53.98279159,23.43322219,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,16.8,15.5,17.3,E,E,E,True,True,True
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2000,19.3,14.1,24.1,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2005,18.2,13.3,23.1,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,17.5,12.9,22.1,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,16.4,12.4,20.5,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,16.1,12.2,20.2,E,E,E,True,True,True
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2000,22.3,15.9,28.6,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2005,20.2,14.0,26.4,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,18.2,12.5,24.3,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,16.4,11.5,21.8,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,16.1,11.3,21.5,E,E,E,True,True,True
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",795,Turkmenistan,TKM,58.9787665,40.0912346,Central and Southern Asia,G,Global,2021,PT,Percent,2000,34.0,27.3,41.0,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",795,Turkmenistan,TKM,58.9787665,40.0912346,Central and Southern Asia,G,Global,2021,PT,Percent,2005,35.6,28.8,42.6,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",795,Turkmenistan,TKM,58.9787665,40.0912346,Central and Southern Asia,G,Global,2021,PT,Percent,2010,31.0,24.9,37.5,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",795,Turkmenistan,TKM,58.9787665,40.0912346,Central and Southern Asia,G,Global,2021,PT,Percent,2015,30.6,23.9,38.0,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",795,Turkmenistan,TKM,58.9787665,40.0912346,Central and Southern Asia,G,Global,2021,PT,Percent,2016,29.5,22.9,36.7,E,E,E,True,True,True
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,G,Global,2021,PT,Percent,2000,19.4,14.9,23.1,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,G,Global,2021,PT,Percent,2005,18.8,15.0,22.1,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,G,Global,2021,PT,Percent,2010,18.6,14.6,22.3,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,G,Global,2021,PT,Percent,2015,17.4,13.7,20.9,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,G,Global,2021,PT,Percent,2016,17.0,13.1,20.7,E,E,E,True,True,True
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",800,Uganda,UGA,32.39100438,1.279557331,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,25.9,24.2,27.9,M,M,M,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",800,Uganda,UGA,32.39100438,1.279557331,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,24.8,23.6,26.2,M,M,M,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",800,Uganda,UGA,32.39100438,1.279557331,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,22.7,21.2,24.6,M,M,M,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",800,Uganda,UGA,32.39100438,1.279557331,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,21.9,20.3,23.9,M,M,M,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",800,Uganda,UGA,32.39100438,1.279557331,Sub-Saharan Africa,G,Global,2021,PT,Percent,2016,21.9,20.3,23.8,M,M,M,True,True,True
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",804,Ukraine,UKR,31.40270802,49.00735945,Europe and Northern America,G,Global,2021,PT,Percent,2000,34.3,23.8,46.1,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",804,Ukraine,UKR,31.40270802,49.00735945,Europe and Northern America,G,Global,2021,PT,Percent,2005,35.6,24.2,48.4,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",804,Ukraine,UKR,31.40270802,49.00735945,Europe and Northern America,G,Global,2021,PT,Percent,2010,29.3,20.0,40.4,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",804,Ukraine,UKR,31.40270802,49.00735945,Europe and Northern America,G,Global,2021,PT,Percent,2015,25.9,16.9,36.6,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",804,Ukraine,UKR,31.40270802,49.00735945,Europe and Northern America,G,Global,2021,PT,Percent,2016,24.7,16.2,35.1,E,E,E,True,True,True
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,G,Global,2021,PT,Percent,2000,26.0,20.8,31.3,CA,CA,CA,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,G,Global,2021,PT,Percent,2005,24.3,18.9,29.8,CA,CA,CA,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,G,Global,2021,PT,Percent,2010,23.0,17.5,28.6,CA,CA,CA,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,G,Global,2021,PT,Percent,2015,20.7,15.7,25.8,CA,CA,CA,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,G,Global,2021,PT,Percent,2016,20.3,15.4,25.3,CA,CA,CA,True,True,True
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",818,Egypt,EGY,29.77468534,26.57438204,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2000,25.3,21.5,29.2,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",818,Egypt,EGY,29.77468534,26.57438204,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2005,27.1,23.2,31.1,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",818,Egypt,EGY,29.77468534,26.57438204,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,28.0,24.1,31.9,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",818,Egypt,EGY,29.77468534,26.57438204,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,28.2,24.3,32.0,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",818,Egypt,EGY,29.77468534,26.57438204,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,27.7,23.8,31.5,E,E,E,True,True,True
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",826,United Kingdom of Great Britain and Northern Ireland,GBR,-2.23830539,53.27691757,Europe and Northern America,G,Global,2021,PT,Percent,2000,16.4,12.9,20.0,CA,CA,CA,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",826,United Kingdom of Great Britain and Northern Ireland,GBR,-2.23830539,53.27691757,Europe and Northern America,G,Global,2021,PT,Percent,2005,14.2,11.3,17.1,CA,CA,CA,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",826,United Kingdom of Great Britain and Northern Ireland,GBR,-2.23830539,53.27691757,Europe and Northern America,G,Global,2021,PT,Percent,2010,12.2,9.8,14.6,CA,CA,CA,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",826,United Kingdom of Great Britain and Northern Ireland,GBR,-2.23830539,53.27691757,Europe and Northern America,G,Global,2021,PT,Percent,2015,11.2,9.2,13.3,CA,CA,CA,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",826,United Kingdom of Great Britain and Northern Ireland,GBR,-2.23830539,53.27691757,Europe and Northern America,G,Global,2021,PT,Percent,2016,10.9,9.0,12.9,CA,CA,CA,True,True,True
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",834,United Republic of Tanzania,TZA,34.80521182,-6.265332606,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,21.2,20.6,21.8,M,M,M,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",834,United Republic of Tanzania,TZA,34.80521182,-6.265332606,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,18.8,18.5,19.1,M,M,M,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",834,United Republic of Tanzania,TZA,34.80521182,-6.265332606,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,17.9,17.6,18.4,M,M,M,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",834,United Republic of Tanzania,TZA,34.80521182,-6.265332606,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,17.9,17.5,18.5,M,M,M,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",834,United Republic of Tanzania,TZA,34.80521182,-6.265332606,Sub-Saharan Africa,G,Global,2021,PT,Percent,2016,17.9,17.4,18.5,M,M,M,True,True,True
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",84,Belize,BLZ,-88.70199554,17.19965901,Latin America and the Caribbean,G,Global,2021,PT,Percent,2000,26.2,22.7,29.7,E,E,E,False,False,False
III.11,Ibdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",Sbdc928a3,"Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex",84,Belize,BLZ,-88.70199554,17.19965901,Latin America and the Caribbean,G,Global,2021,PT,Percent,2005,24.3,21.1,27.6,E,E,E,False,False,False
