INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,OBS_VALUE__M,OBS_VALUE___O,OBS_VALUE___T,NATURE__F,NATURE__M,NATURE___O,NATURE___T,COMMENT_OBS__F,COMMENT_OBS__M,COMMENT_OBS___O,COMMENT_OBS___T,isLatestValue__F,isLatestValue__M,isLatestValue___O,isLatestValue___T
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,G,Global,2021,PT,Percent,2017,9.8,17.0,,13.8,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,G,Global,2021,PT,Percent,2018,10.0,17.0,,13.8,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,G,Global,2021,PT,Percent,2019,9.9,17.0,,13.8,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,G,Global,2021,PT,Percent,2020,10.1,18.1,,14.6,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,True,True,,True
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,1990,23.8,19.7,,21.4,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,1991,23.6,19.7,,21.4,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,1992,18.4,17.2,,17.8,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,1993,18.9,16.9,,17.8,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,1994,19.5,18.2,,18.8,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,1995,19.3,19.5,,19.4,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,1996,20.6,20.0,,20.3,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,1997,21.5,20.2,,20.8,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,1998,20.3,19.5,,19.8,C,C,,C,"Break in series: Methodology revised, Repository: Eurostat special tabulation","Break in series: Methodology revised, Repository: Eurostat special tabulation",,"Break in series: Methodology revised, Repository: Eurostat special tabulation",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,1999,19.9,18.2,,19.0,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2000,17.6,17.5,,17.5,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2001,19.3,19.5,,19.4,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2002,19.5,19.4,,19.4,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2003,20.0,19.0,,19.4,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2004,18.1,18.5,,18.3,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2005,18.9,18.2,,18.5,C,C,,C,"Break in series: Methodology revised, Repository: Eurostat special tabulation","Break in series: Methodology revised, Repository: Eurostat special tabulation",,"Break in series: Methodology revised, Repository: Eurostat special tabulation",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2006,18.2,17.9,,18.1,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2007,18.0,18.3,,18.2,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2008,18.1,17.7,,17.9,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2009,17.3,18.1,,17.8,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2010,16.3,17.7,,17.0,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2011,13.5,17.9,,15.8,C,C,,C,"Break in series: Methodology revised, Repository: Eurostat special tabulation","Break in series: Methodology revised, Repository: Eurostat special tabulation",,"Break in series: Methodology revised, Repository: Eurostat special tabulation",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2012,13.6,19.0,,16.4,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2013,13.4,18.5,,16.0,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2014,11.2,16.7,,14.0,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2015,10.5,15.6,,13.1,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2016,9.7,14.9,,12.4,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2017,9.2,14.2,,11.8,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2018,8.9,13.7,,11.4,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2019,9.3,14.0,,11.7,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",620,Portugal,PRT,-7.961599811,39.68509315,Europe and Northern America,G,Global,2021,PT,Percent,2020,9.4,14.1,,11.8,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,True,True,,True
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",626,Timor-Leste,TLS,125.9451052,-8.797497247,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2010,45.8,38.4,,40.7,C,C,,C,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",626,Timor-Leste,TLS,125.9451052,-8.797497247,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2013,45.2,32.2,,36.7,C,C,,C,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing Employment definition: Excluding own-use production workers","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing Employment definition: Excluding own-use production workers",,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing Employment definition: Excluding own-use production workers",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",626,Timor-Leste,TLS,125.9451052,-8.797497247,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2016,43.3,40.2,,41.6,C,C,,C,Repository: ILO-STATISTICS - Micro data processing Employment definition: Including subsistence workers,Repository: ILO-STATISTICS - Micro data processing Employment definition: Including subsistence workers,,Repository: ILO-STATISTICS - Micro data processing Employment definition: Including subsistence workers,True,True,,True
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",630,Puerto Rico,PRI,-66.47591017,18.22753799,Latin America and the Caribbean,G,Global,2021,PT,Percent,2009,7.7,20.8,,14.7,C,C,,C,Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 16 years old,Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 16 years old,,Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 16 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",630,Puerto Rico,PRI,-66.47591017,18.22753799,Latin America and the Caribbean,G,Global,2021,PT,Percent,2010,8.1,20.5,,14.7,C,C,,C,,,,,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",630,Puerto Rico,PRI,-66.47591017,18.22753799,Latin America and the Caribbean,G,Global,2021,PT,Percent,2011,7.7,21.9,,15.3,C,C,,C,,,,,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",630,Puerto Rico,PRI,-66.47591017,18.22753799,Latin America and the Caribbean,G,Global,2021,PT,Percent,2012,8.8,21.1,,15.6,C,C,,C,,,,,True,True,,True
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",634,Qatar,QAT,51.19152467,25.28355379,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1997,,0.8,,0.7,,C,,C,,Data reference period: March,,Data reference period: March,,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",634,Qatar,QAT,51.19152467,25.28355379,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2013,0.0,0.2,,0.1,C,C,,C,"Data reference period: September Age coverage - maximum age: 76 years or older, but bounded","Data reference period: September Age coverage - maximum age: 76 years or older, but bounded",,"Data reference period: September Age coverage - maximum age: 76 years or older, but bounded",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",634,Qatar,QAT,51.19152467,25.28355379,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,0.0,0.2,,0.1,C,C,,C,Data reference period: September,Data reference period: September,,Data reference period: September,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",634,Qatar,QAT,51.19152467,25.28355379,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,0.0,0.2,,0.1,C,C,,C,Data reference period: September,Data reference period: September,,Data reference period: September,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",634,Qatar,QAT,51.19152467,25.28355379,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,0.0,0.1,,0.1,C,C,,C,Employment definition: Other nonstandard definition Data reference period: September,Employment definition: Other nonstandard definition Data reference period: September,,Employment definition: Other nonstandard definition Data reference period: September,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",634,Qatar,QAT,51.19152467,25.28355379,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,0.0,0.1,,0.1,C,C,,C,Employment definition: Excluding own-use production workers Data reference period: September,Employment definition: Excluding own-use production workers Data reference period: September,,Employment definition: Excluding own-use production workers Data reference period: September,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",634,Qatar,QAT,51.19152467,25.28355379,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2019,0.0,0.1,,0.1,C,C,,C,Employment definition: Excluding own-use production workers,Employment definition: Excluding own-use production workers,,Employment definition: Excluding own-use production workers,True,True,,True
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",64,Bhutan,BTN,90.45098484,27.39598568,Central and Southern Asia,G,Global,2021,PT,Percent,2010,28.1,26.5,,27.3,C,C,,C,"Data reference period: March Geographical coverage: Total national, excluding overseas territories","Data reference period: March Geographical coverage: Total national, excluding overseas territories",,"Data reference period: March Geographical coverage: Total national, excluding overseas territories",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",64,Bhutan,BTN,90.45098484,27.39598568,Central and Southern Asia,G,Global,2021,PT,Percent,2011,34.4,24.4,,29.1,C,C,,C,"Data reference period: March Geographical coverage: Total national, excluding overseas territories","Data reference period: March Geographical coverage: Total national, excluding overseas territories",,"Data reference period: March Geographical coverage: Total national, excluding overseas territories",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",64,Bhutan,BTN,90.45098484,27.39598568,Central and Southern Asia,G,Global,2021,PT,Percent,2012,28.5,31.0,,29.7,C,C,,C,"Data reference period: March Geographical coverage: Total national, excluding overseas territories","Data reference period: March Geographical coverage: Total national, excluding overseas territories",,"Data reference period: March Geographical coverage: Total national, excluding overseas territories",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",64,Bhutan,BTN,90.45098484,27.39598568,Central and Southern Asia,G,Global,2021,PT,Percent,2014,30.1,33.9,,32.2,C,C,,C,"Data reference period: March Geographical coverage: Total national, excluding overseas territories","Data reference period: March Geographical coverage: Total national, excluding overseas territories",,"Data reference period: March Geographical coverage: Total national, excluding overseas territories",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",64,Bhutan,BTN,90.45098484,27.39598568,Central and Southern Asia,G,Global,2021,PT,Percent,2015,35.9,38.6,,37.4,C,C,,C,"Data reference period: November Geographical coverage: Total national, excluding overseas territories","Data reference period: November Geographical coverage: Total national, excluding overseas territories",,"Data reference period: November Geographical coverage: Total national, excluding overseas territories",True,True,,True
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,1994,16.8,20.2,,18.6,C,C,,C,Data reference period: March Age coverage - minimum age: 14 years old,Data reference period: March Age coverage - minimum age: 14 years old,,Data reference period: March Age coverage - minimum age: 14 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,1995,21.0,23.6,,22.4,C,C,,C,Data reference period: March Age coverage - minimum age: 14 years old,Data reference period: March Age coverage - minimum age: 14 years old,,Data reference period: March Age coverage - minimum age: 14 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,1996,16.0,22.9,,19.8,C,C,,C,,,,,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,1997,17.0,24.7,,21.1,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,1998,17.0,26.3,,22.0,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,1999,16.3,28.9,,22.9,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2000,16.8,31.0,,24.3,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2001,16.8,31.4,,24.5,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2002,17.0,28.3,,23.0,C,C,,C,"Break in series: Methodology revised, Repository: Eurostat special tabulation","Break in series: Methodology revised, Repository: Eurostat special tabulation",,"Break in series: Methodology revised, Repository: Eurostat special tabulation",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2003,15.0,28.3,,22.2,C,C,,C,"Break in series: Methodology revised, Repository: Eurostat special tabulation","Break in series: Methodology revised, Repository: Eurostat special tabulation",,"Break in series: Methodology revised, Repository: Eurostat special tabulation",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2004,11.3,25.1,,18.7,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2005,12.7,25.7,,19.8,C,C,,C,"Break in series: Methodology revised, Repository: Eurostat special tabulation","Break in series: Methodology revised, Repository: Eurostat special tabulation",,"Break in series: Methodology revised, Repository: Eurostat special tabulation",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2006,12.1,24.9,,19.1,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2007,12.8,25.4,,19.7,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2008,12.7,24.9,,19.4,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2009,12.5,24.9,,19.4,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
