INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__Y_GE15,OBS_VALUE__F__Y_GE15,OBS_VALUE__M__Y_GE15,NATURE___T__Y_GE15,NATURE__F__Y_GE15,NATURE__M__Y_GE15,COMMENT_OBS___T__Y_GE15,COMMENT_OBS__F__Y_GE15,COMMENT_OBS__M__Y_GE15,isLatestValue___T__Y_GE15,isLatestValue__F__Y_GE15,isLatestValue__M__Y_GE15
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,G,Global,2021,PT,Percent,2010,31.9,23.3,40.5,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,G,Global,2021,PT,Percent,2015,32.0,24.9,39.2,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,G,Global,2021,PT,Percent,2016,32.1,25.2,39.0,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,G,Global,2021,PT,Percent,2017,32.2,25.7,38.7,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",703,Slovakia,SVK,19.48495604,48.70741446,Europe and Northern America,G,Global,2021,PT,Percent,2018,32.3,26.0,38.6,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,G,Global,2021,PT,Percent,2000,25.3,23.5,27.0,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,G,Global,2021,PT,Percent,2005,24.6,22.5,26.6,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,G,Global,2021,PT,Percent,2010,23.8,21.6,25.9,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,G,Global,2021,PT,Percent,2015,23.1,20.8,25.4,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,G,Global,2021,PT,Percent,2016,23.0,20.7,25.3,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,G,Global,2021,PT,Percent,2017,22.8,20.5,25.2,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",705,Slovenia,SVN,14.82209486,46.11958061,Europe and Northern America,G,Global,2021,PT,Percent,2018,22.7,20.3,25.1,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,38.1,28.9,47.3,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,35.8,24.6,47.0,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,33.9,20.9,46.9,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,32.2,17.7,46.7,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,G,Global,2021,PT,Percent,2016,32.0,17.2,46.9,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,31.6,16.6,46.5,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",710,South Africa,ZAF,24.67184355,-29.99957544,Sub-Saharan Africa,G,Global,2021,PT,Percent,2018,31.4,16.0,46.8,E,E,E,,,,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",716,Zimbabwe,ZWE,29.86909584,-19.00075492,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,18.3,2.9,33.7,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",716,Zimbabwe,ZWE,29.86909584,-19.00075492,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,17.0,2.3,31.6,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",716,Zimbabwe,ZWE,29.86909584,-19.00075492,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,15.6,1.9,29.4,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",716,Zimbabwe,ZWE,29.86909584,-19.00075492,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,14.5,1.5,27.5,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",716,Zimbabwe,ZWE,29.86909584,-19.00075492,Sub-Saharan Africa,G,Global,2021,PT,Percent,2016,14.3,1.4,27.2,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",716,Zimbabwe,ZWE,29.86909584,-19.00075492,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,14.1,1.4,26.9,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",716,Zimbabwe,ZWE,29.86909584,-19.00075492,Sub-Saharan Africa,G,Global,2021,PT,Percent,2018,13.9,1.3,26.5,E,E,E,,,,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",72,Botswana,BWA,23.81380223,-22.18810073,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,32.1,26.6,37.7,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",72,Botswana,BWA,23.81380223,-22.18810073,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,28.9,20.4,37.5,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",72,Botswana,BWA,23.81380223,-22.18810073,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,26.4,15.5,37.3,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",72,Botswana,BWA,23.81380223,-22.18810073,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,24.6,11.9,37.2,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",72,Botswana,BWA,23.81380223,-22.18810073,Sub-Saharan Africa,G,Global,2021,PT,Percent,2016,24.3,11.3,37.3,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",72,Botswana,BWA,23.81380223,-22.18810073,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,23.9,10.7,37.0,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",72,Botswana,BWA,23.81380223,-22.18810073,Sub-Saharan Africa,G,Global,2021,PT,Percent,2018,23.7,10.1,37.3,E,E,E,,,,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,G,Global,2021,PT,Percent,2000,37.5,29.4,45.6,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,G,Global,2021,PT,Percent,2005,34.4,28.6,40.3,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,G,Global,2021,PT,Percent,2010,31.6,27.8,35.4,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,G,Global,2021,PT,Percent,2015,29.3,27.2,31.3,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,G,Global,2021,PT,Percent,2016,28.8,27.1,30.6,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,G,Global,2021,PT,Percent,2017,28.2,26.8,29.6,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",724,Spain,ESP,-3.554078296,40.39211472,Europe and Northern America,G,Global,2021,PT,Percent,2018,27.9,26.7,29.1,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2000,26.9,7.2,46.6,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2005,25.3,6.6,43.9,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,23.7,6.1,41.3,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,22.5,5.7,39.2,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,22.2,5.7,38.8,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,22.0,5.6,38.4,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,21.8,5.6,38.1,E,E,E,,,,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",748,Eswatini,SWZ,31.50149288,-26.56471011,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,12.3,5.7,18.9,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",748,Eswatini,SWZ,31.50149288,-26.56471011,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,11.6,4.3,18.8,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",748,Eswatini,SWZ,31.50149288,-26.56471011,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,11.1,3.4,18.9,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",748,Eswatini,SWZ,31.50149288,-26.56471011,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,10.8,2.6,19.0,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",748,Eswatini,SWZ,31.50149288,-26.56471011,Sub-Saharan Africa,G,Global,2021,PT,Percent,2016,10.8,2.5,19.1,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",748,Eswatini,SWZ,31.50149288,-26.56471011,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,10.7,2.3,19.0,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",748,Eswatini,SWZ,31.50149288,-26.56471011,Sub-Saharan Africa,G,Global,2021,PT,Percent,2018,10.7,2.2,19.1,E,E,E,,,,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2000,52.7,56.6,48.8,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2005,44.6,47.3,41.9,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2010,37.6,39.1,36.0,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2015,32.0,32.9,31.1,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2016,30.8,31.5,30.2,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2017,29.9,30.6,29.1,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2018,28.8,29.3,28.2,E,E,E,,,,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2000,32.5,7.5,57.5,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2005,30.8,6.2,55.5,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",753,Eastern and South-Eastern Asia,,,,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2010,29.5,5.2,53.9,E,E,E,,,,False,False,False
