INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T,OBS_VALUE__F,OBS_VALUE__M,NATURE___T,NATURE__F,NATURE__M,COMMENT_OBS___T,COMMENT_OBS__F,COMMENT_OBS__M,isLatestValue___T,isLatestValue__F,isLatestValue__M
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",604,Peru,PER,-76.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2008,29.12,38.14,21.3,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",604,Peru,PER,-76.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2009,29.57,38.52,21.82,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",604,Peru,PER,-76.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2010,31.02,39.64,23.4,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",604,Peru,PER,-76.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2011,30.37,39.39,22.44,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",604,Peru,PER,-76.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2012,29.88,38.66,22.21,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",604,Peru,PER,-76.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2013,29.59,38.51,21.82,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",604,Peru,PER,-76.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2014,29.43,38.51,21.39,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",604,Peru,PER,-76.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2015,27.74,36.46,20.1,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",604,Peru,PER,-76.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2016,29.12,38.54,20.82,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",604,Peru,PER,-76.0,-10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2017,28.98,37.79,21.11,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,True,True,True
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",608,Philippines,PHL,122.0,13.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2006,24.92,28.75,22.51,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",608,Philippines,PHL,122.0,13.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2007,23.61,27.39,21.22,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",608,Philippines,PHL,122.0,13.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2008,22.55,26.44,20.11,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",608,Philippines,PHL,122.0,13.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2009,24.15,27.71,21.87,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",608,Philippines,PHL,122.0,13.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2010,22.48,26.1,20.15,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",608,Philippines,PHL,122.0,13.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2011,23.71,27.45,21.28,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",608,Philippines,PHL,122.0,13.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2012,24.32,28.01,21.94,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",608,Philippines,PHL,122.0,13.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2013,22.64,26.2,20.33,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",608,Philippines,PHL,122.0,13.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2014,24.87,28.25,22.66,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",608,Philippines,PHL,122.0,13.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2016,21.71,25.51,19.28,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",608,Philippines,PHL,122.0,13.0,Eastern and South-Eastern Asia,G,Global,2017,PT,Percent,2017,23.25,26.0,21.58,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,True,True,True
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,1997,10.72,15.11,7.16,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,1998,14.02,18.89,10.08,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,1999,19.33,25.18,14.47,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,2000,16.51,21.87,12.11,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,2001,17.96,23.71,13.18,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,2002,16.83,22.61,11.97,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,2003,16.36,22.56,11.15,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,2004,15.39,21.58,10.27,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,2005,16.5,23.07,11.2,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,2006,17.04,23.49,11.83,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,2007,16.62,23.1,11.34,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,2008,16.28,22.61,11.13,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,2009,16.09,22.33,10.98,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,2010,15.95,22.14,10.96,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,2011,15.05,21.1,10.21,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,2012,16.58,22.66,11.71,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,2013,16.85,22.91,12.0,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,15.85,22.11,10.81,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,14.77,20.83,9.84,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,2016,13.76,19.83,8.82,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",616,Poland,POL,20.0,52.0,Europe and Northern America,G,Global,2017,PT,Percent,2017,15.71,22.14,10.49,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,True,True,True
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,1990,11.94,17.52,7.9,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,1991,14.29,20.15,9.87,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,1992,16.58,23.52,11.11,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,1993,15.01,21.0,10.26,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,1994,15.03,21.23,10.07,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,1995,14.11,20.23,9.18,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,1996,15.74,22.01,10.69,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,1997,16.44,23.68,10.52,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,1998,17.7,24.57,12.2,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,1999,14.03,20.14,9.03,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,2000,16.0,22.67,10.53,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,2001,15.92,22.39,10.62,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",620,Portugal,PRT,-8.0,39.5,Europe and Northern America,G,Global,2017,PT,Percent,2002,17.0,23.15,11.92,C,C,C,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,Working time arrangement coverage: Full-time and part time workers; Repository: Eurostat special tabulation; ; Data reference period: Annual or annual average,False,False,False
